Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
0,2,1,3,0,1,9,1,0,no
0,2,6,4,2,2,2,0,1,yes
0,2,1,4,0,0,5,2,0,no
0,3,1,1,1,2,0,2,1,yes
1,2,0,4,2,0,3,1,0,yes
0,0,2,1,1,3,3,1,0,no
0,2,0,5,0,1,1,1,1,no
3,3,1,4,0,0,2,4,1,yes
0,7,2,7,0,0,1,1,1,yes
0,3,0,7,0,2,3,0,1,no
1,8,0,5,1,0,2,4,0,yes
0,1,2,4,3,0,3,3,0,no
0,3,2,3,0,0,3,3,0,no
0,5,0,1,0,0,2,1,0,yes
0,1,0,5,1,1,1,0,1,no
1,6,1,3,2,1,4,2,0,yes
0,2,0,4,0,2,0,2,0,yes
1,4,2,3,1,1,3,0,0,no
0,2,0,2,0,0,3,0,0,no
1,4,3,6,2,0,4,1,1,yes
0,2,2,1,0,1,3,1,0,no
1,2,1,1,0,3,5,0,0,yes
1,1,2,3,0,0,2,2,1,no
1,3,1,3,2,2,1,2,0,yes
0,8,0,4,0,0,2,1,0,yes
0,1,1,2,0,0,3,0,1,no
0,4,1,1,0,1,8,1,0,yes
0,4,1,3,0,0,5,4,0,no
0,2,1,3,1,1,5,0,0,no
1,4,1,3,1,1,2,1,0,yes
0,2,2,1,1,2,1,0,0,no
0,3,2,4,0,1,1,2,1,yes
0,2,5,4,0,0,0,1,0,yes
0,4,1,3,1,1,2,2,0,no
0,1,3,3,1,1,3,0,1,yes
0,2,0,2,0,0,4,3,0,no
0,4,0,0,0,1,5,1,1,no
0,1,1,2,0,1,3,2,0,yes
1,2,0,3,0,1,2,2,0,no
0,4,1,6,0,1,4,0,0,yes
0,2,2,4,1,0,4,0,0,no
1,2,2,2,2,1,4,1,0,yes
0,7,2,3,1,3,6,1,0,no
0,2,4,3,0,1,3,1,0,no
1,3,1,2,1,0,2,0,1,no
0,3,1,3,2,2,1,1,1,yes
0,1,1,2,2,0,3,1,0,yes
0,1,0,2,1,5,3,3,0,no
0,3,4,5,0,1,2,2,0,no
0,2,0,5,0,1,3,0,0,yes
0,4,3,0,2,2,3,1,0,yes
0,1,2,8,0,0,4,2,0,no
0,4,2,3,0,2,3,1,0,yes
0,2,1,6,1,1,8,2,1,no
0,0,3,2,1,1,2,0,2,no
1,4,0,4,0,2,0,4,0,yes
0,3,1,2,1,1,2,0,0,no
1,0,1,3,2,0,2,0,1,yes
0,3,2,8,0,1,2,2,0,no
1,2,2,4,0,1,1,1,0,yes
1,3,2,3,0,0,4,1,1,no
0,9,1,4,0,1,1,1,0,no
0,3,1,3,0,0,1,3,0,yes
0,3,1,3,0,1,2,1,0,no
0,6,0,3,2,0,3,1,0,yes
0,4,1,1,2,1,4,1,0,no
0,3,1,2,2,0,2,0,0,yes
0,2,1,5,0,1,1,1,0,no
0,3,1,3,2,3,4,1,0,no
0,2,3,3,0,2,3,1,0,yes
0,2,1,2,0,0,4,0,0,no
0,3,4,1,2,2,4,0,0,yes
0,6,1,5,0,0,2,0,0,yes
0,1,2,8,1,2,0,1,0,no
1,0,2,3,0,0,4,0,0,no
1,7,0,3,0,1,3,0,0,yes
1,0,1,3,0,2,2,0,0,no
0,3,1,2,2,1,2,3,0,no
0,1,1,2,1,0,3,1,1,yes
0,2,1,2,0,4,2,0,0,no
0,2,2,5,1,1,1,1,1,no
0,3,1,5,0,1,3,2,0,yes
0,2,2,2,0,1,1,1,1,yes
0,3,2,3,1,2,2,1,1,no
0,2,1,4,1,3,4,1,2,yes
0,3,0,5,1,1,0,0,2,no
0,4,0,2,2,0,2,1,0,no
0,1,0,5,2,2,4,0,0,yes
0,6,4,6,0,4,6,2,0,no
0,8,0,4,2,2,4,2,0,yes
0,2,1,5,1,1,2,0,0,no
0,5,1,3,1,1,3,1,0,yes
1,2,0,4,0,0,1,1,0,no
0,4,1,1,0,1,6,0,1,yes
0,1,1,3,0,0,1,1,1,yes
1,1,1,1,0,0,2,2,1,no
1,1,0,2,0,2,4,2,0,yes
1,2,0,5,1,3,2,1,0,no
0,4,2,2,0,2,2,0,1,no
0,4,2,3,0,4,1,2,0,yes
0,3,1,2,2,1,3,3,0,no
0,4,1,3,2,0,1,0,0,yes
0,3,5,2,0,2,1,0,0,yes
1,1,1,4,1,1,3,2,0,no
1,0,4,3,1,0,1,0,1,no
3,5,0,3,0,1,1,0,0,yes
0,2,1,3,2,0,2,0,0,no
0,1,3,1,0,1,2,1,0,yes
1,5,1,4,0,0,3,0,0,no
0,2,2,1,1,2,4,0,0,no
0,1,1,1,1,2,5,1,0,yes
0,2,0,0,2,0,4,1,0,no
0,1,2,2,0,2,3,1,0,yes
1,5,1,5,1,0,3,1,0,no
0,4,1,3,1,0,0,2,0,yes
0,1,0,2,0,0,2,4,0,no
0,0,1,2,0,1,2,1,0,no
1,0,1,3,1,0,4,2,0,no
1,3,0,4,1,1,1,2,0,no
0,3,0,3,0,2,3,2,0,no
0,1,0,1,0,2,2,1,0,no
0,4,1,4,1,2,5,4,0,yes
0,3,0,3,1,0,4,2,0,yes
0,2,2,2,2,4,3,0,0,no
0,4,1,2,0,1,2,0,0,no
0,3,1,2,1,0,2,3,0,yes
0,2,2,5,0,1,5,1,0,yes
0,4,1,2,0,3,5,3,0,no
0,6,0,2,1,3,4,3,0,no
0,1,4,2,0,2,2,0,0,yes
0,2,3,4,2,0,1,0,1,yes
0,7,0,4,0,1,2,1,0,no
0,2,2,4,0,0,0,1,2,no
0,1,2,2,1,1,0,2,2,yes
0,3,1,3,0,1,1,1,1,yes
0,3,2,3,0,3,3,1,0,no
0,6,0,4,1,0,4,2,0,no
0,4,2,2,0,0,3,0,0,yes
0,3,2,1,1,0,7,2,0,yes
0,0,1,1,3,1,1,1,0,no
0,2,0,3,0,0,3,2,2,no
1,3,0,3,0,0,3,1,1,yes
0,2,1,3,2,0,2,2,1,yes
0,4,0,4,1,1,6,0,0,no
1,2,0,3,0,1,6,0,0,yes
0,1,1,1,0,0,1,0,0,no
0,3,1,7,1,0,6,2,0,no
0,2,1,4,0,1,5,0,0,yes
2,3,0,4,1,0,1,0,0,no
0,2,2,2,0,3,3,2,0,yes
0,1,0,3,0,1,4,3,0,yes
0,0,1,4,1,0,3,1,1,no
0,4,0,0,2,3,4,0,0,no
0,6,1,3,1,0,3,0,0,yes
1,1,2,3,0,1,1,0,0,yes
0,0,1,2,1,1,2,1,0,no
0,1,0,1,0,1,6,0,0,yes
1,3,2,1,0,1,0,2,0,no
0,1,3,2,1,2,3,0,0,yes
0,6,0,2,0,1,2,2,0,no
0,0,3,2,0,1,4,1,0,no
0,9,2,7,1,0,2,1,0,yes
0,2,1,4,1,1,3,0,0,no
0,4,0,1,2,1,1,1,0,no
1,1,0,3,1,0,4,0,0,yes
1,5,0,5,3,1,5,2,0,no
0,1,0,2,0,0,4,3,0,yes
0,2,2,5,1,2,2,0,0,no
1,2,1,4,3,2,2,1,0,yes
0,4,2,2,2,0,2,2,0,no
1,3,0,3,0,0,1,3,0,no
0,2,2,3,0,1,3,0,2,yes
0,2,4,5,2,0,2,0,2,no
0,4,0,4,1,0,2,1,0,yes
0,2,3,3,2,0,5,2,0,yes
0,5,0,4,3,0,1,1,0,no
0,2,1,1,0,0,1,4,0,yes
0,3,2,0,1,1,1,4,0,no
1,0,0,2,1,1,1,0,0,yes
0,4,2,3,0,0,2,3,0,no
0,1,1,3,2,1,2,2,0,yes
0,5,2,1,1,4,0,1,0,no
0,3,0,2,0,1,1,1,0,yes
0,3,1,2,3,0,7,1,1,no
0,1,3,4,1,0,5,0,1,yes
1,0,1,5,1,1,2,0,0,no
0,2,0,2,1,3,6,0,0,no
0,2,0,2,0,1,3,0,0,no
0,4,0,2,2,0,2,1,0,no
0,3,2,2,0,1,3,0,0,yes
1,3,0,5,0,0,3,2,0,no
0,1,3,2,0,1,3,2,0,yes
1,2,2,3,0,0,1,0,0,yes
0,4,3,3,2,0,2,0,1,no
0,3,4,2,0,1,3,0,0,yes
0,4,2,4,1,0,1,2,0,no
2,6,0,3,0,0,4,0,0,no
0,2,2,5,1,1,1,2,0,yes
0,4,1,3,0,0,4,1,0,yes
0,1,1,1,0,0,2,0,0,no
0,4,1,3,0,1,4,1,2,yes
0,7,0,4,1,1,1,1,0,no
0,2,1,1,0,2,4,1,0,no
0,3,0,4,1,3,3,2,0,no
0,3,1,3,0,0,2,2,1,yes
0,3,1,3,1,0,0,0,2,no
0,2,0,2,1,0,2,1,1,no
1,1,0,5,0,0,3,0,0,yes
0,2,0,5,0,1,1,0,1,yes
0,2,3,2,0,1,0,2,1,no
0,1,0,1,0,0,4,3,0,no
0,1,2,3,1,3,2,1,0,yes
1,4,1,6,1,1,0,2,0,yes
0,1,3,2,0,2,2,0,1,no
0,3,0,2,0,1,2,0,0,no
2,1,3,3,2,4,6,0,0,yes
0,1,2,1,1,1,1,1,0,yes
0,4,1,2,1,1,2,0,0,no
0,1,4,7,0,4,2,1,1,no
1,2,1,0,1,0,1,4,0,no
0,6,1,1,0,0,4,0,1,no
1,4,1,3,5,1,3,0,1,yes
0,2,0,1,0,1,3,0,0,no
0,0,0,3,1,2,8,1,0,yes
0,3,1,1,0,2,3,0,1,no
0,5,0,5,1,2,3,0,1,yes
0,4,3,3,0,0,4,0,1,no
0,3,0,1,0,1,3,0,0,yes
0,1,1,6,1,2,2,3,0,yes
0,3,5,3,0,0,3,0,0,no
1,2,2,2,0,1,4,0,0,no
0,1,1,3,2,1,1,0,0,no
0,1,4,3,0,2,4,1,0,yes
0,0,1,2,2,0,1,4,0,no
0,0,1,3,0,0,3,0,0,no
0,1,0,2,1,0,5,3,0,yes
0,3,1,4,1,0,2,1,0,yes
0,4,0,4,0,0,2,1,0,no
1,5,3,4,1,2,5,1,0,yes
0,0,0,1,1,5,2,1,0,no
0,4,0,2,0,1,1,2,0,yes
0,2,2,4,1,1,3,1,0,no
1,5,2,1,0,2,4,0,0,yes
0,4,0,4,2,0,3,1,0,no
0,2,0,1,0,0,3,1,0,yes
0,2,1,3,0,0,1,0,0,no
0,2,1,1,0,2,2,2,0,yes
0,4,1,3,1,3,3,3,0,no
0,6,0,3,2,0,5,0,0,no
0,1,0,2,2,2,3,1,0,yes
0,6,2,7,0,0,5,0,0,yes
0,6,1,2,2,1,2,1,0,no
0,4,4,2,0,0,3,0,0,yes
0,3,0,2,1,1,4,1,0,no
0,4,0,3,1,0,1,0,0,yes
0,0,3,4,0,6,5,3,0,no
0,3,1,5,0,1,3,2,2,no
2,1,0,5,0,2,6,4,1,yes
1,5,1,4,0,0,4,1,0,no
0,2,0,1,1,2,2,3,0,no
0,1,1,4,1,2,0,1,0,no
1,4,0,4,1,1,3,2,0,yes
0,1,2,1,1,1,6,1,0,yes
0,3,1,1,0,1,5,1,0,no
0,4,3,2,0,2,4,1,0,yes
0,2,2,2,0,1,3,1,0,no
0,5,0,2,0,0,5,1,0,no
1,2,3,4,0,0,1,1,0,yes
0,1,1,2,1,0,0,1,1,yes
0,5,1,5,1,0,5,0,1,no
0,1,0,4,0,0,1,1,0,no
0,3,2,4,0,1,3,2,0,yes
1,1,0,4,0,2,2,0,1,no
0,2,1,1,0,1,3,1,0,yes
0,4,1,4,0,0,6,1,1,yes
1,8,1,5,1,3,2,1,1,no
0,1,3,2,0,1,2,1,0,yes
0,4,2,4,2,0,3,1,0,no
0,4,1,4,0,0,3,0,0,no
0,4,1,3,0,2,3,1,0,yes
0,0,3,2,1,3,2,0,0,yes
0,4,1,4,0,1,4,0,0,no
1,4,1,3,1,1,1,1,0,yes
0,1,1,5,0,1,1,1,0,no
0,2,4,1,2,0,2,0,0,yes
0,1,1,3,2,0,1,0,0,no
1,3,2,2,1,3,3,0,1,no
0,1,1,4,0,2,3,0,0,yes
0,2,0,2,0,0,2,2,0,yes
0,2,4,12,2,2,6,4,0,no
0,5,1,5,0,0,0,2,1,yes
0,2,0,0,2,1,2,2,1,no
1,2,2,8,0,0,12,1,0,yes
0,5,2,4,2,0,3,1,0,no
0,1,0,4,0,1,2,1,0,no
0,2,2,2,1,2,2,0,0,no
0,3,2,1,0,1,5,0,0,yes
0,2,1,4,0,0,0,0,0,no
0,3,1,4,0,1,3,1,0,no
1,4,1,4,0,0,6,1,0,no
0,1,2,4,0,0,8,1,0,yes
1,3,4,1,0,2,5,0,0,no
0,2,1,1,0,2,4,1,1,no
0,4,0,4,0,1,2,3,0,yes
0,0,0,3,1,1,1,0,1,yes
0,5,1,4,0,1,0,2,0,no
0,4,0,3,1,1,3,0,0,no
0,2,5,3,1,1,1,1,1,yes
0,3,1,1,0,0,5,1,1,no
0,2,1,2,0,0,4,2,0,no
1,3,2,2,0,1,2,2,0,no
1,4,0,3,1,2,3,0,0,yes
0,5,1,3,1,1,4,2,0,no
0,4,0,6,1,2,4,1,0,yes
0,5,0,2,0,0,3,0,0,no
0,1,0,3,0,0,2,1,0,yes
0,2,1,5,1,0,3,0,0,no
0,2,2,2,0,0,4,0,0,yes
0,1,1,1,0,2,2,0,0,yes
0,3,1,4,0,0,2,5,0,no
0,4,0,2,0,1,2,3,0,no
1,1,2,2,0,1,1,1,0,yes
0,2,2,6,1,3,3,4,0,no
0,3,1,2,0,3,1,1,0,yes
0,3,1,2,0,2,3,0,0,no
0,1,1,2,1,1,2,0,0,yes
0,3,1,3,0,0,1,2,0,yes
0,3,1,2,1,0,0,3,1,no
0,5,0,3,0,1,4,2,0,yes
0,1,1,6,0,0,3,0,1,no
0,3,0,4,1,2,2,1,0,yes
0,1,4,3,0,0,2,1,1,no
0,1,4,1,0,2,4,0,0,no
0,5,1,3,0,0,8,4,0,yes
0,1,0,3,0,1,0,0,0,no
0,5,1,3,1,0,1,1,1,yes
1,0,4,4,1,1,0,0,1,yes
0,4,0,4,0,0,4,1,0,no
1,4,4,7,1,1,2,0,1,no
0,4,1,6,1,0,1,0,1,yes
2,5,1,3,1,1,0,1,0,yes
0,1,0,7,0,4,2,1,0,no
0,2,2,2,0,2,3,1,0,yes
0,2,4,5,0,1,3,1,1,no
0,3,0,3,0,0,4,0,0,no
0,1,1,1,0,0,1,0,0,yes
0,1,1,4,1,1,1,1,1,no
0,5,0,2,1,2,1,0,0,no
0,1,3,4,0,0,3,1,0,yes
0,5,0,1,1,1,3,1,0,no
0,4,2,3,1,1,2,1,0,no
0,5,2,0,2,1,5,1,0,yes
2,6,0,7,0,3,3,1,1,yes
0,1,2,2,0,1,2,1,2,no
0,5,0,4,0,0,6,3,0,no
0,3,0,7,0,2,4,2,0,yes
0,3,1,3,1,1,1,1,0,yes
0,5,0,3,2,3,6,1,0,no
0,2,0,2,1,1,2,4,0,no
0,1,3,2,1,1,3,1,0,yes
0,1,0,3,0,1,6,0,0,yes
0,5,0,3,0,0,7,3,0,no
0,5,3,4,0,0,2,1,0,yes
0,1,4,3,0,2,3,1,0,no
0,2,0,2,1,1,4,0,0,yes
1,2,1,4,2,0,2,0,0,no
0,2,0,4,2,0,2,0,1,yes
