Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
1,13,10,17,4,3,18,3,2,yes
0,24,8,16,3,5,14,12,1,no
4,13,12,22,5,2,19,7,4,no
2,27,10,22,5,5,18,15,4,no
0,15,11,7,3,3,6,7,3,no
0,23,10,16,7,6,13,7,3,no
1,30,9,23,4,3,19,4,3,no
4,23,8,21,2,5,12,10,3,yes
1,10,9,9,4,9,21,8,2,no
4,15,5,23,5,9,15,3,3,yes
2,24,10,18,3,2,11,8,4,yes
1,10,6,20,3,7,10,2,3,no
1,12,13,24,5,4,8,9,3,yes
1,23,7,10,4,4,12,6,1,no
3,18,11,21,1,5,11,4,2,no
5,17,14,19,4,1,8,13,2,yes
0,21,10,17,6,8,19,8,2,no
0,22,11,16,12,13,20,11,2,yes
1,24,5,24,9,6,14,8,2,no
1,24,9,10,4,6,22,12,2,no
0,16,13,18,4,5,23,8,3,no
4,16,9,20,0,13,11,1,1,yes
2,13,10,14,3,15,15,9,5,yes
1,18,10,20,7,16,11,10,2,no
1,29,8,16,5,4,25,7,3,no
4,17,13,16,6,6,15,12,2,yes
2,23,6,23,3,5,8,9,3,no
4,18,11,13,5,3,7,6,6,yes
1,11,7,18,1,7,5,4,2,no
3,16,10,22,6,12,10,7,5,yes
0,13,16,19,4,1,13,11,3,no
0,24,9,23,3,4,11,19,3,yes
1,9,12,16,3,9,15,5,3,no
2,23,5,22,5,10,23,18,1,yes
1,12,13,23,7,4,14,5,1,no
2,20,11,21,17,2,19,14,2,yes
2,14,11,10,1,5,16,3,3,yes
1,22,7,21,1,8,11,9,2,no
2,17,8,19,3,5,12,9,3,no
1,21,10,23,10,1,12,4,4,no
3,17,5,21,3,9,19,7,5,yes
4,22,7,17,4,12,14,9,4,no
2,15,9,11,3,8,26,11,1,no
2,8,10,16,3,6,14,6,4,yes
1,33,9,18,7,5,10,11,1,no
3,15,16,16,6,8,27,8,2,yes
0,8,11,25,1,9,30,6,4,no
4,17,7,26,2,4,20,12,4,yes
1,16,9,18,0,0,12,1,7,no
4,19,5,22,1,2,16,7,5,yes
2,19,4,17,3,6,15,8,4,yes
2,20,5,27,4,8,12,12,3,no
1,21,15,25,3,12,18,3,6,yes
0,28,6,22,2,7,11,13,7,no
3,21,10,21,5,6,13,5,2,yes
1,18,9,20,8,11,7,14,3,no
3,16,13,18,5,7,13,6,3,no
3,21,6,25,6,9,15,8,1,yes
3,23,3,18,5,3,5,8,1,yes
1,15,15,26,6,1,15,4,3,no
4,19,9,19,3,12,17,6,3,yes
1,18,6,17,4,13,22,6,2,no
3,23,7,15,8,2,5,10,3,yes
2,25,5,26,6,9,12,13,2,no
2,21,6,20,1,9,11,8,3,no
3,15,6,21,2,3,11,11,5,yes
1,12,9,21,5,3,24,6,4,no
2,26,5,24,8,5,11,8,3,no
2,22,7,20,1,3,9,12,4,yes
1,24,4,21,1,1,8,8,5,no
1,21,10,16,6,6,32,5,3,no
1,23,8,16,3,6,22,5,2,yes
3,24,11,23,1,7,16,10,5,no
8,20,9,28,3,4,13,8,3,yes
2,13,3,23,2,0,4,12,2,no
2,20,12,20,1,3,11,7,2,yes
3,11,12,23,3,10,21,8,2,yes
1,16,18,18,4,10,23,10,2,no
1,17,7,26,4,6,15,12,3,no
1,14,14,8,6,4,18,8,6,yes
1,19,7,18,4,0,17,7,4,yes
3,17,11,19,6,8,14,12,3,no
0,24,6,23,0,1,16,7,4,no
4,17,15,16,4,1,15,7,3,yes
1,20,7,23,5,8,19,6,3,no
6,19,8,17,2,11,18,5,3,yes
1,12,4,11,2,9,10,9,3,no
2,15,10,10,8,7,12,5,1,no
2,15,6,23,8,1,19,7,3,yes
1,18,10,19,6,6,22,8,3,no
1,18,7,13,5,3,10,6,1,no
1,11,9,17,3,4,14,15,2,yes
1,27,6,22,4,3,15,9,2,yes
1,23,10,18,6,10,17,4,2,no
5,22,11,22,4,2,3,9,3,yes
1,13,6,17,6,6,10,6,2,no
2,18,9,22,6,7,28,4,2,no
2,22,14,25,3,6,17,5,0,no
2,19,14,21,0,2,12,4,4,no
4,20,13,21,1,2,12,5,3,yes
2,25,6,23,5,7,20,5,4,no
4,22,7,22,5,13,14,8,2,yes
1,13,9,22,3,5,14,8,1,no
3,20,16,16,5,7,13,9,3,yes
1,13,14,27,7,7,24,10,2,no
4,16,16,18,4,18,14,4,4,yes
1,19,13,20,10,3,18,9,3,no
2,24,11,24,4,6,6,8,4,yes
1,20,10,16,7,3,19,12,1,yes
2,18,10,19,6,8,22,9,1,no
1,13,7,19,0,1,12,6,3,no
5,15,7,17,2,4,13,6,4,yes
2,31,6,21,2,1,16,12,2,yes
1,11,9,19,3,11,18,3,1,no
4,31,9,19,7,7,11,8,0,yes
0,15,9,16,11,5,21,8,3,no
1,10,6,17,1,3,22,8,2,no
3,29,8,17,0,10,12,8,0,yes
1,22,6,21,7,5,14,5,3,no
2,21,10,22,8,8,14,8,4,yes
3,21,6,24,2,5,14,8,4,yes
5,19,8,18,6,5,11,10,3,no
1,19,7,18,4,0,19,3,1,no
6,15,16,25,8,3,17,2,4,yes
2,19,5,19,3,3,12,12,2,no
3,15,10,17,1,8,17,8,1,yes
3,19,11,29,2,3,16,6,5,no
3,19,20,16,7,10,13,9,3,yes
3,23,13,11,2,1,16,6,3,yes
0,29,6,24,1,0,18,8,2,no
3,14,9,24,4,14,29,11,3,yes
1,22,9,19,3,8,35,15,2,no
2,12,5,13,9,9,24,5,2,no
5,19,4,26,2,6,12,6,1,yes
1,17,8,13,3,16,11,5,2,no
3,19,8,19,2,10,14,9,3,yes
3,14,16,23,5,1,8,11,4,yes
1,20,4,20,1,4,9,10,2,no
0,14,10,26,6,8,18,7,7,yes
1,12,13,15,1,4,12,11,4,no
1,23,3,18,0,2,18,4,3,no
2,23,4,13,0,2,16,8,2,yes
1,13,15,17,3,1,20,9,3,no
2,28,9,28,0,7,26,6,1,yes
0,23,9,19,4,1,22,5,2,no
5,20,15,21,4,3,15,3,1,yes
2,20,8,14,2,8,28,8,2,no
3,19,14,20,3,5,11,7,3,no
2,22,7,15,2,3,10,5,3,no
1,24,7,18,5,8,18,7,3,yes
3,10,10,13,7,9,15,9,2,yes
1,24,3,28,10,14,13,14,1,no
2,22,6,19,3,7,17,13,1,no
2,17,8,17,2,4,17,9,1,yes
4,21,9,17,6,14,15,10,2,yes
1,20,14,32,3,12,22,5,2,no
2,27,14,17,2,5,16,7,4,yes
1,23,7,27,2,15,21,9,2,no
0,18,8,20,4,6,21,6,3,no
4,20,6,14,7,21,13,11,1,yes
3,20,6,24,3,7,11,6,2,no
3,17,12,26,6,8,20,6,4,yes
0,16,5,19,1,3,7,7,5,no
1,21,9,16,7,5,7,4,3,yes
1,21,12,15,5,11,23,7,5,no
1,22,4,20,2,9,22,8,3,no
5,10,5,19,7,6,7,17,1,yes
4,26,11,17,7,8,17,10,2,no
2,23,9,20,6,2,19,6,1,yes
0,27,3,18,10,5,19,5,1,no
4,17,5,22,9,2,15,7,3,yes
3,10,10,23,2,6,21,6,2,no
1,21,2,18,7,17,29,12,1,no
4,13,14,21,9,15,25,6,2,yes
1,21,10,14,1,1,13,6,2,no
3,13,8,19,5,5,16,6,3,yes
1,22,10,21,2,5,9,4,3,yes
0,24,5,24,4,11,11,8,4,no
3,19,11,28,2,2,22,11,2,no
4,21,5,20,2,5,17,5,2,yes
1,12,11,20,7,10,19,6,3,no
2,22,12,25,8,6,16,11,5,no
0,21,6,14,5,3,19,9,2,yes
0,21,13,19,10,7,20,4,0,no
2,15,10,26,5,2,12,9,2,no
2,11,16,21,6,8,16,6,1,yes
2,26,10,26,5,6,7,7,4,yes
0,13,13,17,4,7,10,5,5,no
1,24,11,20,4,11,17,13,4,yes
1,20,7,17,4,9,9,3,6,no
1,26,5,20,6,5,25,8,1,no
1,7,6,16,4,9,18,10,3,yes
2,60,28,46,6,20,44,18,2,no
6,46,12,46,16,16,26,16,4,yes
1,15,7,20,3,6,9,5,2,no
5,23,12,24,6,7,10,3,1,yes
1,19,7,18,5,1,20,4,1,no
2,17,6,16,12,6,24,5,2,yes
3,19,8,18,2,5,18,8,5,yes
1,21,9,21,1,3,17,10,4,no
3,12,10,15,2,2,21,9,1,yes
2,26,5,22,2,5,22,8,1,no
2,18,9,16,4,10,12,3,1,no
2,17,7,23,6,11,8,9,2,yes
3,22,4,23,4,6,13,5,1,no
1,18,5,19,5,4,10,3,1,yes
1,18,9,14,2,10,8,6,2,yes
1,23,10,22,3,10,16,14,4,no
3,19,9,21,3,4,14,4,4,no
6,23,6,22,6,8,10,8,5,yes
1,15,8,20,10,2,13,8,2,no
4,18,14,13,2,3,22,6,2,yes
2,19,6,15,0,3,15,10,4,no
2,15,8,16,2,4,19,5,1,no
1,25,6,19,5,9,13,12,1,yes
1,20,13,10,6,13,16,6,2,no
2,12,14,17,3,11,16,9,4,yes
1,21,6,22,5,10,12,4,4,no
4,20,8,18,3,7,5,8,0,yes
0,11,8,12,6,3,7,7,1,no
2,23,11,14,2,4,21,1,1,no
2,14,13,25,3,9,12,6,1,no
2,17,12,14,2,2,11,7,1,no
1,24,6,23,1,7,11,10,1,no
2,16,10,15,2,6,31,5,4,no
4,15,9,26,5,4,34,9,4,yes
2,26,8,17,9,7,28,8,2,yes
4,16,9,22,4,13,23,4,2,no
2,17,8,17,2,5,7,7,2,no
2,14,10,24,4,3,14,13,3,yes
2,24,10,15,1,5,18,12,0,yes
0,24,9,21,2,13,34,9,2,no
0,31,7,18,3,6,12,12,2,no
3,13,9,21,1,8,15,9,2,yes
2,13,4,23,8,3,17,2,4,yes
1,25,7,20,3,3,12,7,3,no
0,25,7,25,5,5,6,10,5,no
2,6,10,20,5,7,9,9,5,yes
3,21,12,28,2,6,12,8,5,yes
3,24,10,27,5,9,28,6,2,no
0,23,13,24,4,2,22,11,4,no
3,12,9,18,6,7,12,12,1,yes
0,21,20,12,8,2,29,10,2,yes
0,12,7,11,9,4,18,8,2,no
2,16,4,23,3,4,22,19,4,no
3,16,6,11,0,2,10,11,3,yes
1,23,9,25,5,4,15,13,9,yes
0,16,9,18,11,8,24,11,8,no
3,19,11,14,1,2,19,4,3,yes
2,20,6,27,1,4,11,6,1,no
2,14,8,27,2,9,23,12,0,no
2,29,9,14,5,6,29,10,1,yes
2,18,13,14,5,6,7,6,3,no
2,20,7,20,4,12,18,13,0,yes
4,17,8,21,3,5,19,6,5,yes
0,25,6,20,4,7,28,11,4,no
2,17,11,15,5,8,20,1,3,no
1,25,6,24,5,5,21,3,2,yes
3,25,8,21,5,2,8,6,2,yes
0,10,11,15,5,7,16,7,3,no
0,15,2,12,2,8,40,7,1,yes
1,15,14,15,5,8,8,10,0,no
1,21,12,17,4,11,14,10,1,yes
1,18,7,18,5,8,15,12,1,no
1,11,14,20,3,5,13,6,1,no
1,34,11,27,7,10,14,7,3,yes
2,13,11,21,3,9,11,7,2,no
1,20,9,25,6,17,9,12,3,no
3,18,4,21,5,4,11,9,2,yes
3,28,14,23,3,6,27,10,2,no
2,13,10,16,2,1,15,11,2,yes
1,30,13,23,2,8,14,7,1,no
4,19,8,24,5,7,17,8,4,yes
1,25,9,20,11,5,14,7,2,no
3,21,6,15,3,0,21,6,2,no
4,20,13,29,5,7,21,6,4,yes
0,23,15,23,7,4,28,6,3,no
1,17,10,18,9,3,23,8,1,yes
0,19,6,19,7,8,17,7,0,yes
0,22,7,16,13,10,16,9,3,no
3,14,9,18,1,5,17,11,2,yes
1,20,10,15,2,2,10,10,2,no
2,15,6,15,1,5,8,6,1,yes
1,18,11,18,1,6,9,12,3,no
3,19,6,21,6,4,18,8,3,yes
5,20,14,22,5,14,12,11,3,no
5,12,12,19,2,2,13,4,3,yes
4,32,7,21,8,1,29,11,3,no
3,17,7,19,3,2,18,5,5,yes
2,16,11,27,4,2,12,11,2,no
3,10,10,21,5,5,18,6,4,no
0,22,7,16,0,6,12,6,4,no
0,21,5,19,5,3,13,10,2,no
1,16,13,18,4,2,24,7,2,yes
2,19,11,18,4,5,12,9,1,no
3,20,10,24,8,7,17,9,0,yes
2,13,14,15,0,0,8,4,1,yes
0,13,6,16,4,10,17,10,2,no
1,27,7,25,6,6,14,6,3,yes
1,24,9,26,6,7,5,10,5,no
3,25,7,22,4,6,24,4,1,no
5,20,7,33,5,4,15,12,2,yes
6,12,5,19,0,0,12,5,3,yes
4,17,5,30,2,0,18,8,3,no
3,32,8,22,3,4,19,4,2,yes
0,18,7,25,4,1,22,7,4,no
2,15,8,22,0,10,12,9,2,no
3,19,10,24,2,8,16,6,2,no
2,15,15,19,1,2,9,5,2,yes
1,18,17,22,11,2,11,10,4,no
0,18,8,18,3,0,25,9,2,no
2,20,6,25,1,2,13,9,3,yes
1,16,4,11,5,4,8,5,3,yes
0,18,7,23,2,4,19,9,4,no
1,21,3,21,5,6,25,10,1,no
1,18,7,17,5,8,9,4,1,yes
4,21,6,20,7,9,10,6,1,yes
1,21,7,16,5,9,13,12,1,no
2,21,10,20,2,6,16,8,4,no
3,17,17,25,5,16,18,3,5,yes
3,16,9,18,5,6,16,3,3,yes
1,15,13,25,4,8,16,2,4,no
1,23,17,28,4,10,13,5,5,no
1,13,11,16,3,7,16,9,5,no
0,25,14,18,7,0,25,5,4,no
2,28,10,18,13,9,15,7,3,yes
0,21,3,22,3,5,15,8,0,no
2,16,11,15,4,7,30,9,1,yes
2,21,14,15,0,14,21,8,2,no
1,20,4,16,4,7,17,7,1,yes
2,20,7,17,2,11,29,7,3,no
6,18,11,21,5,10,8,5,2,yes
1,12,13,20,3,10,16,14,1,yes
0,18,10,15,2,7,18,10,3,no
2,21,8,16,0,5,13,9,2,no
2,10,4,20,4,2,22,4,2,no
2,14,8,18,4,9,21,7,3,yes
1,10,7,17,5,7,11,11,5,no
2,18,10,15,2,10,9,6,1,no
2,22,4,22,8,3,19,15,2,yes
5,21,4,22,4,1,17,3,3,yes
1,19,6,27,1,6,10,9,1,no
2,19,10,13,6,12,13,7,2,yes
1,16,8,15,9,20,9,12,2,no
1,22,10,23,1,5,13,9,2,yes
0,20,6,15,3,4,14,8,2,no
3,20,14,17,3,3,11,9,2,yes
1,14,3,16,7,8,10,7,1,no
3,17,7,22,5,2,11,7,2,yes
1,19,9,16,5,4,17,11,4,no
0,18,13,12,4,9,21,11,1,yes
1,28,13,25,8,22,20,11,1,no
2,25,11,23,6,6,38,6,1,no
1,12,8,16,15,7,19,6,0,yes
4,34,4,35,4,0,20,13,2,yes
2,16,11,17,5,6,6,7,4,no
4,16,9,20,9,6,10,6,2,yes
4,22,8,20,4,9,17,6,0,no
4,18,5,20,5,5,9,3,1,yes
2,24,9,20,5,13,33,5,3,no
1,32,7,32,8,10,22,11,5,no
7,12,8,23,7,16,30,11,5,yes
2,24,12,21,1,5,18,8,2,no
1,16,7,22,7,12,18,10,1,no
1,17,8,22,6,6,19,8,5,no
2,28,11,32,4,5,14,11,4,yes
2,13,14,19,2,5,18,3,3,yes
1,17,7,13,2,7,22,10,2,no
3,17,11,28,3,9,12,9,3,yes
1,14,6,13,2,9,22,14,3,no
2,12,6,17,2,3,24,11,3,no
6,17,13,23,3,5,14,15,1,yes
1,15,12,20,5,6,8,6,3,yes
0,17,6,25,5,5,21,8,3,no
1,25,5,24,0,1,5,7,2,no
2,16,8,28,0,2,10,10,2,yes
1,22,6,16,5,8,16,6,5,no
1,21,11,29,5,12,21,9,3,yes
1,19,14,19,2,4,22,4,2,yes
2,25,8,23,6,9,13,8,2,no
1,24,7,19,5,3,13,13,1,yes
0,23,8,17,6,6,19,4,2,no
0,16,4,21,2,0,20,2,1,no
2,21,5,10,1,2,25,4,1,yes
2,23,6,12,7,14,13,6,1,yes
0,20,10,23,0,8,31,2,2,no
2,24,13,26,2,6,14,9,5,yes
0,27,6,17,3,12,13,17,4,no
3,20,15,14,5,2,13,5,0,yes
0,20,8,16,5,6,8,3,2,no
3,20,7,29,4,7,20,9,8,no
3,18,10,20,2,7,15,5,9,yes
2,28,16,38,12,12,12,20,6,yes
0,42,10,52,14,36,30,20,2,no
2,28,10,25,6,4,7,13,2,yes
2,14,7,24,8,6,27,9,2,no
1,19,8,23,4,3,32,8,3,yes
0,31,7,23,7,3,31,6,4,no
4,24,8,28,0,8,10,5,4,no
3,15,13,24,3,5,12,3,3,no
0,20,9,23,2,5,29,5,1,yes
0,14,10,20,1,7,15,8,2,no
3,20,14,25,2,3,26,12,4,no
3,31,7,17,5,2,21,10,3,no
2,21,16,21,5,2,25,14,2,yes
3,18,12,25,6,7,17,9,2,no
2,17,11,16,5,9,12,10,6,no
4,26,8,26,4,4,17,11,4,yes
2,12,3,19,3,10,18,10,3,yes
0,20,7,21,2,7,21,5,1,no
0,18,7,17,7,6,24,4,3,no
0,26,10,21,11,14,10,8,2,yes
3,18,10,24,1,1,25,13,2,no
0,17,15,24,8,5,20,11,2,no
2,26,12,16,2,3,15,7,1,no
2,17,5,17,3,9,21,4,1,yes
0,22,14,18,6,2,18,16,1,no
1,26,5,25,6,5,17,12,4,yes
1,24,6,20,2,0,7,10,5,no
1,13,10,21,0,1,11,6,4,yes
2,26,4,23,4,7,19,4,1,no
0,20,9,19,4,8,22,8,2,yes
0,16,7,10,5,2,12,7,1,yes
0,14,9,19,1,5,20,12,0,no
1,27,10,19,0,1,8,9,2,no
2,19,8,23,3,6,10,8,3,yes
1,15,7,19,4,11,15,8,0,no
4,20,14,18,7,16,17,6,0,yes
3,13,7,14,1,11,15,11,2,no
3,17,8,23,2,6,11,12,1,yes
1,20,18,23,6,2,10,3,3,yes
0,28,15,16,4,1,11,15,3,no
1,19,6,21,3,2,18,17,3,yes
0,11,9,20,5,5,19,7,4,no
3,23,2,29,2,5,8,5,2,yes
0,16,10,17,4,7,10,10,2,no
1,22,11,19,2,7,21,13,4,no
5,20,10,27,5,3,27,14,4,yes
0,15,7,20,3,2,6,6,1,no
3,22,11,15,5,7,9,17,1,yes
3,15,12,18,7,12,7,8,1,yes
1,18,4,24,5,7,22,15,2,no
2,20,13,25,8,5,13,6,1,no
1,10,14,19,11,4,13,7,5,yes
3,15,9,22,5,2,8,8,2,yes
2,12,10,20,4,12,6,7,1,no
3,15,15,16,1,6,19,7,1,yes
3,16,12,24,2,3,23,10,4,no
0,14,4,20,0,1,17,5,3,no
5,11,9,11,1,0,17,4,5,yes
2,16,5,24,5,3,12,4,3,no
0,20,3,20,4,4,13,7,2,no
3,21,13,20,5,5,24,5,0,yes
1,22,7,10,6,10,27,8,1,no
1,18,12,19,4,6,12,2,2,no
2,24,7,21,3,9,10,6,2,yes
6,27,7,29,2,10,14,11,4,yes
2,20,14,28,9,9,17,9,5,no
1,28,5,28,1,7,19,10,3,no
1,15,11,28,1,10,11,10,2,yes
3,19,9,20,8,8,15,5,0,yes
0,22,5,18,5,10,31,12,1,no
2,19,10,21,1,2,13,7,2,no
3,24,14,17,2,3,13,2,2,yes
3,27,4,21,2,5,12,7,2,yes
1,14,11,15,1,4,23,11,3,no
2,12,12,16,4,11,17,9,0,yes
1,12,18,26,4,10,25,10,1,no
5,18,6,36,7,5,19,2,6,yes
4,28,10,12,5,7,15,8,1,no
3,31,6,19,3,2,7,9,2,yes
