Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
0,18,11,19,1,5,17,13,4,no
0,12,11,22,7,8,23,8,3,yes
4,22,15,24,1,5,26,6,1,yes
0,19,7,24,1,8,18,12,1,no
1,21,7,17,1,2,10,5,1,yes
1,24,12,27,2,8,10,5,2,no
3,15,6,26,2,3,6,6,3,no
4,21,2,25,1,0,10,6,3,yes
2,14,6,9,2,5,9,7,3,yes
1,21,15,18,0,4,12,9,4,no
1,19,9,13,5,12,26,9,2,no
2,30,5,26,7,7,20,12,4,yes
1,20,8,18,5,5,8,8,5,no
3,23,6,19,4,12,8,9,3,yes
2,23,7,20,1,2,27,6,5,yes
0,19,9,23,2,5,14,7,3,no
2,25,7,33,6,4,16,6,4,no
1,14,14,19,3,4,16,14,4,yes
0,27,3,21,4,1,14,16,2,no
0,22,9,23,3,4,22,6,6,yes
4,19,12,23,6,6,13,6,3,yes
2,30,9,20,4,14,21,10,2,no
0,25,6,21,2,3,15,7,2,no
1,21,10,23,5,8,25,9,3,yes
5,21,8,29,4,1,17,4,2,yes
1,19,12,18,1,2,24,8,1,no
3,24,6,26,5,10,18,10,3,no
3,16,6,21,7,13,21,6,3,yes
4,19,12,21,1,1,33,2,3,no
4,12,11,27,2,4,27,6,2,yes
1,18,14,12,2,9,9,9,1,no
2,17,7,21,3,8,8,9,1,yes
3,20,7,20,3,3,13,12,3,yes
0,23,7,23,3,6,12,8,3,no
2,15,6,20,4,10,19,6,5,yes
3,31,14,27,8,7,17,12,4,no
3,19,11,22,1,4,8,6,2,yes
0,18,6,19,2,11,12,6,6,no
1,20,6,15,2,1,9,4,4,no
1,21,5,22,1,0,9,11,5,no
1,15,12,16,3,6,15,7,2,yes
0,21,6,25,1,6,19,4,2,no
3,16,14,25,3,3,34,10,6,no
4,19,6,19,3,2,22,13,1,no
1,16,8,24,6,3,20,6,3,no
3,18,12,19,4,4,21,6,3,yes
3,25,11,21,3,12,14,9,2,yes
2,18,12,30,6,11,16,13,3,no
2,11,8,18,6,6,15,9,2,no
2,23,8,22,6,4,18,10,4,no
1,19,9,18,0,11,17,4,3,no
3,25,16,32,1,9,15,5,1,yes
2,22,8,18,8,9,11,5,2,yes
2,27,6,28,4,14,17,18,3,no
2,24,7,18,7,7,22,9,2,yes
2,17,12,23,6,5,16,10,0,no
4,22,7,22,3,3,14,15,3,yes
0,21,16,13,2,14,39,5,7,no
6,26,4,25,4,2,16,6,6,yes
2,10,14,22,3,8,18,10,6,no
2,21,12,24,0,4,13,11,5,no
2,18,12,21,2,5,13,9,4,yes
3,18,8,28,2,2,15,14,1,no
3,20,8,19,4,4,19,4,2,no
3,20,6,13,6,2,33,8,2,no
2,16,7,25,6,7,19,6,3,no
0,22,6,20,4,7,22,4,3,no
2,18,12,13,6,13,20,2,4,yes
2,20,11,17,1,2,26,7,1,no
2,20,8,20,7,11,16,7,2,yes
1,22,10,27,2,0,6,9,4,no
2,21,18,21,2,3,7,13,4,yes
0,24,11,29,6,5,7,11,6,no
5,20,7,23,1,12,19,8,4,yes
1,22,16,23,3,4,19,11,3,no
4,18,10,17,5,6,21,6,2,yes
1,18,7,27,7,8,15,9,4,yes
1,28,16,21,6,5,16,7,3,no
1,12,8,26,4,5,13,9,2,no
3,14,13,18,8,4,22,8,1,yes
1,13,12,28,1,3,17,8,4,no
4,15,8,25,4,12,21,10,4,yes
2,24,6,25,2,3,18,5,2,no
3,16,8,19,4,4,20,9,2,yes
2,16,2,21,0,3,6,15,1,no
3,19,15,23,1,1,16,1,4,yes
3,14,9,15,5,7,28,7,2,no
3,16,12,19,6,5,17,4,3,yes
2,18,10,22,3,1,18,10,5,yes
1,13,12,25,6,8,27,9,4,no
0,18,8,26,5,3,14,8,2,no
2,18,4,19,9,6,8,9,1,yes
2,35,11,25,2,1,8,9,2,no
2,16,13,24,2,5,15,5,4,no
2,17,10,25,7,4,25,7,0,no
2,15,11,22,6,7,26,7,1,yes
1,17,8,17,8,9,21,7,2,no
4,24,13,15,5,7,21,4,3,yes
5,24,7,22,3,9,13,12,3,yes
1,17,11,24,6,10,30,4,4,no
2,28,8,17,3,3,19,8,1,yes
1,26,15,22,2,7,12,9,2,no
3,23,11,18,4,7,2,8,2,yes
1,20,2,18,6,12,8,10,3,no
3,21,7,29,3,1,13,9,3,yes
2,19,14,21,7,3,10,10,4,no
1,9,23,24,1,5,18,8,4,no
2,16,14,22,3,5,17,13,3,yes
0,20,10,17,2,5,30,13,2,yes
0,13,12,13,2,5,16,6,2,no
0,26,14,19,3,6,15,11,2,no
2,12,17,15,3,7,25,6,3,yes
1,28,10,18,6,8,17,11,1,no
4,17,11,26,3,7,24,7,4,yes
0,23,3,16,5,11,17,8,3,no
2,24,7,26,6,6,17,7,5,yes
2,16,8,14,4,0,16,5,4,no
3,19,3,30,4,2,15,14,1,yes
2,21,7,24,8,4,8,7,1,yes
2,18,2,24,9,10,6,8,4,no
2,26,15,16,1,2,14,8,1,no
2,26,9,18,0,7,12,14,3,yes
2,20,6,23,3,7,22,16,3,yes
2,18,11,26,9,13,17,14,4,no
2,15,7,19,2,5,11,16,3,no
3,8,8,19,2,5,19,3,3,no
2,14,13,24,9,6,6,7,2,no
1,25,8,25,4,6,11,9,2,yes
3,14,11,18,6,3,14,6,4,no
3,19,2,24,5,6,16,6,2,yes
6,24,16,36,14,16,18,14,4,yes
4,40,12,50,14,10,22,24,4,no
1,15,11,18,4,6,6,6,3,yes
1,21,5,21,9,9,13,5,2,no
1,12,12,20,6,7,17,8,4,no
1,18,8,21,6,6,15,6,2,yes
2,13,13,28,7,2,10,5,4,no
7,28,4,25,4,2,10,7,1,yes
1,14,10,17,4,3,19,3,2,yes
0,24,8,18,3,5,16,12,1,no
4,13,12,25,5,2,20,7,5,no
2,29,10,24,5,5,18,16,5,no
0,16,11,8,3,3,6,7,3,no
0,25,10,16,7,6,15,7,3,no
1,31,9,23,4,3,19,5,3,no
4,25,9,22,2,5,13,12,3,yes
1,10,9,9,7,10,23,8,2,no
4,15,5,23,6,9,15,4,3,yes
2,25,10,20,3,2,11,8,4,yes
1,13,7,23,3,7,10,2,3,no
2,13,13,26,5,4,9,9,3,yes
1,23,7,11,4,4,13,6,1,no
3,18,11,21,1,5,12,4,2,no
5,17,14,19,4,1,8,13,2,yes
0,22,10,19,6,9,19,8,3,no
0,25,11,18,12,15,20,13,2,yes
1,25,5,25,9,6,15,10,2,no
1,24,9,11,4,6,22,12,2,no
0,17,14,18,4,6,23,8,3,no
4,16,9,21,0,13,13,1,2,yes
2,16,10,15,3,16,15,10,5,yes
1,19,10,20,7,16,11,10,2,no
1,30,8,16,6,4,27,7,3,no
4,17,13,16,6,6,16,13,2,yes
2,23,7,23,3,5,8,9,4,no
4,20,11,15,5,4,7,7,6,yes
1,11,7,19,1,7,6,5,2,no
3,17,11,22,6,13,10,7,5,yes
0,13,16,19,4,1,13,11,3,no
0,26,9,23,3,4,11,20,3,yes
1,11,12,16,3,9,15,5,3,no
2,23,6,23,5,10,23,18,1,yes
1,12,13,25,7,4,17,5,1,no
2,21,11,21,17,2,19,14,2,yes
2,14,11,10,1,5,17,4,3,yes
1,22,9,21,1,9,12,9,2,no
2,19,8,19,3,6,12,9,3,no
2,21,10,26,10,1,12,5,5,no
3,18,5,21,4,9,20,7,5,yes
4,24,9,17,4,12,16,9,4,no
2,18,9,11,3,8,27,11,1,no
2,8,10,17,3,7,14,6,4,yes
1,34,10,18,7,6,11,11,1,no
3,16,16,17,7,8,28,8,2,yes
0,8,11,26,1,9,30,7,4,no
4,18,8,27,2,4,22,13,4,yes
1,17,10,18,0,0,12,1,7,no
4,20,6,24,1,2,16,7,5,yes
2,19,5,18,3,7,16,8,4,yes
2,20,5,28,4,8,12,12,3,no
1,21,16,25,3,12,18,3,6,yes
0,30,6,23,2,8,14,13,7,no
3,22,10,22,5,6,13,5,2,yes
1,19,10,20,8,12,7,16,3,no
3,18,14,19,6,8,14,6,3,no
3,22,8,25,6,9,15,8,1,yes
3,24,3,20,5,3,5,8,1,yes
1,15,16,26,6,1,17,5,4,no
5,20,9,20,4,12,18,7,3,yes
1,18,8,18,4,14,22,6,3,no
3,24,7,17,8,2,5,10,4,yes
3,27,6,27,7,9,12,14,2,no
2,21,8,20,1,9,11,8,3,no
3,16,6,21,2,3,11,12,5,yes
1,16,9,21,6,3,24,6,4,no
2,27,5,26,9,5,11,8,3,no
2,23,7,21,1,4,10,12,4,yes
1,24,5,21,1,1,8,8,5,no
1,22,11,16,7,6,32,5,3,no
1,25,8,17,4,8,22,5,2,yes
3,25,11,23,1,7,17,11,5,no
8,20,10,29,3,4,13,8,3,yes
2,15,3,25,2,0,4,12,2,no
2,21,13,21,1,3,11,7,3,yes
4,12,12,23,3,10,21,8,2,yes
1,17,18,19,4,12,23,10,2,no
1,19,7,27,4,7,16,12,4,no
1,14,15,8,6,6,18,8,6,yes
1,20,7,20,5,0,21,7,4,yes
3,18,12,19,6,9,14,13,3,no
1,24,6,23,0,1,16,7,4,no
4,17,15,17,4,1,15,8,3,yes
1,20,7,24,7,8,20,6,3,no
6,19,12,17,3,14,19,5,3,yes
1,14,4,13,2,9,10,9,4,no
2,17,10,11,8,7,15,6,1,no
2,15,6,25,9,1,19,7,3,yes
1,18,11,19,6,6,23,8,3,no
1,20,7,14,5,3,11,7,1,no
2,12,9,18,3,4,15,15,2,yes
1,27,7,22,4,3,18,9,2,yes
1,24,10,19,6,10,18,4,2,no
5,24,11,23,4,3,3,9,3,yes
2,14,6,17,7,6,10,7,2,no
2,19,10,22,7,7,29,4,2,no
2,23,15,25,4,6,18,5,0,no
2,20,16,21,0,2,12,4,4,no
4,20,13,23,1,2,12,5,3,yes
2,27,6,23,5,7,21,5,4,no
4,23,7,24,5,14,15,8,3,yes
1,13,9,22,3,6,14,8,1,no
3,23,16,16,5,7,13,9,3,yes
1,13,15,28,7,8,25,10,2,no
4,16,17,19,5,18,14,4,4,yes
1,19,18,20,10,3,18,9,4,no
2,24,11,25,5,6,7,8,4,yes
1,23,10,16,7,3,20,12,1,yes
2,18,11,21,6,8,22,9,1,no
1,13,7,19,0,1,12,6,4,no
5,15,7,18,2,4,13,7,4,yes
2,32,7,22,2,2,16,13,2,yes
1,15,9,21,3,11,18,3,2,no
4,33,9,19,7,7,11,8,0,yes
0,15,9,18,12,5,23,9,3,no
1,10,7,18,1,3,22,8,2,no
4,30,9,20,1,10,13,8,0,yes
1,22,6,21,7,5,16,5,3,no
2,21,10,22,8,9,14,9,4,yes
3,23,6,28,2,6,14,9,4,yes
5,24,10,18,6,5,12,10,3,no
1,19,8,20,4,1,19,3,1,no
6,17,16,25,8,3,18,3,4,yes
2,20,5,20,3,3,12,13,2,no
4,17,11,19,1,8,17,8,1,yes
3,20,11,32,2,3,17,6,5,no
4,21,20,17,8,10,15,9,3,yes
3,25,13,11,2,1,16,6,3,yes
0,29,6,25,1,0,19,8,2,no
3,15,9,24,4,15,31,11,3,yes
1,22,11,19,4,9,35,18,2,no
2,12,6,14,9,10,24,5,3,no
5,22,4,27,2,6,12,8,1,yes
1,17,8,14,3,17,11,6,2,no
3,20,8,19,2,11,14,9,3,yes
3,14,16,25,5,1,8,11,4,yes
2,24,4,22,1,5,9,11,2,no
0,14,11,27,6,8,19,8,7,yes
1,12,13,15,2,4,15,12,4,no
1,23,3,18,0,2,19,4,3,no
2,24,4,14,0,2,18,10,2,yes
1,14,15,18,3,2,21,10,3,no
2,29,10,30,0,8,26,6,1,yes
0,23,10,20,4,1,22,5,2,no
5,21,16,21,4,4,16,3,1,yes
3,20,8,16,2,8,29,9,2,no
3,20,16,20,3,8,11,8,3,no
2,24,7,15,5,3,11,6,3,no
1,24,7,19,5,8,18,7,3,yes
4,11,10,13,7,11,15,9,2,yes
1,26,3,29,10,15,13,15,1,no
3,22,6,20,3,7,20,13,1,no
2,18,8,19,2,5,17,9,1,yes
4,21,9,17,7,14,15,10,2,yes
1,21,14,32,4,14,25,5,2,no
2,27,14,18,2,5,18,7,4,yes
1,27,7,27,2,15,21,9,2,no
0,18,8,21,5,7,21,6,3,no
5,22,6,17,7,21,14,12,1,yes
3,20,7,26,3,8,11,6,2,no
4,18,12,26,6,8,20,7,4,yes
0,19,5,20,2,3,7,7,5,no
2,21,9,17,8,5,7,4,3,yes
1,21,13,19,6,11,24,7,5,no
1,24,4,20,3,9,22,8,3,no
5,11,5,20,7,7,7,18,1,yes
4,26,11,17,7,8,17,10,3,no
2,26,9,21,6,2,21,6,1,yes
1,27,4,19,10,5,21,5,1,no
4,17,5,23,9,2,18,8,3,yes
4,11,10,23,2,8,22,6,2,no
1,23,2,19,7,17,29,12,1,no
4,13,14,21,10,15,25,6,3,yes
1,23,12,14,1,1,13,6,3,no
3,13,8,21,5,5,16,6,3,yes
1,24,10,23,2,5,9,6,3,yes
0,26,5,24,4,12,12,8,4,no
3,20,12,28,3,2,23,11,2,no
4,21,5,20,2,5,17,7,2,yes
1,15,12,21,9,11,19,6,3,no
2,25,12,27,8,6,17,11,5,no
0,22,6,14,5,3,20,9,2,yes
0,23,13,20,10,7,21,4,0,no
2,17,10,29,6,2,12,9,2,no
2,11,16,23,6,8,16,6,1,yes
2,26,11,27,5,7,7,7,4,yes
0,13,14,17,4,7,11,5,5,no
1,25,11,21,4,11,17,13,4,yes
1,24,8,18,4,9,10,4,6,no
1,29,5,21,7,5,27,9,1,no
1,8,6,18,4,9,18,10,3,yes
2,64,28,50,8,20,44,20,2,no
6,46,14,48,16,16,26,16,4,yes
1,17,7,21,3,6,10,5,3,no
5,23,13,25,6,8,10,4,1,yes
1,20,7,18,5,1,21,4,1,no
2,17,7,16,13,6,24,5,2,yes
3,19,8,19,2,5,18,9,5,yes
1,22,10,22,1,3,18,10,4,no
3,14,10,17,2,2,21,10,1,yes
2,26,5,22,2,5,22,8,1,no
2,18,10,18,4,11,12,3,1,no
2,19,9,23,6,13,8,10,2,yes
3,22,4,23,4,7,13,5,1,no
1,21,5,21,5,4,11,4,1,yes
1,20,9,14,2,10,8,6,2,yes
1,23,12,24,4,10,16,14,4,no
3,21,10,23,3,4,14,4,4,no
6,23,6,25,6,8,10,8,5,yes
1,15,8,22,10,2,13,9,2,no
4,19,14,14,2,4,24,6,2,yes
2,19,6,15,0,3,17,10,4,no
2,16,9,18,2,4,20,6,1,no
1,28,6,21,5,9,13,12,1,yes
1,20,14,11,6,14,18,6,2,no
3,14,14,18,3,12,16,9,4,yes
1,21,7,22,5,10,13,4,4,no
4,21,9,18,3,8,5,8,0,yes
0,11,9,12,6,4,8,7,1,no
2,24,12,15,2,4,22,1,1,no
2,15,14,26,3,10,13,6,1,no
2,19,12,14,2,2,11,8,1,no
1,26,6,27,2,8,12,10,1,no
2,16,10,15,2,6,31,6,4,no
4,16,10,26,6,5,35,9,4,yes
2,28,8,19,9,7,29,8,2,yes
4,16,9,24,4,14,24,4,2,no
2,17,8,18,2,5,7,8,3,no
2,15,10,24,5,3,14,13,3,yes
2,24,10,15,1,7,20,13,0,yes
0,26,10,21,2,13,35,9,2,no
0,32,7,19,3,6,13,12,2,no
4,14,10,22,1,9,15,9,2,yes
2,14,6,25,8,3,18,2,5,yes
1,26,7,21,3,3,12,7,3,no
0,27,7,26,5,5,6,10,5,no
2,8,11,20,5,7,9,10,5,yes
4,21,12,28,2,7,13,8,5,yes
3,27,10,28,6,9,32,6,2,no
0,24,13,25,4,3,22,12,4,no
3,12,9,19,6,8,12,13,2,yes
0,22,21,13,9,2,29,10,2,yes
0,14,7,13,9,4,18,8,3,no
2,17,4,23,3,4,22,19,4,no
3,17,7,12,0,2,10,11,3,yes
1,23,11,27,5,4,15,15,9,yes
0,17,10,18,12,8,24,11,8,no
3,20,12,15,1,2,19,4,3,yes
2,21,7,27,1,4,13,8,1,no
2,17,10,29,2,9,23,12,0,no
2,29,10,15,5,6,31,10,1,yes
2,18,14,15,5,7,7,6,3,no
2,22,7,21,4,12,19,13,1,yes
4,17,10,23,3,5,20,6,5,yes
0,26,6,21,4,7,30,11,4,no
2,17,11,16,5,9,20,1,3,no
1,26,6,25,6,6,21,3,2,yes
3,25,9,23,5,4,8,6,2,yes
0,12,12,16,5,9,16,10,3,no
0,17,2,12,2,8,40,9,1,yes
1,15,14,15,5,9,10,10,0,no
1,22,14,18,4,12,15,10,1,yes
1,19,7,18,7,9,17,12,1,no
1,13,15,21,4,6,14,8,1,no
1,36,11,27,8,10,14,8,3,yes
3,13,12,22,3,10,12,8,2,no
1,20,9,25,6,18,9,12,3,no
3,20,4,23,6,4,14,9,2,yes
3,28,16,23,3,7,27,10,2,no
2,14,10,16,2,1,17,11,2,yes
1,31,14,24,2,9,16,7,1,no
4,19,10,25,5,7,17,8,4,yes
1,26,10,21,11,5,14,7,2,no
3,22,6,15,3,0,21,7,2,no
4,20,14,29,5,7,22,6,4,yes
0,24,15,23,7,4,28,8,3,no
1,18,10,19,9,3,24,8,1,yes
0,19,6,20,8,8,17,7,0,yes
0,23,8,17,14,11,16,9,3,no
3,16,9,18,1,5,17,11,2,yes
1,20,10,15,2,2,10,10,2,no
2,16,6,15,1,5,8,6,2,yes
1,20,11,21,1,6,9,12,3,no
3,19,6,22,7,4,18,8,3,yes
5,21,14,22,5,15,12,11,3,no
5,12,12,21,3,2,13,4,3,yes
5,33,8,23,8,1,30,12,3,no
3,17,9,19,3,2,18,5,5,yes
2,21,11,29,4,2,12,13,2,no
3,12,10,21,5,5,18,6,4,no
0,23,7,19,0,6,12,6,5,no
0,21,6,19,5,3,13,10,2,no
1,16,13,18,4,2,24,7,2,yes
2,19,11,19,4,5,14,10,1,no
3,22,11,25,8,7,18,9,0,yes
2,15,14,16,0,0,8,4,1,yes
0,13,7,16,4,10,19,10,2,no
1,27,7,27,6,7,14,6,3,yes
1,24,9,26,6,8,5,10,5,no
3,28,7,23,4,6,24,6,1,no
5,21,7,35,5,4,16,12,2,yes
6,13,5,20,0,0,12,5,3,yes
4,20,5,30,2,0,19,8,3,no
3,32,8,25,3,4,20,5,2,yes
0,18,7,25,5,1,24,7,4,no
2,15,8,23,1,10,13,9,2,no
3,19,10,25,2,8,16,6,2,no
2,16,17,21,2,2,9,5,3,yes
1,18,17,23,11,2,11,10,4,no
0,20,8,19,3,0,25,9,2,no
2,21,7,26,1,3,14,10,3,yes
1,17,5,11,5,5,10,5,3,yes
0,19,8,24,3,4,20,10,4,no
1,21,3,22,5,6,26,10,2,no
1,19,7,19,6,8,9,5,1,yes
4,22,6,21,7,9,10,6,1,yes
1,21,7,16,5,10,13,14,1,no
2,23,10,21,2,8,16,8,4,no
3,18,17,26,6,17,18,4,6,yes
3,18,10,18,6,6,16,4,3,yes
1,15,13,25,4,9,16,3,4,no
1,23,17,29,4,10,13,5,5,no
1,14,12,17,4,7,18,9,5,no
0,25,14,18,8,0,28,5,4,no
2,28,12,19,14,9,16,8,3,yes
0,24,4,24,3,5,16,8,0,no
2,16,11,16,4,7,31,10,1,yes
2,21,15,16,0,14,21,8,2,no
1,22,4,17,4,8,20,7,1,yes
2,22,7,17,3,12,30,8,3,no
6,18,11,21,5,11,8,5,2,yes
1,12,14,21,3,10,18,15,2,yes
0,20,10,17,2,7,20,10,3,no
2,22,8,16,0,5,14,9,2,no
2,10,4,20,4,2,25,4,2,no
2,16,8,19,4,9,21,7,3,yes
1,10,7,18,5,8,11,11,5,no
2,18,10,17,2,11,9,7,2,no
3,25,5,22,8,5,20,15,2,yes
5,21,5,22,4,1,17,3,3,yes
2,19,6,28,1,6,11,10,1,no
2,19,11,13,7,13,15,9,2,yes
1,16,8,15,9,21,9,12,2,no
1,23,11,23,1,5,15,10,2,yes
0,22,6,16,4,5,16,11,2,no
3,21,14,18,3,3,12,9,2,yes
1,15,3,17,7,8,11,7,1,no
3,18,7,22,5,2,11,8,2,yes
1,20,10,16,5,4,17,11,4,no
0,18,14,13,4,10,22,11,1,yes
1,29,13,27,8,22,20,11,1,no
2,26,11,25,6,6,41,6,1,no
1,14,8,16,15,7,21,6,0,yes
4,36,4,36,4,0,20,13,2,yes
2,17,11,18,6,6,6,7,5,no
4,16,9,22,9,6,12,6,2,yes
4,22,9,20,4,10,17,7,0,no
4,19,5,20,5,5,10,3,1,yes
2,25,9,21,5,13,34,6,3,no
1,32,8,34,8,11,23,11,5,no
7,13,8,23,7,16,32,11,5,yes
2,26,12,22,1,5,19,9,2,no
1,16,8,25,7,14,18,11,1,no
1,19,8,24,6,6,19,8,5,no
2,28,12,32,4,5,14,11,5,yes
2,14,14,20,2,5,20,4,3,yes
1,17,8,13,2,7,25,10,2,no
3,17,11,30,3,9,13,9,3,yes
1,16,7,13,3,9,22,14,3,no
2,12,6,18,2,3,24,12,3,no
6,20,13,24,3,5,15,15,1,yes
1,16,12,21,6,6,8,7,3,yes
0,18,6,25,6,5,23,8,3,no
1,25,5,24,0,1,5,7,2,no
2,18,10,28,0,2,11,10,2,yes
1,23,7,17,5,9,17,7,5,no
2,21,11,29,5,12,21,9,3,yes
1,20,14,20,3,4,22,5,2,yes
2,26,9,23,6,9,13,8,2,no
1,25,7,20,5,3,15,13,1,yes
0,25,8,17,6,6,19,4,2,no
0,16,4,22,2,0,20,2,1,no
2,21,8,10,1,2,26,4,1,yes
2,23,6,13,7,14,14,6,1,yes
0,20,10,23,0,8,32,2,2,no
3,27,13,27,2,6,14,10,5,yes
0,28,6,18,3,12,13,17,5,no
3,20,15,14,5,2,13,5,1,yes
0,23,8,19,5,6,9,4,2,no
3,21,8,29,4,7,20,9,9,no
4,18,11,22,2,7,15,7,9,yes
2,28,16,38,18,12,12,22,6,yes
0,44,12,54,14,36,32,20,2,no
2,28,10,26,6,4,9,13,2,yes
2,14,8,24,8,6,27,10,2,no
2,20,8,25,5,3,32,8,3,yes
0,31,7,24,8,3,32,7,4,no
5,24,8,29,0,8,10,6,4,no
3,15,15,25,3,5,12,3,4,no
0,23,9,24,2,5,29,5,1,yes
0,16,10,21,1,7,15,8,2,no
3,21,14,26,3,3,28,12,4,no
3,31,7,18,5,2,23,11,4,no
2,21,16,21,6,2,26,14,2,yes
3,19,14,25,6,9,17,10,2,no
3,18,13,17,5,9,17,11,6,no
4,27,8,29,4,4,18,12,4,yes
2,14,3,19,3,11,19,10,3,yes
0,21,7,24,2,9,24,5,1,no
0,18,8,17,7,8,25,4,3,no
0,28,11,21,12,14,10,10,2,yes
3,18,10,25,1,1,26,14,2,no
0,17,16,25,8,5,21,11,2,no
2,28,13,17,2,3,17,7,1,no
2,19,5,19,3,9,21,4,1,yes
0,22,14,18,6,2,19,16,2,no
2,27,5,27,7,5,17,12,4,yes
1,25,6,21,2,0,9,10,5,no
1,14,10,23,0,1,12,7,4,yes
2,26,4,24,5,8,20,4,1,no
0,21,9,19,4,8,22,8,2,yes
0,16,8,11,5,2,13,7,1,yes
0,16,9,19,1,6,20,12,0,no
2,29,10,21,0,1,8,10,2,no
2,19,8,23,4,6,10,8,3,yes
1,17,7,19,4,11,17,8,0,no
4,20,15,19,8,16,17,6,0,yes
3,13,7,15,1,11,15,11,2,no
3,17,8,24,2,7,12,12,1,yes
1,21,18,23,6,2,10,3,3,yes
0,29,15,16,4,1,13,15,3,no
1,19,6,22,3,2,19,17,4,yes
0,11,9,20,5,5,21,7,5,no
3,26,2,31,3,5,9,6,2,yes
0,17,10,19,5,7,10,11,2,no
1,22,11,21,2,7,21,15,4,no
6,20,11,28,5,3,28,14,4,yes
0,15,9,20,3,2,7,6,1,no
3,22,11,15,5,7,9,17,1,yes
3,15,13,18,7,12,8,9,1,yes
1,18,5,24,5,7,22,16,2,no
2,20,14,27,8,5,13,6,2,no
1,12,14,19,11,4,13,7,5,yes
3,15,9,22,5,2,10,8,2,yes
2,14,10,20,4,12,7,8,1,no
3,18,15,19,1,6,19,9,1,yes
3,16,12,25,2,3,23,10,4,no
0,14,4,21,0,1,18,5,3,no
5,11,9,12,1,0,17,4,6,yes
2,19,5,24,5,4,14,4,3,no
0,20,3,22,5,4,13,8,3,no
4,24,13,22,5,5,26,5,0,yes
1,23,7,12,7,10,28,8,1,no
1,20,12,20,4,9,12,2,2,no
2,26,7,22,3,9,10,6,2,yes
6,27,7,29,2,10,15,11,4,yes
2,22,16,29,9,9,17,9,5,no
1,29,5,30,1,7,19,10,3,no
1,15,12,28,2,10,11,10,2,yes
3,19,10,22,8,8,16,5,0,yes
0,24,5,18,6,10,33,14,1,no
2,20,10,21,1,2,15,8,2,no
3,24,14,17,2,3,14,2,2,yes
3,28,4,22,2,5,13,8,2,yes
1,15,12,17,1,4,23,12,3,no
2,14,13,16,4,11,18,9,0,yes
1,12,18,27,5,10,26,11,1,no
6,19,6,37,7,5,20,2,6,yes
5,28,10,14,5,7,16,8,1,no
3,32,7,21,3,3,8,9,2,yes
