Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
2,14,4,17,3,1,14,3,2,yes
1,14,10,17,1,2,18,8,1,no
2,16,5,16,2,9,12,8,2,no
3,11,5,16,6,9,17,5,2,yes
4,11,10,13,1,1,24,1,2,no
2,10,6,19,2,3,19,5,0,yes
1,13,10,9,2,5,8,8,1,no
1,11,6,14,3,6,7,4,1,yes
3,14,4,15,3,2,7,9,3,yes
0,15,3,15,2,4,9,7,2,no
1,11,4,15,2,7,13,5,4,yes
3,26,9,23,5,3,10,8,3,no
1,11,7,15,0,1,8,4,1,yes
0,12,5,13,1,10,10,5,2,no
0,17,5,9,1,1,7,3,3,no
1,15,5,17,0,0,9,6,5,no
1,7,10,12,2,6,10,7,1,yes
0,14,2,16,1,5,15,1,1,no
2,13,9,20,2,3,22,6,4,no
3,16,6,13,3,1,18,9,1,no
1,10,8,20,4,3,16,5,2,no
3,13,7,14,4,3,19,5,1,yes
2,25,5,18,3,9,13,6,1,yes
1,9,11,21,5,7,12,8,3,no
1,6,6,10,5,5,12,8,2,no
0,17,5,18,6,3,13,8,3,no
1,16,8,13,0,7,13,3,0,no
2,18,11,15,1,6,12,3,1,yes
1,15,5,12,5,6,8,5,1,yes
2,16,3,16,3,8,12,14,2,no
0,18,3,14,6,6,17,7,1,yes
1,14,9,15,2,4,12,5,0,no
3,16,5,16,3,1,13,11,1,yes
0,17,15,8,1,14,32,4,3,no
3,18,4,15,3,2,10,3,6,yes
2,8,9,17,3,6,12,6,5,no
2,19,9,15,0,2,8,6,4,no
1,11,10,18,2,5,8,7,3,yes
2,14,7,16,2,2,14,8,1,no
2,15,5,16,4,3,12,4,2,no
3,16,3,8,3,0,19,5,1,no
1,11,7,18,4,5,15,3,3,no
0,14,3,14,3,7,11,2,2,no
2,13,9,9,5,8,9,1,3,yes
1,15,9,11,1,2,22,6,1,no
2,17,5,15,4,10,14,4,1,yes
1,16,8,22,1,0,4,7,2,no
1,9,16,14,2,3,6,10,2,yes
0,17,7,20,5,5,6,7,4,no
3,13,5,15,1,12,14,6,3,yes
1,16,15,17,2,4,11,7,3,no
3,16,6,14,3,5,15,4,1,yes
1,14,4,20,7,7,9,8,2,yes
1,20,13,13,3,4,11,3,2,no
1,7,5,20,2,4,10,6,2,no
2,12,9,13,5,2,19,7,0,yes
1,10,6,22,1,2,11,6,3,no
2,7,5,18,4,9,18,5,3,yes
2,19,5,17,2,2,14,3,1,no
3,12,6,15,3,3,17,9,2,yes
1,9,2,17,0,3,6,9,1,no
3,16,10,15,1,1,11,1,2,yes
2,13,4,10,4,4,21,6,2,no
2,8,8,11,3,5,13,2,3,yes
2,13,6,18,2,1,11,10,5,yes
0,10,11,13,4,6,19,7,4,no
0,14,5,22,5,2,9,6,2,no
2,13,3,13,8,4,7,8,1,yes
1,26,8,18,2,1,7,6,2,no
2,15,7,18,0,5,14,3,2,no
1,12,6,18,4,4,17,4,0,no
1,12,8,16,6,6,19,4,1,yes
1,13,6,14,7,7,18,5,2,no
2,19,12,12,4,5,14,2,3,yes
4,20,4,17,3,5,12,6,1,yes
1,7,8,15,6,8,24,2,3,no
1,21,7,13,2,2,12,7,0,yes
1,18,9,16,1,7,12,7,2,no
1,15,9,12,3,4,2,5,2,yes
0,14,2,12,5,7,8,9,1,no
3,17,2,21,1,1,11,8,2,yes
1,10,12,15,6,2,9,9,3,no
0,4,12,16,0,3,15,6,3,no
2,12,11,13,2,5,12,9,2,yes
0,15,7,12,2,4,23,10,2,yes
0,7,8,7,2,5,11,5,1,no
0,17,11,15,3,3,10,9,2,no
2,10,11,14,0,5,21,5,2,yes
1,18,9,14,5,7,15,8,1,no
2,17,7,17,3,5,19,6,2,yes
0,15,3,11,5,8,13,7,2,no
2,18,3,20,2,4,13,5,4,yes
2,11,7,11,2,0,11,3,3,no
3,13,3,21,2,1,12,8,1,yes
2,17,6,19,7,1,5,4,1,yes
1,11,2,19,7,8,4,6,4,no
2,20,10,12,1,1,11,7,1,no
1,20,5,14,0,5,11,13,1,yes
2,17,4,18,1,3,16,15,1,yes
1,11,10,20,9,12,13,6,3,no
2,13,4,13,2,5,8,11,3,no
2,4,6,15,2,5,13,1,2,no
2,9,11,20,7,5,4,6,1,no
1,21,6,20,4,5,8,8,1,yes
3,10,11,11,5,2,13,4,3,no
2,14,1,18,3,4,12,5,2,yes
6,20,12,24,10,14,10,12,2,yes
2,22,10,32,10,10,18,18,4,no
1,15,6,13,2,6,6,6,1,yes
0,12,5,16,5,7,13,2,2,no
1,9,9,17,5,7,16,6,3,no
1,12,7,15,3,3,10,4,1,yes
2,11,9,19,6,2,8,3,2,no
5,18,1,16,3,1,9,5,1,yes
1,13,9,11,3,3,13,2,1,yes
0,17,7,12,2,3,10,8,1,no
4,9,6,15,4,1,12,5,2,no
2,23,8,15,5,4,13,15,2,no
0,6,9,4,1,1,5,5,3,no
0,15,6,12,6,6,11,6,2,no
1,26,8,19,4,1,15,3,2,no
3,17,7,15,0,4,8,8,3,yes
1,7,9,9,3,7,19,6,1,no
3,9,5,13,4,9,13,2,1,yes
1,19,8,14,1,1,9,7,2,yes
1,7,4,14,3,4,9,2,2,no
1,5,10,18,4,3,6,8,2,yes
1,17,5,7,2,4,9,6,1,no
3,13,8,15,0,4,10,4,1,no
3,14,8,14,2,1,7,9,2,yes
0,20,7,16,6,7,14,7,1,no
0,19,9,13,10,8,14,8,2,yes
0,19,5,14,8,4,10,6,1,no
1,18,5,10,1,4,21,11,0,no
0,13,11,12,3,4,20,7,2,no
3,13,5,13,0,10,10,1,0,yes
2,10,7,9,3,13,10,9,2,yes
0,16,9,15,3,11,9,7,1,no
0,25,6,13,4,3,23,5,1,no
3,12,13,11,3,4,12,6,2,yes
2,15,6,19,2,5,7,7,3,no
3,12,10,10,4,3,7,5,5,yes
1,8,5,15,1,7,5,4,2,no
2,12,8,14,5,10,7,6,4,yes
0,12,10,16,3,1,12,10,1,no
0,13,6,16,3,4,9,13,3,yes
1,7,9,13,3,8,10,3,3,no
1,13,4,17,4,6,14,14,1,yes
1,9,12,16,6,3,10,4,1,no
1,17,9,18,14,2,17,9,1,yes
2,10,9,7,1,4,11,3,3,yes
1,19,6,18,1,6,9,9,2,no
0,9,7,10,3,4,9,7,3,no
1,17,7,20,9,1,11,3,2,no
3,11,4,17,2,6,16,5,3,yes
3,19,3,14,2,7,11,9,2,no
2,9,9,6,1,7,18,11,1,no
2,6,9,12,3,5,11,5,2,yes
0,27,5,12,5,4,8,9,1,no
3,10,14,11,6,4,21,7,1,yes
0,6,10,20,1,6,26,2,4,no
4,15,4,20,2,3,17,10,2,yes
1,13,5,14,0,0,11,1,3,no
3,15,5,14,0,2,15,5,3,yes
2,15,4,14,2,6,11,7,3,yes
2,14,4,22,3,6,9,9,3,no
1,18,10,18,2,8,13,3,5,yes
0,22,5,18,1,5,8,9,5,no
3,13,9,16,4,5,13,2,1,yes
1,16,7,17,7,9,6,11,1,no
3,15,9,15,2,6,8,4,2,no
3,15,4,20,4,6,13,5,1,yes
3,17,3,15,3,3,4,6,1,yes
1,12,8,15,5,1,11,2,2,no
4,17,6,14,3,11,16,6,3,yes
1,11,4,15,3,12,19,5,2,no
2,16,7,11,6,1,4,8,2,yes
0,18,4,22,5,7,11,10,1,no
1,19,4,16,1,8,10,6,3,no
2,11,5,14,2,2,9,9,5,yes
1,7,8,14,3,1,19,5,4,no
1,19,1,15,6,5,9,6,2,no
1,15,6,18,0,2,8,8,4,yes
1,18,3,14,1,1,6,6,4,no
1,15,8,13,5,4,27,5,1,no
1,17,3,12,3,6,18,2,0,yes
3,20,9,20,1,6,14,8,4,no
7,12,8,22,2,2,10,5,3,yes
2,11,3,17,2,0,3,8,2,no
2,16,8,15,0,2,9,5,2,yes
1,8,10,14,3,6,14,7,2,yes
1,12,14,13,4,10,17,7,1,no
1,15,7,21,3,5,11,9,3,no
0,12,10,7,3,4,15,6,4,yes
0,13,4,14,3,0,13,6,4,yes
3,16,6,17,3,5,12,12,2,no
0,17,5,18,0,1,12,5,4,no
4,12,9,12,3,1,10,4,2,yes
1,15,6,21,4,8,16,4,2,no
5,15,6,11,1,10,14,3,2,yes
1,9,3,9,2,6,8,8,2,no
2,9,8,7,5,7,9,3,1,no
2,13,2,15,4,1,16,6,3,yes
0,15,9,14,4,5,19,6,3,no
1,16,4,10,4,3,8,4,1,no
1,4,7,10,3,4,12,11,2,yes
1,18,4,11,3,1,13,8,2,yes
1,18,6,11,5,8,15,3,1,no
4,17,7,17,4,2,3,9,2,yes
1,10,5,12,4,3,8,3,2,no
2,14,7,15,5,5,20,2,2,no
2,16,13,19,3,6,14,5,0,no
2,16,13,17,0,2,9,4,2,no
3,17,9,11,1,2,11,4,2,yes
1,19,5,18,5,5,16,2,4,no
2,19,4,11,2,8,13,5,1,yes
1,11,5,15,3,5,8,6,0,no
3,15,10,14,4,5,12,6,2,yes
0,9,11,21,4,5,20,8,1,no
4,13,14,16,3,13,10,3,3,yes
0,16,11,17,9,3,14,5,3,no
2,16,7,15,1,5,3,8,4,yes
1,15,8,12,5,2,17,8,1,yes
0,13,8,13,5,7,18,6,0,no
1,11,5,14,0,1,9,4,2,no
5,10,6,14,2,4,10,4,3,yes
2,22,3,20,1,1,12,12,1,yes
1,7,9,13,3,9,14,1,1,no
4,27,7,14,5,4,11,7,0,yes
0,8,8,12,8,5,18,6,3,no
1,9,5,15,0,2,16,4,2,no
2,26,3,13,0,7,9,8,0,yes
0,17,5,19,7,3,9,3,2,no
2,19,10,15,6,5,13,7,2,yes
3,18,5,20,2,3,7,7,4,yes
4,18,5,15,4,3,9,7,3,no
0,14,5,12,2,0,17,1,0,no
5,13,15,18,8,1,13,2,2,yes
1,14,5,13,2,1,11,8,1,no
3,13,7,14,1,7,15,5,1,yes
3,15,9,19,1,1,10,4,4,no
3,13,17,15,6,7,10,6,2,yes
3,21,8,10,2,1,10,5,2,yes
0,17,5,18,1,0,15,7,2,no
3,12,7,17,3,13,26,7,0,yes
1,18,6,15,3,5,26,14,1,no
2,7,5,8,7,7,19,2,2,no
4,16,3,22,1,6,10,5,0,yes
1,14,6,9,2,12,9,4,2,no
1,14,7,14,1,4,10,6,3,yes
1,11,12,15,4,1,6,7,2,yes
1,17,3,15,1,4,6,9,1,no
0,9,10,20,4,6,15,5,5,yes
0,9,11,10,1,3,11,9,3,no
1,17,2,14,0,2,15,2,3,no
1,20,3,11,0,1,10,8,2,yes
1,10,11,12,1,1,18,8,2,no
1,22,7,21,0,4,19,4,0,yes
0,17,7,14,3,1,19,4,1,no
5,13,13,16,3,3,13,3,1,yes
1,17,8,10,2,6,24,3,1,no
1,14,11,14,2,5,11,4,2,no
1,17,6,11,2,2,7,2,2,no
1,16,7,14,5,7,12,5,3,yes
1,8,8,10,7,6,12,7,1,yes
1,17,3,19,9,11,11,9,1,no
1,14,5,17,3,5,13,8,1,no
2,15,5,13,2,4,10,8,1,yes
4,17,9,14,5,12,13,7,1,yes
1,13,13,25,3,7,17,5,1,no
1,25,10,12,1,4,12,7,3,yes
1,14,6,20,2,10,19,9,2,no
0,14,5,12,3,3,14,5,2,no
3,17,4,14,6,15,12,10,1,yes
2,18,4,18,2,5,8,6,1,no
3,9,10,19,5,5,15,2,4,yes
0,14,5,15,1,2,3,5,4,no
1,15,8,13,6,3,6,2,3,yes
1,14,9,14,1,10,18,5,4,no
1,18,4,13,1,6,15,5,3,no
3,9,3,11,5,4,7,15,1,yes
3,25,6,16,5,6,12,8,1,no
1,19,9,12,6,2,19,2,0,yes
0,19,1,12,9,3,16,5,0,no
2,12,5,16,9,0,12,4,3,yes
2,7,7,17,2,4,15,6,2,no
1,16,2,12,6,14,22,12,1,no
4,11,9,17,7,9,20,5,2,yes
1,17,9,11,0,1,11,2,1,no
2,10,7,12,4,4,15,5,2,yes
0,18,4,14,2,3,7,3,3,yes
0,18,3,16,3,9,10,7,4,no
3,16,9,23,1,1,16,7,1,no
3,17,4,11,1,4,13,4,2,yes
1,8,6,17,5,9,14,5,2,no
2,18,9,19,5,5,15,7,5,no
0,14,5,8,5,2,13,5,2,yes
0,18,10,11,8,5,16,4,0,no
1,9,7,18,3,2,11,4,2,no
2,9,12,17,5,5,15,5,1,yes
1,21,6,20,5,6,6,3,2,yes
0,10,11,14,3,7,9,2,3,no
0,18,9,18,4,8,16,8,3,yes
1,13,5,13,3,6,8,2,6,no
1,23,4,18,3,3,20,6,0,no
1,4,4,12,3,8,15,7,2,yes
0,38,16,40,6,16,36,12,2,no
6,34,8,24,14,10,20,14,2,yes
1,12,5,16,3,5,8,2,2,no
5,17,9,20,5,7,6,2,1,yes
1,12,6,16,3,1,12,2,1,no
2,15,4,12,11,3,19,5,1,yes
3,15,5,18,2,2,14,6,5,yes
1,15,6,15,0,2,14,7,4,no
3,10,8,11,2,2,15,8,1,yes
1,22,5,17,2,5,16,6,0,no
1,16,8,11,3,9,9,3,1,no
1,13,6,19,4,6,8,7,2,yes
2,13,3,15,3,5,11,4,1,no
1,15,2,16,4,4,9,3,0,yes
0,11,8,12,2,10,7,4,2,yes
1,20,4,14,2,6,8,12,3,no
2,15,8,18,3,3,12,2,4,no
5,22,5,15,4,7,9,5,4,yes
1,12,5,18,9,1,10,7,2,no
3,13,13,6,1,3,18,4,2,yes
2,15,6,10,0,2,11,9,2,no
1,8,5,12,2,3,12,5,1,no
1,16,5,15,4,6,11,7,1,yes
1,15,8,9,5,8,12,6,1,no
0,10,9,14,2,8,11,8,2,yes
1,14,5,16,4,8,10,2,2,no
3,15,7,13,2,2,3,7,0,yes
0,6,5,9,5,1,6,6,1,no
2,18,9,11,1,4,15,1,1,no
2,11,11,19,2,6,7,6,1,no
2,15,5,13,2,1,11,6,0,no
1,19,3,19,1,7,9,8,0,no
1,10,8,11,2,6,25,4,1,no
2,13,7,18,5,4,29,8,2,yes
1,16,6,11,7,5,24,7,1,yes
2,15,7,13,4,11,19,3,1,no
1,11,5,12,2,4,5,5,2,no
1,8,8,16,4,2,12,9,2,yes
2,13,7,11,0,4,16,9,0,yes
0,19,9,18,1,11,29,9,0,no
0,24,4,12,2,6,7,8,1,no
2,7,6,16,1,7,12,5,2,yes
1,9,3,16,5,1,14,2,2,yes
1,21,3,16,1,2,11,5,1,no
0,17,5,17,3,3,4,9,3,no
1,4,7,11,4,4,7,7,4,yes
2,17,11,22,2,5,7,3,5,yes
3,19,6,22,5,8,21,3,2,no
0,19,8,18,4,2,20,9,2,no
2,10,8,13,4,4,10,11,1,yes
0,17,13,8,7,2,23,10,2,yes
0,9,6,9,8,4,14,7,2,no
1,11,4,17,2,4,16,16,3,no
3,16,6,9,0,2,10,8,2,yes
1,20,6,18,5,3,12,9,7,yes
0,12,4,13,9,5,19,9,6,no
3,13,8,9,1,1,15,3,2,yes
2,14,5,23,1,4,8,4,1,no
1,11,4,19,2,7,19,9,0,no
2,21,8,11,4,4,22,8,1,yes
2,14,11,13,3,4,6,6,3,no
2,14,7,15,4,9,17,10,0,yes
2,12,7,15,1,3,13,5,3,yes
0,17,5,17,4,3,17,7,3,no
1,14,9,10,5,6,15,1,3,no
1,20,6,19,4,4,15,2,2,yes
2,15,7,15,3,2,7,3,2,yes
0,7,7,13,5,5,13,7,1,no
0,10,2,9,1,7,34,4,1,yes
1,14,9,10,3,5,5,7,0,no
1,15,9,15,3,7,10,9,0,yes
1,12,4,14,1,8,14,9,1,no
1,7,11,17,2,5,8,5,1,no
1,31,10,20,5,10,12,6,1,yes
0,10,11,14,3,9,10,4,2,no
1,16,6,14,5,15,8,7,1,no
3,15,3,15,4,3,7,6,2,yes
2,20,10,20,3,5,24,7,2,no
2,9,8,14,2,1,13,7,1,yes
1,22,10,19,2,7,9,5,1,no
3,14,4,19,5,5,10,6,2,yes
1,16,8,14,8,4,11,4,2,no
2,16,5,10,2,0,14,6,2,no
4,13,12,23,2,6,19,5,3,yes
0,16,11,19,7,3,22,5,3,no
1,11,7,15,7,2,18,3,1,yes
0,16,6,15,6,6,14,6,0,yes
0,16,6,12,9,7,12,8,3,no
3,12,6,12,1,3,15,7,1,yes
1,16,9,11,2,1,10,8,1,no
2,8,5,10,1,4,6,4,1,yes
1,18,7,15,1,3,7,11,1,no
1,14,6,17,4,3,15,5,1,yes
4,17,12,16,4,10,7,10,2,no
4,9,6,15,1,1,8,3,2,yes
2,26,7,15,8,1,21,7,3,no
2,14,7,16,2,2,17,4,4,yes
2,11,10,22,3,2,10,6,1,no
2,10,8,16,5,4,18,2,3,no
0,14,5,10,0,5,11,4,4,no
0,18,3,12,4,2,9,8,1,no
1,13,10,14,4,2,18,3,2,yes
1,18,8,15,3,5,6,8,1,no
3,14,8,20,5,7,13,8,0,yes
2,10,10,11,0,0,7,3,1,yes
0,12,4,14,3,8,16,9,2,no
0,17,5,16,3,4,12,3,3,yes
1,23,6,23,5,7,3,10,3,no
3,19,4,18,3,6,15,2,0,no
4,14,7,24,4,4,9,11,2,yes
4,11,3,13,0,0,12,5,2,yes
2,9,4,22,2,0,14,5,3,no
2,27,8,14,1,3,18,4,2,yes
0,16,4,22,4,1,15,4,3,no
1,11,8,14,0,6,11,7,1,no
2,14,9,19,2,7,11,5,2,no
1,12,14,14,1,1,8,4,1,yes
0,12,14,14,9,2,9,5,4,no
0,12,6,11,3,0,16,6,2,no
1,15,3,19,1,2,10,7,2,yes
0,14,3,9,4,1,7,5,3,yes
0,16,6,19,0,3,14,5,3,no
0,19,1,20,4,5,20,10,1,no
1,11,6,12,2,7,8,4,0,yes
2,13,5,16,7,8,9,3,1,yes
0,18,6,9,5,7,12,12,1,no
1,20,9,15,2,5,11,8,2,no
2,12,13,19,4,13,13,3,4,yes
2,10,6,14,3,5,13,3,2,yes
0,13,10,15,4,7,13,2,3,no
1,19,12,24,3,8,10,4,4,no
1,8,9,11,2,5,14,8,4,no
0,23,11,10,4,0,22,2,3,no
1,14,10,17,13,7,14,3,3,yes
0,13,3,14,3,3,10,4,0,no
2,15,8,12,2,6,25,6,1,yes
1,17,11,10,0,10,16,3,2,no
1,14,4,12,3,5,14,5,1,yes
2,14,7,9,2,8,22,4,3,no
6,12,4,18,4,8,7,3,1,yes
1,8,11,16,3,8,15,11,1,yes
0,17,9,11,2,5,15,7,2,no
2,18,7,13,0,4,10,6,2,no
2,8,3,15,4,2,16,3,2,no
2,10,7,11,3,7,15,6,2,yes
1,4,5,15,4,7,8,10,3,no
0,14,7,12,0,8,7,4,0,no
2,14,2,16,8,3,12,11,2,yes
4,16,2,17,2,0,11,3,2,yes
1,16,5,23,0,4,6,6,1,no
1,10,8,10,5,10,11,7,2,yes
0,13,6,11,7,14,6,11,2,no
1,19,6,15,0,5,9,8,1,yes
0,14,4,10,3,4,8,6,2,no
2,18,14,13,3,3,9,5,2,yes
0,12,2,12,6,4,10,5,0,no
1,11,6,15,4,2,10,4,2,yes
0,17,5,11,4,2,12,10,2,no
0,16,8,9,4,4,16,8,1,yes
1,19,10,19,6,20,15,9,1,no
0,22,11,18,5,4,25,4,0,no
0,8,8,10,10,7,14,5,0,yes
2,23,4,27,4,0,17,9,2,yes
2,10,8,7,3,3,5,7,4,no
4,13,8,16,7,5,8,4,1,yes
2,16,7,12,3,8,14,3,0,no
3,17,3,13,5,4,6,1,1,yes
2,15,7,15,3,13,24,5,2,no
1,28,6,24,8,8,16,6,5,no
5,11,5,19,4,12,20,9,3,yes
1,21,8,16,1,4,14,3,2,no
1,13,7,17,6,10,15,8,1,no
1,11,5,17,5,5,16,4,4,no
2,26,8,22,4,3,11,8,1,yes
1,9,12,12,2,5,14,2,1,yes
1,14,4,9,2,7,22,7,1,no
3,14,5,23,3,8,9,9,3,yes
0,10,6,9,2,8,17,7,3,no
2,11,6,12,1,3,18,7,2,no
3,14,8,19,3,4,11,14,0,yes
1,9,9,15,3,5,6,4,3,yes
0,16,6,20,5,4,16,7,1,no
1,15,4,16,0,1,5,6,1,no
1,12,7,22,0,2,8,8,1,yes
1,16,4,14,4,4,13,3,4,no
1,17,6,20,3,8,13,9,1,yes
0,16,11,17,1,3,18,3,2,yes
2,21,8,18,5,7,10,6,1,no
1,15,6,17,1,2,9,11,1,yes
0,19,7,15,5,5,14,4,2,no
0,10,3,17,2,0,17,2,1,no
2,17,4,7,1,2,20,3,1,yes
1,19,5,11,5,10,11,4,1,yes
0,13,6,20,0,6,23,2,2,no
2,21,11,20,2,6,11,7,3,yes
0,18,5,14,2,9,7,13,3,no
3,15,12,11,4,1,9,2,0,yes
0,14,5,13,4,5,5,3,2,no
3,17,6,20,3,7,15,8,7,no
2,13,8,17,0,4,12,3,9,yes
0,18,12,26,10,10,6,12,6,yes
0,32,10,36,10,20,22,14,2,no
1,22,10,21,4,3,5,13,2,yes
1,12,6,17,5,5,21,7,1,no
1,17,7,17,2,2,29,6,3,yes
0,27,6,19,7,3,23,4,3,no
3,22,6,25,0,6,8,4,4,no
3,11,10,18,3,3,9,2,2,no
0,14,5,17,1,5,27,4,1,yes
0,11,8,16,1,4,11,7,2,no
3,15,9,19,2,3,20,8,4,no
3,25,6,12,3,1,18,8,2,no
1,13,9,18,3,2,23,7,1,yes
3,17,12,21,5,5,12,9,1,no
2,13,8,13,3,7,11,5,5,no
3,20,6,24,3,4,12,8,3,yes
1,9,3,13,3,8,15,10,2,yes
0,17,7,15,1,7,18,4,1,no
0,13,5,13,5,5,16,3,3,no
0,22,8,19,8,10,6,7,2,yes
2,13,5,18,1,0,21,11,1,no
0,12,12,15,8,4,15,8,1,no
2,21,11,13,2,3,10,6,1,no
2,15,3,12,3,8,14,4,1,yes
0,18,10,18,5,2,13,10,1,no
1,21,4,21,5,3,13,8,3,yes
1,17,6,15,2,0,7,8,4,no
0,12,6,14,0,0,11,4,3,yes
1,21,4,17,4,5,13,4,1,no
0,16,7,16,4,8,15,8,2,yes
0,9,4,9,3,2,8,6,1,yes
0,10,7,12,1,4,15,9,0,no
1,16,5,11,0,1,6,9,2,no
2,16,7,18,1,5,8,7,3,yes
1,12,6,13,3,9,11,8,0,no
4,16,8,14,4,13,13,3,0,yes
3,9,4,13,1,11,12,7,1,no
2,16,5,17,2,5,10,11,1,yes
1,18,9,19,5,2,6,3,1,yes
0,18,14,11,3,1,10,10,3,no
1,17,2,17,3,2,13,16,2,yes
0,7,7,16,4,3,14,4,4,no
1,17,2,23,2,5,6,4,2,yes
0,9,8,12,2,5,8,4,2,no
1,16,8,13,1,5,12,11,1,no
2,12,9,18,3,3,22,9,3,yes
0,14,6,17,2,2,4,4,0,no
3,14,11,12,4,5,8,12,1,yes
3,10,11,12,7,9,4,7,1,yes
0,12,3,19,4,7,16,8,1,no
1,16,10,19,6,4,12,4,1,no
1,10,11,16,9,4,8,5,3,yes
3,15,8,16,5,2,4,6,2,yes
2,11,7,15,4,9,4,6,0,no
2,14,10,12,1,5,17,4,1,yes
2,10,9,17,2,3,15,6,4,no
0,12,3,16,0,1,12,3,2,no
3,7,7,8,1,0,14,4,5,yes
1,11,5,18,4,3,8,3,2,no
0,17,2,16,4,4,10,6,1,no
1,12,11,13,3,3,19,5,0,yes
0,20,6,7,5,8,17,6,0,no
1,14,10,13,3,5,11,2,2,no
1,21,6,14,3,7,8,5,1,yes
5,24,5,27,1,9,12,10,3,yes
2,16,10,21,7,7,12,9,4,no
0,20,4,23,1,6,13,9,3,no
1,14,8,21,1,4,8,10,2,yes
3,12,7,12,4,6,13,4,0,yes
0,19,4,12,4,8,27,8,1,no
2,15,10,16,1,1,11,6,2,no
3,22,8,12,2,2,12,1,1,yes
1,17,2,11,2,4,10,3,2,yes
0,12,9,12,1,3,19,10,2,no
2,10,9,11,3,9,7,7,0,yes
1,7,15,19,4,7,18,7,1,no
3,13,5,25,5,4,15,2,5,yes
4,18,10,10,5,7,14,6,1,no
2,27,4,14,2,2,6,7,1,yes
