Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
3,11,14,22,3,9,20,10,6,no
2,21,12,24,0,4,13,11,5,no
2,18,15,21,2,5,14,9,4,yes
3,20,8,31,2,2,15,14,1,no
3,21,9,21,4,4,20,5,3,no
3,22,6,14,6,3,34,8,2,no
2,17,7,25,6,7,21,6,3,no
0,23,7,21,4,8,22,4,4,no
2,19,14,15,6,14,21,2,4,yes
2,20,13,17,2,4,27,8,1,no
2,20,8,21,7,12,16,7,2,yes
1,22,10,27,2,0,6,9,4,no
2,21,19,21,2,3,7,13,4,yes
0,27,12,32,6,5,7,11,6,no
6,20,8,25,1,12,20,8,4,yes
1,23,17,24,3,5,21,11,4,no
4,19,10,19,5,6,21,6,2,yes
1,20,8,29,7,9,15,9,4,yes
1,28,16,22,6,5,16,7,3,no
1,13,8,27,4,5,14,9,2,no
4,14,13,20,8,4,24,9,1,yes
1,14,13,28,1,3,19,8,4,no
4,20,8,29,4,13,21,12,4,yes
2,24,6,25,2,3,19,6,2,no
3,19,8,21,4,4,20,9,2,yes
2,19,3,23,0,4,6,15,1,no
3,20,15,24,1,1,16,1,4,yes
3,15,9,16,5,7,28,7,2,no
3,20,12,20,6,5,17,5,3,yes
2,20,11,22,4,2,18,10,5,yes
1,13,15,26,7,8,27,10,4,no
0,19,9,28,5,3,15,8,2,no
2,20,4,19,9,6,8,10,1,yes
2,35,12,26,2,1,9,9,2,no
2,17,14,25,2,5,15,6,4,no
2,17,10,25,7,4,28,7,0,no
2,15,11,22,8,8,26,9,1,yes
1,18,8,17,9,9,24,7,2,no
4,25,13,17,5,8,22,4,3,yes
5,24,7,23,4,10,13,12,3,yes
1,21,11,25,6,10,30,5,4,no
2,28,9,18,3,4,19,8,1,yes
1,26,15,22,2,7,13,11,2,no
3,24,13,18,5,8,4,9,2,yes
1,21,2,19,6,12,9,13,3,no
3,23,7,29,3,1,14,9,3,yes
2,19,14,22,7,3,12,11,4,no
1,9,24,25,1,6,19,8,4,no
3,16,14,22,3,5,17,16,3,yes
0,21,13,17,2,5,31,15,2,yes
0,13,12,13,2,5,16,7,2,no
0,29,14,20,3,7,17,11,2,no
2,12,18,16,4,8,25,7,3,yes
1,28,11,18,6,9,17,11,1,no
4,18,11,27,3,7,24,9,4,yes
0,23,3,16,5,11,19,8,3,no
2,24,7,29,6,6,17,9,5,yes
2,16,8,14,4,0,17,5,4,no
3,21,3,30,5,3,15,15,1,yes
2,22,7,24,8,4,8,7,1,yes
2,19,2,24,9,10,6,8,4,no
2,27,16,18,1,2,14,8,1,no
2,26,11,19,0,8,13,14,3,yes
2,21,7,23,3,8,22,17,3,yes
2,18,13,27,10,17,18,14,4,no
2,17,8,19,2,5,13,16,3,no
3,9,9,21,2,5,20,3,3,no
2,14,13,24,9,6,7,7,2,no
1,26,8,25,4,6,12,11,2,yes
3,14,11,19,6,5,14,6,4,no
4,23,2,25,5,6,16,6,2,yes
6,26,16,38,14,16,20,14,4,yes
4,40,12,50,14,10,24,28,4,no
2,16,11,21,4,7,7,7,3,yes
1,21,8,21,9,9,14,6,2,no
1,13,12,21,6,7,17,8,4,no
1,18,9,21,6,7,17,6,2,yes
2,14,13,29,7,2,11,5,4,no
7,31,4,27,5,3,11,7,1,yes
1,16,10,20,4,3,19,4,2,yes
0,24,10,19,3,5,16,12,1,no
4,14,12,27,5,2,20,7,5,no
2,29,10,25,5,7,18,16,6,no
0,16,11,9,3,3,6,7,3,no
1,27,12,18,8,6,15,7,4,no
1,34,10,24,4,3,20,5,3,no
4,26,9,23,2,6,14,13,3,yes
1,10,9,9,7,11,25,9,2,no
4,15,5,24,6,9,15,4,3,yes
2,26,10,21,3,2,12,9,5,yes
2,15,8,25,3,7,10,2,3,no
2,13,13,26,6,6,9,9,3,yes
1,25,7,11,4,5,13,6,1,no
3,19,11,21,1,5,12,4,2,no
5,17,14,21,4,1,8,13,2,yes
0,23,12,19,7,9,19,8,3,no
0,26,11,19,12,15,20,13,2,yes
1,25,5,26,9,6,15,10,3,no
1,25,10,13,4,6,22,12,3,no
0,17,15,19,4,7,23,8,3,no
4,17,12,22,0,13,14,1,2,yes
2,17,10,15,3,16,17,10,5,yes
1,19,10,21,7,18,13,10,2,no
1,30,9,17,6,4,28,7,4,no
4,18,13,16,6,6,16,14,2,yes
2,23,7,25,3,5,8,9,6,no
5,21,11,16,5,4,7,7,7,yes
1,12,7,20,1,7,7,5,2,no
4,17,13,23,6,13,12,7,6,yes
0,15,16,21,4,1,14,12,3,no
0,27,11,24,3,4,11,20,3,yes
1,11,14,18,3,9,15,5,3,no
2,24,6,24,5,10,25,19,1,yes
1,14,13,25,7,4,18,5,1,no
2,21,13,22,17,2,21,14,2,yes
2,16,14,14,1,5,18,4,3,yes
1,24,9,21,1,9,12,9,2,no
2,23,8,20,4,6,12,10,3,no
2,21,10,27,10,1,13,5,5,no
3,18,6,22,4,10,20,7,5,yes
4,26,9,19,4,13,19,9,4,no
2,19,10,13,4,8,27,11,1,no
2,9,12,17,3,7,14,7,4,yes
1,34,10,19,7,8,12,11,1,no
3,17,18,18,7,9,28,9,2,yes
0,8,11,26,1,10,30,8,5,no
4,18,8,30,2,4,23,13,4,yes
1,18,10,19,0,0,13,2,7,no
4,23,7,25,2,2,16,8,6,yes
2,21,6,18,3,7,16,8,4,yes
2,20,5,29,4,8,12,12,3,no
1,22,16,25,4,12,19,3,7,yes
0,31,7,24,2,11,14,14,7,no
3,24,10,24,5,6,13,6,2,yes
1,20,11,20,8,12,8,16,3,no
3,19,14,19,6,8,16,6,3,no
3,22,8,27,7,9,16,9,1,yes
3,25,3,20,5,3,5,9,1,yes
1,15,16,27,6,1,17,5,4,no
6,22,9,21,4,12,19,9,3,yes
1,18,9,18,4,15,22,6,3,no
3,26,7,17,8,2,6,10,4,yes
3,27,6,29,7,10,12,14,2,no
2,22,9,21,1,9,13,8,3,no
3,16,6,22,2,3,11,13,5,yes
1,17,9,21,6,3,24,8,4,no
2,27,7,28,9,5,11,8,4,no
2,24,7,22,2,4,11,13,4,yes
1,24,5,21,1,1,9,8,5,no
1,25,11,18,7,8,33,5,3,no
1,28,9,17,4,8,23,5,2,yes
3,26,11,23,1,8,18,12,5,no
8,21,11,30,3,5,13,8,3,yes
2,18,3,25,2,0,4,12,2,no
2,21,14,22,1,4,13,7,3,yes
4,12,12,23,3,10,21,8,2,yes
1,17,18,19,4,12,24,10,2,no
1,19,8,27,4,7,18,12,4,no
1,16,15,8,6,6,19,9,6,yes
1,20,7,20,5,0,24,7,4,yes
3,19,13,19,6,9,14,13,3,no
2,26,8,24,0,1,16,7,4,no
4,18,15,18,4,1,15,8,3,yes
1,22,7,26,7,8,20,7,3,no
6,20,12,20,3,15,20,5,3,yes
1,14,4,14,2,9,10,9,4,no
2,17,10,11,8,7,15,7,1,no
2,16,6,27,10,1,20,7,3,yes
1,19,11,20,7,6,24,8,4,no
2,24,7,16,5,3,11,9,1,no
2,12,10,19,3,4,16,15,3,yes
1,28,7,22,5,3,18,9,2,yes
1,24,11,20,6,10,18,4,2,no
5,24,11,23,4,3,4,10,3,yes
2,15,7,18,7,7,11,7,2,no
2,20,11,22,7,7,29,4,2,no
2,23,16,26,4,6,18,5,1,no
2,21,16,22,0,2,13,4,4,no
4,20,13,25,1,2,12,5,3,yes
2,29,6,23,5,7,22,5,4,no
4,23,7,25,5,14,16,9,3,yes
1,14,9,23,3,6,15,8,1,no
3,23,17,16,5,9,14,9,3,yes
1,13,16,29,7,9,26,11,2,no
4,17,17,20,5,18,17,4,4,yes
1,22,20,22,10,3,18,9,4,no
2,24,11,27,5,7,8,8,4,yes
1,24,11,16,8,3,20,12,1,yes
2,20,12,22,6,9,22,10,1,no
1,13,7,20,0,1,12,6,4,no
5,17,7,18,2,4,14,8,4,yes
2,34,7,25,2,2,16,14,2,yes
1,15,10,21,3,11,18,3,2,no
5,33,9,20,7,7,11,8,0,yes
0,15,10,19,12,5,23,9,4,no
1,10,7,18,1,3,22,8,2,no
4,31,10,20,1,10,13,9,0,yes
1,22,6,21,7,6,17,5,3,no
2,22,10,23,9,9,14,9,4,yes
3,24,6,30,4,7,14,10,4,yes
5,25,12,19,6,5,13,10,3,no
2,19,8,21,5,2,20,5,2,no
6,18,16,27,8,3,18,3,4,yes
2,20,5,21,3,3,12,15,2,no
4,18,11,20,1,8,17,8,2,yes
4,20,13,34,2,4,17,6,5,no
4,21,21,19,8,10,15,9,3,yes
3,25,15,11,2,1,16,7,4,yes
0,29,6,26,1,0,19,9,2,no
3,16,9,24,4,15,31,11,3,yes
1,23,11,20,4,11,35,18,2,no
2,13,7,16,9,10,24,5,3,no
6,23,4,28,2,6,12,8,1,yes
1,17,8,15,3,17,12,7,2,no
3,21,8,20,2,12,15,10,3,yes
3,14,17,27,5,1,8,11,4,yes
2,25,4,22,1,5,10,11,2,no
0,15,13,27,7,9,20,9,7,yes
1,13,13,16,2,5,17,12,4,no
1,23,3,20,0,3,19,4,3,no
2,25,4,14,0,3,19,10,2,yes
1,14,15,18,3,2,22,10,3,no
2,30,10,31,1,10,28,7,1,yes
0,23,11,21,5,1,22,5,3,no
5,22,16,23,5,4,17,5,1,yes
3,20,10,16,2,8,29,9,2,no
3,22,17,20,3,9,11,9,3,no
2,24,7,15,6,3,11,7,3,no
2,24,7,20,5,8,19,7,3,yes
4,12,10,14,8,11,15,9,3,yes
1,26,3,32,10,16,14,16,2,no
3,22,8,20,3,8,21,14,1,no
2,18,8,19,2,5,17,9,1,yes
4,23,9,18,7,15,15,11,2,yes
2,23,15,32,5,14,27,6,2,no
2,27,14,19,2,6,19,7,4,yes
1,30,7,28,2,15,21,9,2,no
0,18,8,21,6,7,22,6,3,no
5,22,6,18,9,21,15,13,1,yes
3,22,7,26,3,8,11,7,2,no
5,20,13,28,6,9,20,8,4,yes
0,21,5,20,2,3,7,7,5,no
2,21,10,19,9,5,7,4,5,yes
1,22,13,19,6,11,24,8,5,no
1,26,4,23,3,9,25,9,3,no
5,11,5,20,7,7,7,18,1,yes
4,27,12,17,7,8,17,10,3,no
2,28,9,21,6,2,21,6,1,yes
1,27,5,22,10,6,23,5,1,no
5,18,5,25,9,2,18,8,3,yes
4,11,10,23,2,9,22,6,3,no
1,24,2,20,7,17,29,12,2,no
4,13,15,22,10,15,25,6,3,yes
1,23,12,15,1,2,14,6,3,no
5,13,8,22,5,5,17,7,3,yes
1,26,10,23,2,5,10,7,3,yes
0,26,6,24,4,14,12,9,4,no
3,20,12,28,3,2,24,11,2,no
4,24,6,22,2,5,17,8,2,yes
1,15,13,21,10,11,19,8,3,no
2,26,13,27,8,6,18,11,5,no
0,23,6,16,5,3,20,9,2,yes
0,24,14,21,11,8,21,4,0,no
2,18,10,29,6,2,14,10,2,no
2,11,16,23,6,8,16,6,1,yes
2,26,12,27,5,7,7,8,5,yes
0,13,15,18,4,7,11,6,5,no
1,26,12,21,4,11,17,13,4,yes
1,25,8,20,4,10,11,5,6,no
1,29,5,22,7,6,27,9,2,no
1,11,6,19,4,9,18,10,3,yes
2,64,30,52,8,20,46,24,2,no
6,52,14,50,20,16,26,16,4,yes
1,20,7,22,3,6,10,5,3,no
6,23,13,27,6,9,10,5,1,yes
1,22,7,18,5,1,21,6,1,no
2,17,7,16,13,6,26,5,2,yes
3,19,10,22,3,6,18,9,5,yes
1,26,10,23,1,3,18,10,4,no
3,16,10,17,3,2,23,10,1,yes
2,28,5,24,3,6,23,8,1,no
2,18,10,18,4,11,12,3,1,no
2,20,10,23,6,14,10,10,2,yes
3,23,5,24,4,7,14,6,1,no
1,22,5,22,6,4,12,5,1,yes
1,21,9,15,2,10,8,6,2,yes
1,26,13,25,4,10,17,15,4,no
3,22,11,23,3,4,14,4,5,no
6,24,6,26,7,8,10,9,5,yes
2,16,10,24,12,2,13,9,2,no
4,19,14,16,2,4,25,9,2,yes
2,21,6,17,0,3,17,10,4,no
2,16,10,18,2,4,20,6,2,no
1,28,6,22,5,10,13,14,1,yes
1,22,16,12,6,14,19,6,2,no
3,15,14,19,3,14,17,9,4,yes
1,22,8,23,5,11,14,4,4,no
4,21,9,18,3,8,5,8,0,yes
0,13,9,12,6,4,9,8,1,no
2,25,13,17,2,5,23,1,1,no
2,17,15,27,3,10,13,6,1,no
2,20,13,14,2,3,11,9,1,no
1,27,6,27,3,8,13,10,1,no
2,16,10,15,2,6,31,7,4,no
4,16,10,26,6,5,36,9,4,yes
2,28,8,20,9,9,30,8,2,yes
4,16,9,24,6,14,24,4,3,no
2,17,9,19,2,6,7,8,3,no
2,15,10,24,5,3,14,14,3,yes
3,27,11,17,2,7,20,13,1,yes
0,27,10,21,2,14,37,9,4,no
0,33,8,19,3,7,15,13,2,no
4,15,10,22,1,9,15,11,2,yes
3,14,7,25,9,3,18,2,5,yes
1,30,7,23,3,3,12,7,3,no
0,27,7,27,5,5,7,11,5,no
2,8,11,21,5,7,10,10,5,yes
4,22,12,29,2,7,14,8,5,yes
3,28,10,30,6,10,33,6,2,no
0,25,13,25,4,4,22,12,4,no
3,12,9,19,6,8,12,13,2,yes
0,22,23,13,9,2,29,10,2,yes
0,16,8,15,10,4,19,8,3,no
2,19,4,24,3,5,22,20,7,no
5,19,8,16,0,3,10,11,3,yes
1,24,13,28,5,4,17,15,10,yes
0,18,10,19,12,8,24,11,8,no
3,23,13,17,1,2,20,5,3,yes
2,22,7,27,1,4,13,8,1,no
2,17,10,31,2,11,24,12,1,no
3,32,10,17,5,6,32,11,1,yes
2,19,14,15,5,7,7,8,3,no
2,24,8,21,5,12,19,13,1,yes
4,18,10,25,3,5,20,6,5,yes
0,30,6,22,5,7,30,11,4,no
2,18,12,16,5,9,21,1,3,no
1,26,6,25,8,6,21,3,2,yes
3,25,9,23,5,4,8,6,2,yes
0,13,12,18,6,11,17,11,3,no
0,19,3,13,2,10,41,9,1,yes
1,16,14,15,5,9,10,11,0,no
1,23,14,20,4,13,15,10,1,yes
1,20,7,18,7,10,17,12,1,no
1,14,15,22,4,6,14,8,1,no
1,38,11,28,8,10,14,8,3,yes
3,13,13,22,3,10,14,9,2,no
1,22,10,26,6,19,10,12,3,no
3,23,4,23,6,4,14,11,2,yes
3,29,18,23,3,8,28,10,2,no
2,14,11,16,2,1,18,11,2,yes
1,31,14,24,2,9,17,7,1,no
4,20,10,25,7,7,17,8,4,yes
1,26,11,21,11,6,15,7,2,no
3,22,7,15,3,0,22,7,2,no
4,21,14,31,5,7,23,6,4,yes
0,26,15,25,7,4,28,8,3,no
1,18,11,19,10,3,27,8,1,yes
0,20,7,21,8,8,17,8,1,yes
0,24,10,20,14,11,17,9,3,no
3,17,11,18,1,5,17,11,2,yes
1,20,10,18,2,2,10,11,2,no
2,17,6,15,1,6,8,6,2,yes
2,20,11,22,1,6,10,13,3,no
4,20,7,23,7,5,18,8,3,yes
5,22,14,22,7,15,12,11,3,no
5,14,12,21,3,2,13,5,3,yes
5,34,10,23,9,1,30,12,3,no
3,17,9,20,3,2,19,6,7,yes
2,23,12,30,4,2,13,15,3,no
3,14,10,21,5,5,18,7,4,no
0,24,7,20,0,6,12,6,5,no
0,21,6,20,5,3,14,12,2,no
1,17,13,18,4,2,25,8,2,yes
2,19,11,20,4,5,14,11,1,no
3,23,11,25,9,7,18,9,1,yes
2,17,14,17,0,0,9,5,1,yes
0,14,7,16,4,10,19,10,2,no
1,27,7,28,6,7,14,6,3,yes
1,25,10,26,6,10,7,11,5,no
3,29,8,24,4,7,25,6,1,no
5,22,7,37,7,4,16,13,2,yes
6,13,6,22,0,0,12,5,4,yes
4,23,5,31,2,0,21,11,4,no
3,32,8,26,3,4,20,5,2,yes
0,20,8,27,5,1,24,7,4,no
2,15,8,23,1,10,14,10,2,no
3,21,10,28,2,8,16,9,2,no
2,16,18,23,2,2,9,5,3,yes
1,22,17,23,11,2,13,11,4,no
0,21,8,22,3,0,27,9,3,no
2,22,9,26,1,3,14,10,3,yes
1,19,5,13,5,6,11,5,3,yes
0,19,8,25,3,5,21,10,4,no
1,21,4,22,5,7,26,10,2,no
1,21,7,22,6,8,9,5,2,yes
5,24,6,22,7,10,10,7,1,yes
1,22,7,16,5,10,14,14,1,no
2,23,11,21,2,8,18,8,5,no
3,22,17,27,6,17,19,6,6,yes
3,18,10,19,6,6,18,4,3,yes
1,15,13,25,4,9,18,4,4,no
1,25,18,29,4,10,15,5,5,no
1,15,12,18,4,8,18,9,5,no
0,25,14,20,8,0,28,5,4,no
2,30,12,20,16,10,19,8,3,yes
0,25,4,25,3,6,18,8,0,no
2,16,11,16,4,8,34,10,1,yes
2,22,16,16,0,14,22,8,2,no
1,23,4,19,4,8,21,7,1,yes
2,24,7,19,3,12,31,8,3,no
6,19,11,21,5,11,8,6,2,yes
1,12,14,22,4,10,18,15,4,yes
0,22,10,17,2,10,20,11,4,no
2,23,9,17,0,5,14,9,2,no
2,11,4,20,4,2,25,5,2,no
2,17,9,19,5,9,21,8,3,yes
1,10,9,19,5,8,13,11,5,no
2,19,12,18,2,12,9,7,2,no
3,25,5,23,8,5,21,16,2,yes
6,25,5,26,4,1,18,3,3,yes
2,20,7,28,1,7,12,10,2,no
2,20,12,14,7,13,16,9,3,yes
1,17,8,15,10,21,9,14,2,no
1,24,11,23,1,6,15,10,2,yes
0,24,6,16,4,5,16,12,2,no
3,22,14,20,3,3,13,9,2,yes
1,16,3,17,7,8,12,7,1,no
3,18,8,25,5,2,12,8,3,yes
1,21,10,16,5,4,17,11,4,no
0,18,16,15,4,10,24,11,1,yes
1,29,13,28,8,23,21,13,1,no
2,26,12,25,6,6,43,6,1,no
1,15,8,17,15,8,23,6,0,yes
4,37,4,36,4,1,21,14,2,yes
2,18,11,20,7,6,6,7,5,no
4,16,11,23,10,6,14,6,2,yes
4,23,9,20,4,10,17,7,0,no
4,19,7,20,5,5,12,3,1,yes
2,27,9,21,5,13,37,6,3,no
1,34,10,34,8,11,23,11,6,no
7,13,10,24,7,17,32,11,5,yes
2,27,13,23,1,5,20,9,2,no
1,17,9,26,7,14,19,11,1,no
1,19,9,24,6,7,20,9,5,no
2,28,12,33,5,5,14,11,5,yes
2,15,14,20,2,5,20,5,3,yes
1,17,9,14,2,7,25,10,3,no
4,18,11,32,5,9,13,9,3,yes
1,16,8,16,3,9,22,14,3,no
2,14,6,18,2,3,28,12,3,no
6,20,13,24,3,5,15,15,1,yes
1,16,17,22,6,6,10,7,3,yes
1,18,6,26,6,5,24,10,3,no
1,25,5,24,0,1,6,7,2,no
2,19,11,29,0,2,11,10,2,yes
1,24,9,18,6,9,18,8,5,no
2,23,11,31,5,13,22,9,3,yes
2,20,14,21,3,4,22,5,2,yes
2,26,9,24,7,9,14,8,2,no
2,26,7,21,5,3,15,13,1,yes
0,25,8,17,6,6,19,4,2,no
0,17,4,23,2,0,20,2,1,no
2,23,8,11,1,2,27,4,1,yes
2,26,6,13,8,14,16,8,1,yes
0,20,10,23,0,8,33,2,2,no
3,27,13,28,2,6,14,10,5,yes
0,30,6,18,5,12,13,19,5,no
3,20,15,15,6,2,13,5,1,yes
0,25,8,19,5,6,9,5,2,no
3,21,8,30,4,7,20,9,9,no
4,18,11,22,2,7,16,7,9,yes
2,28,20,42,18,12,14,22,6,yes
0,44,12,56,14,36,32,22,2,no
2,29,11,27,6,4,11,13,2,yes
2,14,10,25,8,7,27,10,2,no
2,20,10,26,5,3,33,8,3,yes
0,35,8,26,8,3,34,7,4,no
5,25,8,29,0,9,11,7,4,no
3,15,16,25,3,6,12,3,4,no
1,23,9,25,2,5,29,6,1,yes
0,16,10,22,1,8,15,8,3,no
3,22,14,27,3,4,28,12,4,no
3,32,8,18,5,2,25,11,4,no
3,21,16,24,6,3,26,15,2,yes
3,21,14,26,6,9,18,10,3,no
3,20,13,17,5,10,17,12,6,no
4,27,8,29,4,4,19,12,4,yes
2,14,3,20,3,11,20,10,3,yes
0,21,8,24,2,11,26,6,1,no
0,18,8,17,7,8,27,4,3,no
0,29,11,21,13,15,10,10,2,yes
3,18,12,25,1,2,29,14,2,no
0,19,16,27,8,5,21,11,2,no
2,29,14,18,3,3,18,7,1,no
3,22,5,20,4,11,21,6,1,yes
1,22,15,18,6,2,19,16,2,no
2,28,5,28,7,5,17,12,4,yes
1,26,7,23,2,0,9,10,5,no
1,16,10,25,0,1,13,7,4,yes
2,28,5,26,5,8,22,4,1,no
0,23,9,21,4,8,23,9,2,yes
0,17,9,11,5,2,14,7,2,yes
0,16,9,21,1,7,20,12,0,no
2,29,11,21,0,1,10,10,3,no
2,20,8,24,4,6,10,9,3,yes
1,18,8,21,4,11,20,9,0,no
5,20,15,19,9,16,17,6,0,yes
3,13,9,16,1,12,15,11,3,no
3,18,8,26,2,7,12,12,1,yes
1,21,18,23,7,2,11,4,3,yes
0,29,15,16,5,2,13,16,3,no
1,19,7,23,4,2,20,18,4,yes
0,13,9,21,5,5,21,7,5,no
3,26,3,31,4,6,10,6,2,yes
0,19,11,20,5,7,10,11,2,no
1,23,12,23,2,7,23,15,4,no
6,23,11,29,5,3,29,15,4,yes
0,16,9,21,3,2,7,6,2,no
3,22,11,17,5,7,9,18,2,yes
4,17,13,19,7,13,8,9,1,yes
1,18,5,24,5,7,23,16,2,no
2,20,14,28,8,5,13,6,2,no
1,14,15,20,11,5,13,8,5,yes
3,15,10,23,5,2,13,8,2,yes
2,14,10,20,4,12,7,8,1,no
3,20,15,20,1,6,21,9,1,yes
3,16,12,25,2,3,23,10,4,no
0,16,4,22,0,1,19,5,3,no
5,11,11,13,1,0,17,4,6,yes
2,20,5,25,6,4,14,4,3,no
0,20,4,24,6,6,16,8,3,no
4,24,14,22,5,6,26,5,0,yes
2,24,7,13,7,11,28,8,1,no
1,20,13,20,4,10,13,2,2,no
2,28,7,24,4,9,10,6,2,yes
6,28,9,29,2,10,15,11,4,yes
2,25,16,32,9,10,19,9,5,no
1,29,5,30,1,7,20,13,3,no
1,15,12,28,2,10,12,10,2,yes
3,19,11,22,8,8,16,5,0,yes
0,24,5,19,7,10,34,14,1,no
2,21,11,22,1,2,18,9,2,no
3,25,15,17,2,3,14,3,2,yes
3,31,4,25,4,5,14,8,2,yes
1,15,13,17,1,4,24,12,3,no
2,16,13,16,4,12,18,9,0,yes
1,12,19,27,5,10,28,12,1,no
6,19,6,37,7,5,21,2,6,yes
5,29,10,14,6,8,18,9,1,no
3,33,7,21,3,3,8,9,3,yes
