Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
2,-2,-4,-9,4,4,-7,2,-1,yes
0,-14,4,0,0,4,4,-4,3,no
0,-7,0,-3,2,5,-2,0,2,yes
2,7,5,0,-2,0,-3,-2,2,yes
-2,0,5,4,2,0,15,-9,2,no
-1,2,4,4,-2,4,-7,3,1,no
-1,-5,-13,1,-2,3,5,4,0,no
0,-8,9,-9,4,3,-3,2,0,no
1,7,-10,-4,1,-1,-6,8,0,yes
0,-8,0,-7,2,0,-9,-12,0,no
2,-19,5,-4,2,0,9,-5,2,yes
3,-5,0,14,-3,-2,7,-3,3,yes
1,2,3,15,1,-6,-4,-2,3,yes
1,3,-4,20,3,2,-4,9,-2,yes
-1,-1,-6,-5,1,5,-1,1,3,no
0,-1,-3,-2,-2,5,-3,6,1,yes
-1,-2,4,6,8,11,-6,-3,1,no
1,-8,1,0,0,1,7,-15,-1,no
0,19,-6,4,-5,3,5,6,-2,yes
2,5,-7,8,-3,3,1,0,-3,yes
0,14,0,14,2,-4,4,16,-2,no
-1,6,-3,0,5,3,7,-3,-1,no
0,5,-5,1,0,1,3,0,-2,yes
5,13,-8,-4,-3,-2,-1,3,-3,yes
-1,8,-1,0,1,2,-1,14,-2,no
-1,21,-1,-2,-1,3,-5,11,-1,no
0,12,3,10,7,1,8,4,0,no
4,-7,-2,0,-2,4,-7,7,0,yes
3,4,-1,13,1,-3,-8,-10,1,yes
0,-16,2,4,-1,7,-2,-9,-1,no
-2,13,-8,-18,-1,-1,1,-2,-2,no
2,-4,2,-2,1,-4,-4,7,0,yes
0,3,-1,-3,5,6,-3,1,-1,yes
1,-1,7,-9,-5,0,7,3,-2,no
4,-3,-1,1,-4,7,-9,-6,0,yes
0,4,0,2,4,0,-6,1,-3,no
3,-13,9,1,0,1,-12,4,0,yes
2,-5,10,-6,1,-1,0,-2,2,yes
2,3,11,3,7,6,4,0,5,yes
2,13,-3,5,-1,3,-2,7,0,yes
0,15,-3,4,2,1,9,15,-1,yes
2,10,1,1,11,-2,3,10,1,yes
-1,3,-4,6,1,6,-6,5,-1,no
1,-3,0,9,7,-6,0,-4,1,no
0,1,2,-7,0,4,0,3,-1,no
0,-13,2,3,0,0,-12,-3,3,yes
1,-19,12,-4,3,1,19,-5,2,yes
3,10,-2,4,1,-5,-10,7,0,yes
2,5,-3,11,3,2,2,7,-1,yes
0,0,1,7,2,0,-4,3,-1,no
-1,6,-11,1,-2,1,-5,11,1,no
-2,-9,2,-5,3,8,-5,10,2,no
0,2,-6,9,1,1,1,5,-1,yes
-2,-9,14,5,1,-1,15,-1,2,no
-5,-3,0,-1,-1,2,3,1,-1,no
-1,3,0,8,-1,8,4,2,-1,no
0,-8,-4,5,2,-5,-4,5,3,yes
-1,10,-3,6,4,1,-13,-1,0,no
-2,2,2,-1,-1,-2,-3,-5,1,no
1,0,-1,-1,-4,-1,-10,0,-1,yes
3,-8,0,12,5,-2,-4,-4,-1,yes
-1,2,11,-1,0,4,8,-4,2,yes
-3,4,10,-2,2,5,5,3,0,no
1,0,5,-17,3,0,-2,-3,1,yes
1,-2,8,0,1,9,-9,4,0,no
2,-6,5,-7,5,-1,-2,2,-1,yes
4,3,5,-5,-4,5,-3,-3,0,yes
0,-1,6,-4,8,0,6,-7,-2,no
-2,3,6,-12,-3,3,1,0,1,no
0,-7,3,4,-3,-2,6,5,2,yes
0,-3,3,-1,1,7,-1,-3,0,no
-2,-8,-6,-3,4,4,5,-2,-1,no
-1,3,7,1,-4,0,-11,1,-1,no
2,0,-1,3,1,1,-3,2,-1,yes
2,-7,-1,-2,0,5,-8,4,-1,yes
1,7,9,-7,2,3,0,1,1,yes
3,-2,3,-9,-2,8,-8,-8,3,yes
1,4,-7,10,-5,4,-5,0,0,yes
2,-7,2,7,-3,6,1,-2,1,no
4,7,-1,-6,2,3,2,2,0,yes
-1,-20,3,-6,1,10,0,-12,0,no
-5,-21,2,2,7,-2,13,-2,4,no
2,23,3,3,2,6,-11,-1,-3,yes
1,-7,10,-2,4,4,0,4,1,yes
2,-4,6,-9,2,-4,-1,0,-1,no
4,-1,9,4,3,1,-1,-1,2,yes
1,-5,5,-2,-1,6,7,-8,0,yes
0,-3,7,-14,5,8,-2,0,-2,yes
-3,11,-15,11,-1,-1,5,2,-2,no
-2,15,-1,-4,0,-2,5,8,-2,no
4,15,-2,6,-7,-6,-12,2,-1,yes
2,2,3,6,1,-6,3,2,1,yes
-2,9,-15,-2,-3,3,3,1,-2,no
1,-1,1,-14,-4,-5,-2,2,-3,no
1,4,2,-5,0,0,0,7,-1,yes
1,15,-4,10,-3,8,11,-6,-2,yes
4,4,3,5,0,4,-7,1,-3,yes
0,3,9,5,1,2,-15,4,1,no
0,5,-1,7,-1,4,7,3,-1,yes
-3,18,-9,17,1,4,1,9,-3,no
0,-7,0,0,-1,-1,-10,-4,0,yes
-2,4,4,15,-4,0,14,-3,-1,no
-1,4,-8,12,-1,7,2,7,-2,no
5,3,-1,-3,4,13,-8,7,-2,yes
2,-3,8,2,3,1,9,-1,2,yes
2,-3,8,-1,7,4,-1,-6,-1,yes
0,6,-11,6,-2,0,3,2,-2,no
-1,16,7,-3,0,0,10,-7,2,no
-2,0,-3,2,3,4,1,0,0,no
-2,-6,3,-8,-7,8,4,-4,-1,no
3,-12,13,4,3,-2,-4,-9,1,yes
3,-10,-3,7,4,3,2,0,0,yes
0,0,-6,0,3,9,0,2,0,no
1,-1,-5,-6,-1,2,-4,-6,1,yes
0,9,-1,7,-2,-4,-4,5,2,no
-1,0,6,9,5,4,1,-5,-2,no
0,-2,7,-9,0,6,0,-8,-1,yes
-1,-9,0,-8,-1,0,5,-2,-1,no
-1,-4,-1,-1,0,-2,-4,-9,2,no
2,-15,-1,0,-2,4,-8,1,1,yes
4,-18,-18,-2,10,0,-16,-8,2,yes
5,3,5,7,2,5,2,-1,-1,yes
1,-7,1,-3,8,5,9,1,2,yes
-3,5,-3,2,-3,-3,-4,3,-1,no
-1,16,-6,6,-1,2,1,1,0,no
0,-1,0,4,3,4,0,8,1,yes
-2,0,-1,0,2,-3,-2,1,0,yes
0,3,1,7,2,1,11,7,2,no
5,3,-8,3,3,4,-8,7,0,yes
0,5,6,-12,-10,3,12,0,1,yes
1,-4,9,2,3,1,5,-4,-2,no
0,-4,10,-12,0,4,11,-9,1,no
-2,9,-7,2,1,-4,-1,-4,0,no
-5,-9,-3,-5,3,-5,4,-1,2,no
0,-8,3,9,0,6,-6,6,0,no
-2,8,-9,12,1,6,3,2,0,no
2,4,1,11,4,-2,5,2,0,yes
0,-13,5,2,-2,5,-5,-4,1,no
0,-2,0,4,2,-2,4,8,-1,yes
-3,4,-1,2,1,6,19,-1,3,no
3,-20,4,0,-1,4,0,-2,0,yes
-2,12,-1,-5,-6,1,-8,5,-1,no
2,-22,7,-7,0,2,4,-2,0,yes
-1,10,-3,-1,5,1,17,1,-3,no
2,-14,-4,-5,4,4,-11,-1,-1,yes
0,-6,-14,-1,2,3,-13,-2,1,no
4,-3,4,-11,-3,-1,-10,-9,-4,yes
-1,-7,-5,-5,10,4,8,-2,-2,no
-2,0,-4,11,0,2,-7,0,-2,no
1,15,1,-13,3,-4,10,-2,0,yes
0,3,-3,2,1,5,12,1,-2,yes
-4,14,-5,-4,3,2,10,6,-1,no
-1,4,-8,11,4,-1,1,0,-1,yes
-2,-8,3,-7,0,7,5,5,1,no
0,-4,13,2,3,-2,-28,2,-1,no
0,-2,-8,-3,5,-3,3,2,0,no
0,26,-5,9,4,4,-2,3,2,yes
-1,12,-3,4,5,9,-5,2,1,no
1,5,14,-1,-1,4,17,1,0,no
-2,16,0,8,0,8,-3,-4,0,no
-3,2,1,-1,5,0,-2,-1,-2,no
1,3,9,16,3,8,0,0,2,yes
1,-6,-6,-6,4,-1,0,-1,-2,yes
0,8,2,2,4,4,0,0,1,no
-2,-1,-1,-2,1,-3,-4,-1,0,no
0,5,5,6,0,2,3,5,1,no
1,6,6,2,1,9,-7,4,0,no
-1,19,-2,2,2,1,19,7,0,no
-1,2,2,10,1,0,-6,8,-3,no
-3,14,-5,1,-5,2,-3,0,1,no
1,-6,6,1,-1,-1,12,-4,-1,yes
1,1,2,6,4,2,4,-4,-1,yes
-2,0,-10,-2,3,9,9,7,1,no
-1,-5,5,-4,0,3,-10,3,3,no
4,-9,-1,13,3,-4,-7,6,1,yes
-2,12,-2,6,2,0,9,5,0,no
-3,-14,1,0,1,-2,6,0,3,no
1,6,2,-1,1,-3,5,-4,0,no
0,7,-3,2,9,0,7,8,1,no
2,2,2,4,-2,4,-17,2,0,yes
-1,5,0,14,-2,-2,9,5,0,no
1,0,2,2,1,2,-15,-4,-1,yes
-4,-3,-1,-8,-4,-1,3,9,0,no
1,-1,8,5,4,8,3,-1,1,yes
-2,-1,4,9,-1,0,0,1,3,no
-1,-11,-7,-9,0,-1,2,4,0,no
3,6,-1,-2,10,11,-9,5,-1,yes
2,-13,11,-10,2,2,14,-3,1,yes
-1,2,-12,7,5,-7,-4,-1,-1,yes
3,-6,4,3,2,2,-25,-4,-1,yes
-1,12,-3,-6,-4,0,3,-1,1,no
0,-13,-6,2,7,-3,11,-5,-1,no
-1,-6,-1,-1,0,-1,-7,2,2,no
1,8,-7,2,10,-8,13,12,0,yes
-5,-8,3,3,-3,8,-7,7,-1,no
-1,-5,-5,0,4,9,-7,5,-1,no
-1,-5,-6,-5,4,2,2,5,0,no
-2,-5,-12,-8,5,5,-4,-2,-1,no
-2,5,2,-11,-1,3,5,5,1,no
1,8,-2,12,4,15,-8,2,0,no
0,-12,0,-11,10,3,-20,0,-1,yes
-2,-17,11,-17,3,6,-13,-7,3,no
-1,5,-4,-3,-3,5,1,1,-2,no
-2,10,3,-4,-1,11,27,2,2,no
6,-22,2,-11,0,5,9,0,0,yes
-2,-8,-3,0,7,9,-2,0,-1,no
1,9,3,4,-1,-2,-8,1,0,yes
0,4,-6,-9,1,3,6,9,-1,no
-3,-1,-3,-16,-1,1,10,8,0,no
4,12,6,3,3,1,-11,2,-1,yes
0,3,-14,8,0,-1,17,7,-1,no
1,-10,8,4,0,0,4,1,1,yes
1,0,3,6,1,4,6,0,-1,yes
-1,8,-6,3,4,4,-6,7,0,no
-3,3,0,-3,1,4,4,-6,1,no
2,5,5,-9,0,2,7,-1,1,yes
-2,-5,4,12,-7,-7,18,-5,1,no
-3,3,-7,-13,4,8,-3,12,-1,no
-3,4,-5,4,1,4,-3,1,2,no
1,-1,2,-8,-1,1,-1,-3,0,yes
-4,22,-8,8,-6,26,14,-4,-6,no
0,-13,2,-6,3,4,17,-3,0,no
-2,19,-3,1,3,0,4,0,2,no
-1,-10,7,-6,4,1,-1,-2,-1,no
-2,-10,2,-6,-1,4,-15,0,3,no
0,7,-5,-7,0,-1,-1,-2,0,no
0,-1,-2,5,2,6,-9,-4,1,no
1,8,-6,14,1,-5,3,2,-1,yes
-2,6,7,7,-1,2,7,-5,-2,no
0,13,3,7,5,3,-17,8,-2,yes
-1,1,3,4,8,3,-6,-3,0,no
2,-7,-8,1,0,8,-1,-4,0,yes
0,5,-9,10,0,1,0,-3,1,yes
1,-12,5,-1,-2,1,6,-3,0,yes
-2,-5,4,-6,-1,-1,3,9,1,yes
-1,2,1,13,-5,5,7,6,-2,no
1,-11,-3,4,4,7,0,-4,0,yes
4,0,7,-6,7,6,-4,-2,0,yes
1,5,-3,10,1,-6,-4,1,-2,yes
-1,5,-4,-6,-2,1,2,11,0,no
-3,-8,3,-4,1,3,1,-10,1,no
-3,-15,4,-12,2,0,0,5,1,no
4,-2,-1,3,3,-7,6,-2,0,yes
3,3,5,-1,3,5,1,11,1,yes
-4,0,-9,4,-1,-7,14,6,0,no
0,-8,2,-10,3,2,3,0,2,yes
-2,2,0,-4,0,11,-6,1,-1,no
0,-2,-2,4,2,-1,5,-2,4,no
5,-3,5,-8,2,-2,-1,0,3,yes
0,1,-1,-4,0,1,6,2,-1,no
-3,7,-10,-7,2,7,0,3,0,no
1,7,-9,3,0,-1,-3,4,-1,yes
-3,-4,7,1,8,2,6,-1,-1,no
0,-15,10,1,1,3,-9,-7,-1,yes
-3,6,-6,-3,0,4,20,9,1,no
1,6,3,-3,1,1,-4,-4,1,yes
-3,-15,10,-7,-3,-1,11,3,1,no
0,-2,7,12,2,-2,10,1,1,no
-1,9,2,-22,0,2,-6,7,-4,no
-3,-7,-5,-5,-2,0,8,-2,-1,no
2,7,4,6,-2,-2,9,-1,-2,yes
-2,-12,-1,-5,-3,3,-4,0,-1,no
4,-18,3,2,6,7,5,-1,0,yes
1,1,-1,4,-3,1,-2,10,1,yes
-3,6,-8,3,-2,-5,10,4,1,no
-1,-3,-7,-14,-1,2,4,6,-1,no
2,3,6,-10,5,4,1,0,0,yes
0,11,0,0,12,9,11,-4,0,no
2,7,4,-5,7,3,0,12,2,yes
-3,10,-5,6,1,1,7,-3,0,no
-2,2,-3,7,-2,-3,10,9,-3,yes
-2,-3,1,2,-3,6,12,0,1,no
3,-9,2,-9,-1,2,-4,-9,1,yes
1,-4,5,-7,4,-3,-2,-7,-1,yes
1,-14,-3,-13,2,-1,5,-5,3,yes
3,11,-4,-8,1,4,-6,3,-1,yes
1,6,-11,-4,2,2,17,-1,0,yes
2,6,-5,-10,1,-2,11,-4,-1,yes
0,-8,-1,-6,-3,1,-5,-4,0,no
-5,-1,-5,-8,0,5,21,1,5,no
2,-11,-4,7,4,4,0,4,1,yes
-1,8,5,4,4,-2,4,5,1,no
-3,-10,16,-11,1,5,1,-6,2,no
-1,3,1,-4,5,-7,9,-3,2,no
2,-1,-2,13,3,3,2,3,1,yes
1,-4,-1,-3,3,6,-3,-6,0,no
0,1,-4,-10,0,-3,-10,6,-1,no
-3,-4,1,17,0,0,3,7,1,no
-1,8,-8,6,1,3,18,1,1,no
4,-7,3,-1,5,1,-2,-6,3,yes
2,-5,5,5,2,-5,3,1,1,yes
-1,5,-4,3,2,1,6,3,-1,no
5,-11,2,7,-3,-5,-10,5,1,yes
-3,-2,-2,0,-2,-1,5,10,3,no
3,5,2,3,0,-6,-1,-5,1,yes
0,-8,7,4,1,3,-14,-2,-1,no
0,9,-5,-2,1,1,1,12,0,yes
-3,5,-8,12,2,-1,9,-12,1,no
1,12,2,2,3,0,-11,-1,-1,no
-1,3,6,-5,5,2,20,5,0,no
-2,0,-6,5,0,0,-3,1,1,no
6,-3,3,8,-3,12,-3,-1,0,yes
0,-1,-9,5,-2,2,2,1,1,yes
1,-6,0,9,6,2,6,4,-1,yes
4,-1,-7,7,-1,7,4,2,-3,yes
2,7,-6,3,3,7,5,7,-3,no
2,3,-11,6,2,7,8,-1,-2,yes
0,6,-11,-3,1,4,2,4,-1,yes
-4,-7,3,-6,-6,2,8,1,1,no
0,-2,1,4,2,2,4,-1,1,no
1,8,-3,7,-2,6,0,-6,-1,yes
1,18,1,4,0,-3,-5,-5,-1,yes
2,-8,-2,3,-5,7,-18,3,-2,yes
-1,-9,-5,9,6,-3,-5,-2,-1,no
-1,8,-8,13,2,-1,2,4,-4,no
1,9,-3,9,-4,3,-7,-1,-2,yes
-1,-4,12,7,4,7,-10,0,-1,no
1,-7,-1,-3,0,-2,-2,-2,1,yes
-1,18,-6,7,-3,4,-1,7,-1,no
1,-5,1,-3,-1,0,7,4,3,yes
0,-12,-4,-10,2,-8,-8,-6,0,no
-1,12,-12,7,-1,3,-2,7,-2,no
1,-2,-8,-1,4,1,-6,11,1,yes
0,11,-2,16,1,0,8,-8,0,yes
1,-3,9,-5,5,5,-18,2,2,yes
-1,5,7,-11,5,4,-4,3,2,no
0,-6,-7,5,2,4,3,-5,1,no
-2,13,-5,12,-4,-1,-10,-2,0,no
5,10,-2,12,0,-1,-1,6,-1,yes
6,11,4,10,0,-2,-27,-5,-3,yes
-3,-13,9,7,3,3,-8,-9,2,no
3,6,8,-1,4,4,0,-3,0,yes
0,27,-4,-1,3,6,-6,3,-2,yes
-3,0,-11,9,-2,4,-4,2,0,no
4,0,4,3,3,-5,-4,-9,1,yes
-2,-4,4,9,6,8,4,2,0,no
3,12,5,6,-2,-6,-6,9,-2,yes
-1,11,0,4,0,4,-1,4,1,no
5,-9,1,15,-1,2,-9,1,-2,yes
2,5,1,-15,2,13,3,0,-1,no
3,-19,12,-17,0,2,-6,-14,3,yes
0,11,-11,8,0,6,-11,6,1,yes
1,9,1,-1,12,4,2,8,-1,yes
-3,16,-8,3,4,2,9,-3,0,no
0,-9,4,-1,1,2,6,-8,0,no
3,10,7,4,6,5,-16,2,-1,yes
2,4,-3,-15,-6,1,0,-1,-1,yes
1,28,-15,0,2,-4,-6,2,0,yes
-5,9,1,4,-2,0,3,1,1,no
-3,-13,2,4,0,-5,2,-3,-1,no
-1,-7,3,5,3,-5,16,3,1,no
-1,-2,0,3,3,3,-6,12,1,no
-3,9,-3,-1,0,0,11,0,0,no
2,1,-8,-1,-2,0,3,-8,1,yes
3,1,-2,23,3,0,2,3,2,yes
0,-9,4,2,1,4,-1,1,-1,yes
-2,7,5,-3,0,2,3,-9,-2,no
-1,-6,-3,0,7,14,-19,-1,-1,no
2,7,-6,-1,9,4,-6,-5,-1,yes
1,-3,1,12,1,9,2,2,1,yes
-2,-9,-3,-11,1,-1,5,1,1,no
-2,1,0,-6,2,-1,0,3,-1,no
3,1,6,1,1,-3,14,4,-3,yes
2,7,-2,0,-1,0,-5,4,0,yes
2,14,7,3,4,2,-4,-5,3,yes
0,-2,-10,-10,2,-2,7,3,0,no
1,16,-5,4,9,1,-2,6,0,yes
-2,16,-3,-1,2,1,1,5,-1,no
0,9,1,12,4,0,-5,4,0,yes
2,-22,-5,-8,1,1,-12,-6,0,yes
0,-5,7,11,-2,5,1,5,0,no
-1,13,2,-2,1,2,15,5,-3,no
-1,0,2,-2,-4,3,13,1,0,no
1,5,-2,-9,5,-1,-8,1,-2,yes
2,10,-9,2,3,6,15,-3,-2,yes
0,6,2,-18,-3,0,-6,0,0,no
1,-4,-2,-10,2,1,-2,5,-1,yes
2,-2,7,-10,8,6,0,2,-2,yes
-1,-1,6,-9,8,1,-1,-7,1,no
1,-8,0,-7,0,4,0,0,-2,yes
-4,4,-1,-4,1,0,15,-6,0,no
9,-5,2,5,-1,9,-10,-8,-1,yes
0,0,-14,-9,0,4,5,7,0,no
1,-2,8,5,1,6,9,-5,0,yes
-6,5,-5,-6,2,4,-2,0,2,no
0,0,-6,1,0,-4,0,6,-2,yes
2,3,2,9,-1,5,-10,0,-1,yes
-3,-14,1,-6,0,2,1,0,4,no
-2,-10,7,4,0,6,6,-4,0,no
0,-6,-4,2,3,-3,-7,1,-2,no
1,1,-1,7,2,-3,9,3,2,yes
-1,12,2,1,6,3,-6,5,0,no
2,-21,-2,1,1,0,-12,2,3,yes
1,-1,0,9,2,-3,8,-3,0,yes
4,34,-1,7,3,6,-2,3,1,yes
0,1,-13,11,-2,5,-7,2,1,yes
-1,-6,-6,-9,3,15,-1,5,-2,no
-1,-15,-4,2,6,-1,7,-1,2,yes
-1,1,-6,10,-3,7,16,4,-1,no
-1,7,-21,0,3,-2,-3,-1,1,no
-2,-9,0,6,0,6,7,-4,1,no
0,-9,0,-17,1,0,-7,3,2,no
-2,-12,4,-9,4,1,-5,-2,0,no
4,-1,-1,7,2,-3,1,3,0,yes
0,4,-5,-3,-2,-3,-12,1,1,no
3,-9,11,2,-2,1,4,2,1,yes
1,27,-10,-1,2,0,3,-3,-3,yes
-2,-10,4,-7,1,5,-1,1,2,no
0,17,-9,1,3,-3,1,8,0,no
2,6,1,-7,6,-1,-15,7,-2,yes
1,4,-14,0,5,3,0,3,0,yes
6,6,-1,8,3,4,-1,2,0,yes
-1,10,-6,10,4,-3,-1,3,2,no
-2,3,-1,-1,3,2,-7,1,3,no
2,-3,8,9,2,1,0,-6,2,yes
1,17,-5,-5,3,4,2,5,-1,yes
-3,-2,2,1,-2,1,9,1,0,no
4,8,-10,-7,0,10,-8,1,-2,yes
1,-14,8,-10,2,6,1,-9,-1,yes
-3,-1,5,-2,5,5,3,-1,0,no
2,4,10,-4,0,14,2,4,-2,yes
-3,-10,13,0,0,3,14,-10,1,no
1,-11,2,6,2,-4,16,2,3,yes
-2,-4,6,5,0,2,8,-2,1,no
2,-1,-2,3,0,0,-17,3,-1,yes
2,6,0,-2,1,-1,-4,-1,0,yes
-1,-12,4,-5,-1,1,8,-6,0,no
0,2,5,1,-1,8,8,5,-1,no
4,10,-9,1,3,5,-13,5,-1,yes
-1,-4,-5,-9,2,0,-3,6,-1,no
0,2,10,7,-1,-4,7,-5,0,yes
-3,7,-11,3,5,8,3,3,1,no
1,2,-1,-14,-4,9,-3,-8,-4,yes
2,-19,3,1,-1,-1,7,-2,0,yes
0,5,-3,8,0,0,0,7,-2,no
-4,22,-9,2,4,1,5,-3,0,no
0,-6,6,-2,-2,6,17,0,2,yes
0,2,0,-2,-1,9,9,5,-1,no
2,-22,10,-3,3,0,-5,-6,1,yes
5,4,-2,-1,-1,-2,-1,2,1,yes
-1,-8,10,16,-1,1,16,-3,0,no
1,14,0,6,2,1,-1,3,-3,yes
4,7,6,-11,5,0,-5,4,-3,yes
3,0,1,-1,4,0,3,-5,1,yes
-1,13,-2,11,-4,-1,1,1,-1,no
0,7,-6,7,-5,-6,-8,1,3,no
-1,-5,-12,2,2,8,6,1,0,no
4,5,-3,0,3,6,0,8,-1,yes
0,23,-7,14,-2,-6,-16,9,-2,yes
0,16,-3,12,4,-2,2,-4,1,yes
0,17,4,-9,-2,-6,-12,1,-2,yes
3,-4,-5,8,13,-1,-7,-6,-1,yes
2,12,-7,-2,-1,-3,-11,4,-1,yes
-2,-7,0,3,-1,4,-2,0,-2,no
0,12,4,-3,5,3,-1,-5,-2,no
-2,12,-3,10,1,12,-16,6,-1,yes
2,10,-1,-2,-2,5,-2,8,0,yes
0,3,3,-5,0,10,12,3,0,no
0,-7,-5,12,1,-1,-10,1,2,no
2,-7,-1,-7,-1,-6,4,-5,-5,yes
-1,9,-3,10,0,-3,4,5,0,no
3,4,10,4,0,-4,14,1,0,yes
3,-1,-3,-4,10,2,-6,2,0,yes
1,8,6,-5,0,0,-15,4,0,yes
0,-4,1,4,2,0,-13,-1,-2,no
-2,7,-4,-5,-1,-6,18,1,0,no
-2,10,-3,1,1,-12,6,0,2,no
1,0,5,-5,0,6,2,-7,-1,no
1,-2,1,6,4,5,-30,7,1,yes
-1,4,3,6,-4,-2,5,4,1,no
0,8,5,7,2,3,-10,5,0,no
-4,7,2,-1,5,4,2,10,-2,no
3,25,-1,-6,-2,3,-2,9,-2,yes
2,-6,5,-9,1,1,2,3,-1,yes
0,13,-4,4,1,3,3,2,-1,no
-1,10,-3,1,0,-3,6,12,0,no
3,-9,6,-7,11,3,-5,-5,2,yes
1,-7,0,-8,0,2,2,-1,0,yes
-1,19,-7,5,4,1,2,1,-1,no
3,-6,-4,-3,9,-1,-2,4,-1,yes
3,-11,-8,4,5,11,-14,-1,-1,yes
1,-15,11,-17,0,2,-2,-3,-1,yes
0,-7,4,-11,1,3,-9,3,0,yes
4,2,1,5,-1,0,7,0,-2,yes
1,14,7,-4,1,-1,-1,-3,0,no
-2,4,-5,0,5,-8,14,1,1,no
-1,-4,4,-6,2,2,-4,-10,3,no
2,8,-10,0,7,0,0,13,1,yes
-2,11,-2,2,4,4,0,5,1,no
2,7,-7,1,6,3,5,-3,-2,yes
-1,6,4,6,-9,-3,10,-1,0,no
-1,-17,7,-6,5,-3,8,-11,2,no
3,5,4,0,8,0,-10,-3,0,yes
-1,-1,-1,0,2,1,5,-3,-2,yes
0,9,3,-2,0,4,9,5,-2,yes
0,-9,3,1,2,1,-14,-2,-2,no
-2,-6,3,-2,1,7,-6,-1,-1,no
-4,-11,-4,2,0,9,3,-12,1,no
0,-4,-2,-3,5,4,7,-1,0,no
