Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
2,17,8,14,4,1,19,5,4,no
3,21,4,32,6,3,16,15,2,yes
3,22,8,29,8,4,9,9,1,yes
2,21,3,24,9,11,8,10,4,no
2,30,17,21,1,3,17,8,1,no
2,27,13,19,0,8,14,14,3,yes
3,25,9,25,3,8,24,18,3,yes
2,24,14,31,11,18,20,15,4,no
2,19,8,21,2,6,13,18,4,no
3,9,9,22,2,6,20,3,3,no
2,15,14,26,9,6,7,7,3,no
1,30,9,26,4,9,12,13,2,yes
3,19,11,21,7,5,16,6,5,no
5,25,3,29,5,8,17,6,2,yes
6,26,16,40,16,18,20,14,6,yes
6,42,14,54,16,12,26,32,4,no
2,17,12,22,4,7,7,8,3,yes
1,22,8,22,9,10,14,6,2,no
1,13,14,21,6,7,17,8,4,no
1,19,9,22,6,8,19,7,2,yes
2,19,13,33,7,4,13,5,5,no
7,31,5,29,5,3,11,7,2,yes
1,18,12,21,4,3,21,4,3,yes
0,27,10,22,5,5,19,17,1,no
4,14,12,28,6,3,23,8,6,no
2,31,11,27,5,7,18,18,6,no
1,19,12,10,3,5,6,7,3,no
1,28,15,18,10,7,16,9,4,no
1,34,11,24,4,4,22,8,3,no
4,27,10,26,2,7,15,14,3,yes
1,12,9,11,7,12,25,13,2,no
4,15,5,25,7,9,17,4,3,yes
2,28,10,22,4,3,13,10,5,yes
2,18,11,26,3,8,11,2,3,no
3,14,15,30,6,6,12,10,4,yes
1,26,7,11,4,5,14,7,2,no
3,20,11,22,3,5,15,5,2,no
5,17,14,21,4,1,10,13,2,yes
0,26,13,22,7,9,22,10,4,no
0,29,12,22,12,15,21,13,3,yes
1,25,6,26,9,6,15,11,5,no
2,26,12,17,4,6,22,14,3,no
0,17,15,19,4,8,23,8,3,no
4,17,12,24,0,14,14,3,2,yes
3,17,10,20,3,18,21,11,6,yes
2,19,10,22,7,19,16,10,3,no
1,31,9,18,6,5,29,9,4,no
4,18,16,17,6,6,17,14,2,yes
3,27,7,25,3,5,8,10,6,no
5,22,16,19,5,4,8,7,8,yes
2,13,7,21,1,8,7,5,2,no
4,18,17,25,8,14,12,7,7,yes
0,18,16,21,4,1,14,13,3,no
1,28,13,27,3,4,12,20,3,yes
2,13,14,22,3,10,15,6,3,no
2,25,11,26,5,11,26,19,2,yes
1,14,14,25,7,4,19,6,1,no
2,23,14,24,18,2,22,16,2,yes
2,17,15,16,1,5,19,4,3,yes
1,25,10,21,2,10,13,9,2,no
2,25,10,21,4,6,14,10,3,no
2,23,10,28,10,1,15,6,5,no
4,25,8,26,4,11,20,7,5,yes
4,28,9,20,4,15,20,10,4,no
2,22,10,14,4,8,28,13,1,no
2,9,13,19,3,9,17,7,4,yes
2,36,10,24,7,8,14,15,1,no
3,17,21,19,9,9,29,10,3,yes
1,9,12,27,1,10,33,9,5,no
4,19,9,31,2,4,24,14,5,yes
2,20,10,19,0,0,14,2,7,no
4,25,7,27,3,2,18,8,6,yes
2,21,7,21,3,8,17,9,4,yes
2,21,6,29,5,9,12,13,3,no
1,23,19,25,5,12,22,3,7,yes
0,33,7,28,3,12,16,15,7,no
3,29,10,27,5,6,13,7,2,yes
1,20,12,24,8,13,8,17,4,no
3,22,15,22,6,8,17,6,3,no
3,22,9,28,7,9,16,10,2,yes
3,26,4,23,5,3,5,10,2,yes
1,17,17,29,6,2,20,9,4,no
6,23,9,21,5,13,22,9,3,yes
1,19,9,19,4,16,24,10,3,no
3,27,7,20,8,2,7,12,4,yes
3,29,7,30,7,10,12,14,3,no
3,25,10,21,1,10,17,9,3,no
3,17,6,25,3,5,13,15,5,yes
2,19,9,22,6,3,26,9,4,no
2,29,7,30,10,5,11,8,4,no
3,26,7,24,2,4,12,13,4,yes
1,26,8,24,1,2,9,8,5,no
1,28,12,20,8,10,35,5,3,no
2,29,9,19,5,9,24,5,2,yes
5,29,11,23,1,8,18,12,5,no
8,21,11,35,4,5,13,8,4,yes
3,19,3,27,2,0,4,12,2,no
2,23,14,25,2,4,13,8,4,yes
4,14,12,25,3,10,22,8,2,yes
1,19,20,21,4,13,28,11,2,no
1,20,11,27,4,7,20,12,4,no
1,19,15,10,6,7,20,9,6,yes
2,22,8,22,7,0,25,8,5,yes
3,19,13,22,6,10,16,13,4,no
2,26,9,25,0,1,16,7,4,no
4,19,15,18,4,1,15,8,3,yes
1,24,7,27,7,10,24,8,3,no
6,26,13,22,3,15,20,5,3,yes
2,17,5,17,2,9,10,9,4,no
2,18,11,13,9,8,16,7,2,no
3,17,8,31,10,3,23,8,4,yes
1,20,13,20,7,6,24,8,6,no
2,25,7,19,6,5,13,10,1,no
2,17,10,22,3,4,16,15,3,yes
1,30,8,24,5,3,21,9,2,yes
1,26,11,22,6,10,20,6,2,no
5,24,13,25,4,3,6,10,3,yes
3,15,7,20,8,8,12,7,2,no
3,22,11,24,8,8,30,4,2,no
2,24,19,26,4,7,20,5,1,no
2,23,16,24,0,2,15,5,4,no
4,22,14,25,1,3,12,7,3,yes
2,31,9,28,5,9,24,5,4,no
4,23,9,27,5,14,17,9,3,yes
1,15,10,24,4,7,15,8,2,no
3,24,18,17,6,10,15,11,3,yes
1,17,17,31,8,10,28,12,2,no
4,19,19,22,6,19,19,5,4,yes
1,23,20,23,10,3,18,9,4,no
2,25,13,30,5,7,10,9,4,yes
1,28,11,17,10,3,21,12,1,yes
3,20,13,25,6,9,24,10,1,no
1,14,10,23,0,1,13,7,4,no
5,19,8,18,2,4,16,9,4,yes
2,36,7,27,2,2,18,15,2,yes
1,17,10,21,3,12,19,3,2,no
5,36,10,20,7,7,12,11,0,yes
0,15,11,21,14,5,24,9,4,no
2,11,7,19,1,4,22,10,3,no
4,34,10,21,2,10,13,9,1,yes
1,26,6,25,7,6,17,6,3,no
3,23,16,24,10,10,17,9,4,yes
3,30,7,31,5,9,17,11,4,yes
5,26,13,22,6,5,14,11,3,no
3,22,8,24,5,2,21,6,2,no
6,19,17,27,8,3,19,3,4,yes
2,22,5,22,3,3,12,16,2,no
4,18,11,23,2,9,20,8,2,yes
4,22,15,36,3,5,19,10,5,no
4,21,23,21,8,11,17,10,3,yes
3,26,21,15,2,1,16,7,4,yes
0,35,6,27,1,0,21,9,2,no
3,16,10,25,4,15,33,11,4,yes
1,27,11,20,4,12,38,19,3,no
3,14,7,22,9,11,24,6,4,no
6,25,5,29,2,6,12,8,3,yes
1,19,8,16,3,18,13,8,2,no
3,21,11,21,3,14,16,10,3,yes
3,16,18,27,6,1,9,11,4,yes
2,25,4,23,3,5,11,12,2,no
0,16,13,28,7,10,22,10,7,yes
1,15,14,16,3,5,20,12,4,no
1,24,4,21,0,3,19,4,3,no
2,27,6,15,0,3,20,11,2,yes
1,17,16,20,3,3,22,12,3,no
2,33,12,32,1,11,29,8,1,yes
1,23,12,21,6,1,25,5,3,no
5,25,16,25,5,4,18,5,1,yes
4,21,11,19,2,9,30,10,2,no
3,23,19,21,3,12,15,11,3,no
2,24,8,17,6,3,12,8,4,no
2,26,8,21,5,8,21,10,3,yes
4,12,10,15,9,11,15,9,4,yes
1,29,3,33,10,16,16,17,2,no
3,26,9,20,3,8,26,16,1,no
3,19,10,20,2,6,17,11,1,yes
4,24,11,20,8,16,16,12,3,yes
2,26,16,34,5,15,30,9,2,no
2,28,15,20,3,7,22,8,4,yes
1,31,8,30,2,15,23,13,2,no
0,22,8,23,6,8,24,6,3,no
5,24,8,21,9,21,16,13,2,yes
4,23,7,28,3,9,11,9,3,no
5,20,16,29,6,10,20,8,5,yes
0,24,5,22,2,3,8,10,6,no
2,21,13,21,9,7,7,4,5,yes
1,22,15,22,6,11,26,8,5,no
1,28,4,26,4,11,28,9,3,no
5,13,5,21,7,8,7,19,1,yes
4,28,12,18,7,8,18,12,3,no
3,30,9,23,7,2,22,6,1,yes
1,31,6,23,11,6,24,5,1,no
5,19,6,28,9,2,19,9,4,yes
4,11,10,23,2,11,22,6,3,no
1,26,3,20,7,18,29,15,2,no
4,13,16,24,10,17,28,6,3,yes
2,24,13,18,1,2,14,7,3,no
5,13,10,23,5,5,17,7,3,yes
1,26,12,24,2,5,11,7,4,yes
1,27,6,25,5,15,12,10,4,no
3,26,13,29,3,3,24,13,2,no
4,24,7,23,2,5,20,8,3,yes
1,16,14,22,10,12,24,8,3,no
2,26,14,27,8,7,20,13,5,no
0,24,9,16,6,6,21,9,2,yes
0,25,15,24,11,9,22,4,0,no
2,19,10,32,6,3,17,11,2,no
2,16,17,26,6,9,16,6,1,yes
2,27,14,28,5,7,8,8,6,yes
0,17,15,19,4,7,13,7,5,no
2,28,12,22,4,12,20,14,4,yes
1,25,10,24,4,10,14,6,6,no
1,29,7,23,7,6,28,9,2,no
3,15,6,22,5,9,20,10,3,yes
2,70,34,58,10,20,48,26,2,no
6,54,16,56,20,18,30,18,4,yes
1,21,7,24,5,6,10,6,3,no
6,24,13,30,7,10,12,5,2,yes
1,25,7,19,5,1,22,6,1,no
2,17,9,16,13,6,30,5,3,yes
4,21,12,24,3,6,22,9,5,yes
1,28,10,25,1,3,19,11,4,no
3,17,11,19,3,4,24,10,1,yes
2,31,5,24,3,6,24,11,1,no
2,21,10,19,4,11,15,3,1,no
2,21,10,23,7,14,14,11,2,yes
3,25,7,25,5,7,15,6,1,no
1,25,5,25,7,4,15,7,1,yes
1,23,12,16,2,10,9,8,2,yes
1,27,13,25,4,11,20,15,4,no
3,23,13,24,4,4,15,4,5,no
7,26,6,28,7,8,10,11,5,yes
4,16,10,27,13,2,14,10,2,no
4,20,16,16,3,5,26,9,3,yes
2,24,6,18,0,3,18,10,4,no
2,20,14,18,2,4,22,7,2,no
2,28,7,24,6,11,14,15,3,yes
1,23,17,13,6,14,23,6,4,no
3,17,15,20,4,14,18,9,4,yes
1,23,8,23,5,11,14,5,4,no
5,24,11,21,3,8,5,9,0,yes
0,14,9,14,6,4,9,8,2,no
2,26,14,19,3,5,23,2,1,no
2,18,17,27,3,11,18,8,1,no
3,20,14,15,2,3,11,10,1,no
1,27,7,29,3,10,14,11,1,no
2,16,10,15,2,7,34,8,4,no
4,21,10,27,6,5,40,10,4,yes
4,32,8,23,9,9,31,8,2,yes
4,20,10,25,7,15,27,4,3,no
2,18,11,20,3,6,9,8,4,no
2,16,11,24,5,4,14,15,3,yes
3,27,12,19,2,8,21,13,1,yes
0,30,11,22,2,16,40,9,4,no
0,35,8,21,3,7,17,13,2,no
4,16,11,22,1,11,17,11,2,yes
3,17,7,27,9,3,20,2,5,yes
1,30,7,23,4,4,12,7,4,no
0,30,7,29,5,6,7,13,5,no
2,9,13,21,5,7,11,11,5,yes
4,22,13,31,2,9,18,8,5,yes
3,28,11,30,7,10,33,8,2,no
0,26,13,26,4,5,24,13,4,no
3,13,10,20,8,9,13,13,3,yes
0,24,24,16,9,2,33,10,2,yes
0,17,10,15,10,5,20,8,3,no
2,20,5,27,3,5,22,20,7,no
6,20,9,16,0,4,11,12,3,yes
1,26,14,28,5,5,18,16,10,yes
0,19,11,20,14,9,25,13,8,no
4,25,13,18,2,2,21,8,3,yes
2,22,9,30,1,4,14,9,1,no
2,19,11,32,2,11,24,13,1,no
3,33,11,18,5,6,33,12,1,yes
2,21,15,17,5,7,7,12,3,no
2,25,11,21,6,12,19,14,2,yes
4,18,11,28,3,5,22,7,5,yes
1,32,6,23,6,7,32,12,4,no
2,20,15,16,5,9,22,3,3,no
1,26,7,26,9,8,25,3,2,yes
3,25,9,27,6,4,11,7,2,yes
1,17,12,20,6,11,17,13,3,no
1,20,3,13,2,11,41,10,1,yes
1,17,15,16,5,9,14,12,0,no
1,27,16,23,4,14,15,11,1,yes
1,25,9,20,7,11,18,13,1,no
1,14,16,22,5,6,16,8,1,no
1,40,11,29,8,10,15,9,3,yes
3,13,14,22,3,11,15,10,2,no
2,25,10,27,7,19,10,15,3,no
3,24,5,23,6,5,15,11,2,yes
3,31,19,24,4,8,32,11,2,no
2,16,14,17,2,1,22,11,2,yes
1,32,14,25,2,9,20,7,1,no
4,25,10,25,8,7,19,8,4,yes
1,28,12,25,13,6,16,7,2,no
3,23,7,16,3,0,23,7,2,no
4,22,16,32,7,8,23,7,4,yes
0,26,17,26,8,4,29,8,3,no
1,20,11,21,12,3,29,9,1,yes
0,21,10,21,9,8,18,9,1,yes
0,30,12,22,14,12,17,9,3,no
3,19,12,22,2,6,17,12,2,yes
1,20,11,19,2,2,11,11,2,no
2,17,6,17,1,6,8,8,2,yes
2,22,11,23,1,8,11,13,3,no
4,22,7,23,8,5,23,9,3,yes
5,25,14,23,8,15,14,13,3,no
6,14,13,21,5,2,13,5,3,yes
5,35,11,25,9,2,32,12,3,no
3,19,10,20,3,2,19,7,7,yes
2,24,12,30,4,2,13,16,3,no
3,14,12,21,5,5,18,8,4,no
0,27,7,21,0,6,14,8,5,no
0,21,7,21,5,3,15,12,3,no
1,17,13,21,4,2,27,8,2,yes
2,22,12,22,5,6,14,11,2,no
3,24,13,27,9,7,18,9,1,yes
2,17,16,21,1,1,12,5,1,yes
0,19,7,19,5,10,20,12,2,no
1,30,7,30,6,8,16,8,3,yes
1,28,11,26,6,11,7,12,6,no
3,33,9,25,5,7,25,7,1,no
5,24,9,38,8,4,17,13,3,yes
6,14,8,26,0,0,14,6,4,yes
4,25,5,32,2,0,23,12,4,no
3,37,8,27,4,4,22,7,2,yes
0,21,9,27,5,2,27,7,5,no
2,16,8,29,2,12,14,12,2,no
3,22,10,28,3,9,19,9,2,no
2,17,19,23,2,2,9,6,3,yes
2,24,17,25,11,2,15,14,4,no
0,22,10,22,3,0,30,9,3,no
2,25,9,28,1,4,14,11,3,yes
1,21,8,15,5,8,13,5,4,yes
0,24,8,28,3,5,22,11,4,no
1,22,4,22,5,8,27,11,3,no
1,22,7,24,6,10,11,6,2,yes
5,26,9,23,9,11,11,7,1,yes
1,24,8,17,5,10,16,15,1,no
2,23,12,21,2,9,18,8,5,no
3,24,19,27,6,17,21,7,6,yes
3,21,10,20,6,8,18,6,3,yes
1,17,14,26,5,9,21,6,6,no
2,26,18,30,4,10,18,5,5,no
1,15,13,21,4,9,19,9,5,no
0,26,14,22,8,0,29,5,4,no
3,32,13,21,17,10,21,10,3,yes
0,28,4,26,3,6,21,10,0,no
2,17,14,17,5,8,36,10,1,yes
2,26,16,16,0,15,24,8,2,no
1,24,4,21,5,8,23,7,1,yes
2,27,8,20,3,12,33,9,3,no
6,23,12,25,5,14,9,6,2,yes
1,14,14,24,6,11,19,15,4,yes
0,25,11,17,2,11,21,12,4,no
2,25,9,19,0,5,16,9,3,no
2,11,4,20,7,2,27,5,2,no
2,17,10,19,5,9,23,9,3,yes
1,12,9,20,5,8,15,11,5,no
2,19,13,20,2,15,10,7,3,no
3,28,5,24,11,6,21,19,3,yes
7,27,5,27,4,1,19,4,3,yes
2,20,8,30,1,9,12,11,2,no
2,22,13,16,7,13,17,9,3,yes
1,17,8,16,12,23,9,14,2,no
1,28,12,23,1,6,18,10,2,yes
0,24,6,17,5,6,17,15,2,no
3,23,14,24,3,3,16,10,2,yes
1,20,3,17,8,8,12,7,1,no
3,18,9,27,5,2,12,8,3,yes
1,22,11,16,5,5,17,12,4,no
0,23,16,19,4,10,27,12,1,yes
1,29,14,32,8,25,21,13,1,no
2,27,13,29,6,6,46,6,1,no
2,15,11,17,16,8,26,7,0,yes
4,37,5,38,4,1,21,15,2,yes
2,20,13,20,7,6,7,7,5,no
4,19,14,26,11,6,15,6,3,yes
4,24,9,21,8,10,17,7,1,no
4,19,7,23,6,5,14,4,1,yes
2,29,10,21,5,14,40,6,3,no
1,38,10,36,8,13,24,11,6,no
7,16,11,24,9,17,34,11,6,yes
2,28,13,27,1,6,21,9,3,no
1,21,9,27,8,15,19,11,1,no
1,21,10,27,6,8,22,10,5,no
2,31,12,34,7,5,15,11,5,yes
2,15,16,24,2,5,21,5,4,yes
2,21,9,15,2,7,27,13,3,no
4,21,12,34,5,9,13,9,3,yes
1,17,9,17,3,9,22,16,3,no
2,15,7,22,2,4,29,13,3,no
6,25,13,26,4,5,17,18,2,yes
1,16,20,22,6,6,12,7,4,yes
1,20,6,29,6,6,28,12,3,no
1,29,6,27,0,2,7,8,2,no
2,23,13,31,0,2,11,10,3,yes
1,26,9,24,6,10,19,9,5,no
2,26,13,31,7,14,24,9,4,yes
2,21,15,22,3,5,22,5,3,yes
2,28,9,26,7,9,15,12,3,no
3,30,8,23,5,3,15,13,1,yes
0,29,8,21,6,7,19,5,2,no
0,19,5,23,2,0,20,5,1,no
2,23,10,12,2,2,28,4,2,yes
2,28,7,13,8,15,18,9,1,yes
0,22,11,24,1,10,37,2,2,no
3,29,13,32,2,7,15,10,6,yes
0,32,6,19,6,15,13,22,5,no
3,24,15,17,6,3,13,5,1,yes
0,26,10,21,7,6,10,6,3,no
3,21,9,33,4,8,21,10,9,no
4,20,12,24,3,9,18,7,9,yes
4,30,20,50,20,14,16,26,6,yes
0,50,14,60,14,38,32,22,2,no
2,31,12,31,6,4,11,13,2,yes
2,16,13,26,8,7,27,10,2,no
2,21,11,28,5,3,35,8,3,yes
0,39,8,29,8,3,37,8,5,no
5,27,9,32,0,10,14,7,6,no
4,17,16,26,3,10,13,5,5,no
2,26,9,31,2,5,30,8,1,yes
0,17,11,24,1,8,15,8,4,no
4,24,14,28,5,4,29,14,4,no
3,32,9,19,5,2,28,11,4,no
3,21,17,25,6,3,27,16,2,yes
3,21,15,29,8,9,19,12,3,no
3,22,14,18,5,10,20,12,6,no
4,30,8,31,6,4,21,13,5,yes
2,16,3,21,3,11,20,12,3,yes
0,24,9,27,2,14,28,7,1,no
0,19,8,17,8,9,27,6,4,no
0,29,11,23,13,15,11,12,2,yes
3,19,13,25,1,2,31,15,2,no
0,22,16,30,9,6,23,12,2,no
2,31,14,19,4,3,23,9,1,no
3,24,5,21,4,12,22,6,1,yes
2,23,15,21,6,4,20,16,2,no
2,29,6,30,8,5,20,12,4,yes
1,27,7,25,2,0,9,10,6,no
2,17,11,26,0,1,15,7,6,yes
2,30,5,28,5,9,25,4,1,no
0,26,9,22,4,8,27,13,2,yes
1,19,11,12,5,2,14,7,2,yes
0,20,9,22,1,8,20,13,0,no
2,31,12,23,0,1,11,13,3,no
3,20,8,26,4,7,12,9,3,yes
1,20,9,22,4,11,22,11,0,no
5,22,16,20,11,17,19,8,0,yes
3,16,10,18,1,12,15,11,3,no
4,18,8,27,2,7,12,12,2,yes
1,25,18,24,7,2,14,5,4,yes
0,30,15,17,5,3,16,16,3,no
2,21,7,24,4,3,22,19,4,yes
0,13,10,22,6,5,21,9,5,no
3,33,6,32,4,6,11,6,2,yes
0,20,11,21,5,7,10,12,2,no
2,26,12,27,2,10,23,17,4,no
6,25,11,29,5,3,30,15,4,yes
0,19,9,22,3,2,7,6,2,no
3,23,13,19,6,7,10,18,3,yes
5,19,14,22,7,14,10,10,1,yes
1,18,5,27,6,7,24,16,2,no
2,22,14,31,8,5,14,7,3,no
2,15,16,23,11,6,17,8,5,yes
3,17,11,24,5,2,13,9,2,yes
2,15,10,20,5,13,8,9,1,no
3,20,17,22,1,6,21,13,1,yes
3,18,13,26,2,5,25,11,5,no
0,17,6,23,0,1,20,5,3,no
5,13,11,14,2,0,18,4,6,yes
2,22,5,28,6,5,15,6,4,no
1,24,4,25,6,6,18,8,3,no
5,24,14,24,5,6,29,7,0,yes
2,32,7,16,7,13,28,9,1,no
1,22,15,21,4,10,13,3,3,no
2,29,8,26,4,9,11,7,2,yes
6,31,10,32,2,10,15,12,5,yes
3,26,17,33,10,11,20,11,5,no
1,30,5,30,1,7,22,17,3,no
1,16,13,31,2,10,13,10,2,yes
3,21,11,23,8,8,17,5,0,yes
0,25,5,20,7,13,37,14,1,no
2,23,12,23,1,2,19,10,2,no
3,27,15,20,2,3,15,5,2,yes
3,32,4,26,5,5,16,8,2,yes
1,17,14,18,2,4,24,13,3,no
2,19,13,19,4,12,19,10,1,yes
1,17,20,30,6,10,29,13,3,no
7,19,9,39,7,5,24,3,6,yes
6,30,10,15,7,8,18,10,1,no
3,34,9,21,3,3,9,10,3,yes
