Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
6,25,11,30,5,3,31,15,4,yes
0,20,9,24,3,2,9,7,2,no
3,23,14,23,6,7,10,18,3,yes
5,19,14,23,7,14,10,10,2,yes
1,19,5,27,6,7,24,16,2,no
2,23,15,33,8,5,15,8,3,no
2,15,17,23,11,7,18,8,5,yes
4,17,11,26,5,2,14,9,2,yes
2,19,11,22,5,13,8,10,1,no
3,20,17,22,1,6,22,13,1,yes
3,18,15,26,3,5,27,11,5,no
0,17,6,23,0,2,20,5,3,no
5,14,11,15,2,0,19,5,6,yes
2,25,5,32,6,5,15,6,4,no
2,26,4,28,6,6,21,8,3,no
5,25,17,24,5,6,31,7,1,yes
2,32,7,17,7,13,31,10,1,no
1,22,17,23,4,10,14,3,3,no
2,29,8,26,4,9,11,7,2,yes
6,31,10,33,2,10,15,12,6,yes
3,27,17,34,10,12,21,11,5,no
1,32,5,31,1,7,22,17,3,no
1,17,15,32,2,10,13,10,2,yes
3,22,11,23,8,9,17,5,0,yes
0,28,5,20,8,13,37,14,1,no
2,23,12,24,1,2,20,10,2,no
3,29,15,21,2,3,16,6,3,yes
4,33,4,27,5,5,17,10,2,yes
1,18,14,20,2,4,28,13,3,no
2,20,13,19,4,12,19,12,2,yes
2,18,20,31,6,10,29,13,3,no
7,21,9,39,7,6,24,4,6,yes
6,30,11,17,7,8,18,11,2,no
3,34,9,21,4,4,10,10,3,yes
