Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
0,34,7,28,4,2,21,18,3,no
1,26,15,32,4,5,26,9,6,yes
4,24,18,29,7,10,21,8,6,yes
3,47,10,28,6,19,25,13,2,no
0,40,7,30,4,5,18,11,2,no
3,27,16,32,7,12,37,11,3,yes
5,26,10,40,5,1,22,7,4,yes
2,25,16,24,2,3,28,11,1,no
4,31,15,36,8,14,28,10,4,no
4,23,12,28,9,15,25,12,3,yes
4,21,15,23,2,4,54,4,3,no
4,23,17,37,2,4,37,10,2,yes
2,22,17,15,2,10,15,11,1,no
2,23,10,26,3,11,12,11,2,yes
4,24,8,30,5,5,17,16,4,yes
2,36,12,32,3,9,12,13,4,no
3,24,8,25,4,11,25,8,5,yes
3,37,16,31,11,8,26,15,5,no
3,21,14,28,2,4,12,11,3,yes
2,23,12,26,2,12,18,10,6,no
1,36,8,19,2,1,12,6,4,no
1,22,12,26,2,2,13,11,7,no
3,20,19,21,4,6,25,8,2,yes
1,25,6,29,2,9,20,8,3,no
5,25,14,30,3,3,38,14,6,no
5,23,12,25,4,4,34,13,1,no
2,21,14,26,9,6,23,11,7,no
5,24,14,28,5,6,23,9,4,yes
3,29,14,30,3,13,20,10,2,yes
2,22,19,37,6,11,21,21,4,no
4,17,13,23,9,8,19,12,3,no
4,36,8,37,7,5,24,12,5,no
1,30,14,22,0,11,24,6,3,no
4,31,22,38,1,11,21,12,1,yes
3,32,11,24,10,11,15,10,3,yes
3,29,10,40,8,15,18,19,4,no
2,33,12,23,8,9,29,12,5,yes
2,21,13,28,6,6,19,13,2,no
4,25,10,27,7,5,14,17,8,yes
1,28,17,22,4,17,51,6,12,no
7,35,5,32,8,2,17,10,6,yes
3,14,18,31,4,9,24,10,9,no
2,24,15,29,0,5,14,21,5,no
4,23,19,25,3,8,15,12,4,yes
3,24,11,34,2,3,19,19,2,no
3,25,10,23,5,6,24,7,3,no
3,29,10,17,7,3,39,8,2,no
3,23,9,32,9,10,29,8,4,no
1,30,10,29,9,12,31,5,5,no
4,24,17,22,9,15,24,5,5,yes
2,30,17,22,2,8,34,8,2,no
4,25,15,28,9,17,26,8,2,yes
1,28,12,37,4,2,7,10,4,no
4,25,24,28,4,3,8,13,4,yes
0,34,14,40,6,6,14,16,8,no
7,21,13,31,2,15,21,8,5,yes
2,29,21,29,4,6,24,16,6,no
5,21,13,20,8,8,22,8,3,yes
2,28,10,35,7,11,20,12,5,yes
2,36,21,29,6,9,19,11,5,no
1,16,10,32,6,6,24,11,4,no
6,20,14,27,9,4,26,11,2,yes
2,21,14,34,4,7,21,11,6,no
4,22,12,35,7,16,26,16,6,yes
2,30,8,30,2,4,24,7,2,no
5,23,9,29,5,4,24,13,3,yes
2,21,3,26,1,4,10,16,2,no
4,26,17,33,1,1,17,4,5,yes
3,18,14,25,5,9,29,8,4,no
6,32,14,28,6,6,20,10,3,yes
5,28,12,24,4,2,20,10,6,yes
2,23,18,37,8,11,32,12,6,no
0,28,9,36,5,5,16,12,2,no
2,22,6,23,11,7,12,13,2,yes
3,40,14,34,2,1,11,13,3,no
3,24,16,33,2,6,15,7,6,no
2,24,14,29,7,4,32,15,0,no
3,16,13,28,9,10,33,15,2,yes
2,25,11,20,10,10,34,7,2,no
6,29,14,20,8,12,26,5,5,yes
6,29,12,30,5,18,17,17,3,yes
3,28,14,30,7,14,34,5,5,no
4,34,13,28,4,5,20,11,2,yes
3,35,20,27,2,11,15,13,3,no
3,29,15,26,9,9,9,10,4,yes
2,31,3,24,7,12,13,15,4,no
5,31,10,40,3,2,15,12,6,yes
3,26,17,30,8,4,12,16,6,no
2,15,26,31,3,8,24,12,4,no
3,19,17,30,3,6,18,17,4,yes
1,26,15,27,2,5,34,22,2,yes
0,16,16,17,4,5,27,11,2,no
1,32,16,24,5,9,22,14,3,no
3,12,23,20,6,10,32,11,4,yes
1,35,11,24,6,9,23,15,5,no
7,28,14,42,4,8,29,12,8,yes
2,27,6,20,5,14,27,14,3,no
2,30,9,43,7,7,24,9,6,yes
2,28,8,17,5,1,24,7,4,no
3,21,6,39,8,3,17,15,3,yes
5,26,11,31,8,6,10,11,1,yes
3,23,4,29,10,12,10,10,5,no
2,32,21,24,2,3,18,9,2,no
3,34,16,24,0,8,14,14,3,yes
4,28,15,28,3,8,29,19,3,yes
2,34,15,36,13,20,22,17,4,no
3,23,8,24,2,6,16,21,4,no
3,14,12,26,2,8,23,4,3,no
2,17,17,27,10,6,9,7,4,no
2,35,9,32,4,9,12,15,2,yes
4,22,11,23,8,6,17,9,5,no
6,27,5,33,6,9,20,8,2,yes
8,34,22,50,16,18,22,18,10,yes
6,46,18,62,20,20,34,32,4,no
2,19,18,27,5,7,8,10,3,yes
1,32,10,26,10,13,15,9,2,no
1,20,14,23,6,9,18,9,4,no
1,20,12,28,6,8,22,9,3,yes
3,27,14,37,8,6,14,6,5,no
7,35,6,33,6,4,12,8,6,yes
1,23,15,30,4,3,23,6,3,yes
0,31,11,25,5,6,23,20,1,no
4,17,14,33,6,4,28,8,7,no
4,37,13,30,6,8,20,20,6,no
1,24,13,15,3,8,9,7,4,no
1,39,17,24,10,8,18,15,4,no
1,42,13,30,4,4,25,9,3,no
5,30,11,30,2,9,16,17,4,yes
1,16,9,15,8,14,26,16,2,no
4,16,9,27,11,10,20,5,3,yes
2,36,12,27,4,3,16,11,5,yes
2,22,13,29,3,11,16,2,4,no
3,14,16,38,7,6,14,10,4,yes
1,33,9,14,6,7,14,9,2,no
3,27,13,31,3,5,19,10,4,no
6,17,18,25,4,1,15,14,3,yes
0,32,15,27,8,10,26,17,4,no
0,32,15,25,14,18,25,18,3,yes
2,31,6,29,9,6,18,12,5,no
2,28,13,24,6,8,27,17,3,no
2,23,17,29,5,9,26,13,5,no
4,17,17,29,0,15,18,3,6,yes
4,23,14,24,8,20,24,11,7,yes
3,26,10,27,7,23,18,15,4,no
1,36,11,20,7,6,36,12,6,no
4,21,19,24,8,8,22,17,7,yes
3,32,7,27,4,5,9,11,6,no
5,23,22,22,7,4,10,8,9,yes
3,20,7,29,1,9,8,8,3,no
7,22,21,30,8,15,14,7,7,yes
0,21,18,26,4,1,15,16,4,no
3,35,15,32,6,4,12,20,4,yes
2,14,17,22,4,10,18,8,6,no
3,31,12,30,5,12,26,22,3,yes
1,15,16,31,9,5,23,6,3,no
5,30,18,28,19,3,25,19,2,yes
2,25,21,20,1,7,21,6,3,yes
1,31,11,27,2,11,14,10,2,no
3,29,11,23,5,7,17,12,5,no
3,26,10,36,11,2,16,9,5,no
4,31,9,30,4,11,22,9,5,yes
4,29,13,23,5,18,24,10,4,no
2,25,11,20,4,9,31,13,1,no
2,12,14,22,4,10,23,10,4,yes
3,40,10,27,8,9,15,19,1,no
3,19,26,21,11,9,38,10,4,yes
1,10,14,31,3,11,38,14,5,no
4,22,12,35,4,6,26,20,6,yes
3,23,11,21,0,0,17,2,10,no
4,29,11,34,3,2,21,10,8,yes
2,22,7,28,4,9,19,12,4,yes
2,24,12,31,6,9,14,13,3,no
2,31,22,32,6,14,23,5,7,yes
0,37,9,29,4,17,17,16,8,no
4,35,12,33,6,7,14,7,3,yes
1,23,12,27,8,15,10,17,5,no
3,25,16,24,8,8,17,7,3,no
3,27,10,36,9,10,19,13,2,yes
5,28,4,30,5,3,5,11,2,yes
1,19,18,34,7,2,21,9,6,no
6,24,11,25,5,15,25,9,5,yes
1,23,10,24,4,16,26,12,4,no
5,32,9,25,10,4,9,16,4,yes
3,30,10,36,9,10,15,17,3,no
3,29,11,23,4,10,19,13,3,no
3,22,7,27,3,6,15,15,6,yes
3,21,11,29,6,6,30,10,5,no
3,34,9,35,10,6,17,10,4,no
3,27,9,29,3,5,16,14,4,yes
2,32,9,27,1,2,11,9,5,no
1,32,15,23,9,11,39,6,3,no
3,33,15,20,7,12,30,5,3,yes
5,33,12,27,1,11,19,13,5,no
8,23,14,38,6,9,14,12,5,yes
3,22,8,31,2,0,9,14,3,no
3,29,14,34,3,5,14,10,4,yes
4,19,18,26,4,12,26,8,2,yes
1,25,23,32,5,16,31,12,2,no
1,25,13,34,5,8,25,14,5,no
3,21,20,13,7,8,26,9,7,yes
5,28,8,27,8,2,27,11,5,yes
3,23,19,27,9,11,17,15,5,no
2,29,11,29,0,3,19,8,4,no
5,23,17,23,7,2,18,13,3,yes
2,27,9,28,7,11,30,9,3,no
6,34,13,28,3,19,26,11,3,yes
3,22,11,18,2,10,14,18,4,no
3,23,11,17,10,9,17,8,2,no
3,23,10,35,10,5,23,10,5,yes
1,24,15,24,9,7,27,9,7,no
2,34,9,22,6,6,14,12,2,no
3,20,11,26,4,5,21,16,3,yes
1,32,9,27,7,3,23,9,2,yes
1,33,11,25,6,10,26,8,2,no
6,27,14,30,4,4,10,11,3,yes
3,23,7,24,8,11,12,9,2,no
3,33,16,37,8,10,32,6,2,no
3,27,24,28,6,9,26,6,1,no
3,32,19,26,0,3,15,6,4,no
4,25,16,33,1,3,13,7,3,yes
3,36,13,35,5,12,26,6,4,no
5,28,11,37,5,17,20,11,3,yes
2,29,10,29,4,7,15,11,2,no
3,25,24,22,8,17,16,12,4,yes
2,23,20,32,9,13,31,13,2,no
4,21,20,29,8,20,22,7,5,yes
1,27,23,25,11,3,23,12,4,no
2,29,14,35,5,8,17,11,4,yes
3,30,13,25,13,5,25,12,2,yes
3,22,18,28,8,10,26,12,4,no
1,15,12,27,0,1,15,11,4,no
5,22,10,23,3,4,18,11,4,yes
3,40,8,30,2,2,20,16,2,yes
1,20,11,25,4,13,22,3,2,no
6,38,13,24,8,7,13,11,1,yes
0,19,12,24,14,5,28,11,4,no
2,16,8,21,1,6,26,11,4,no
5,40,10,27,3,11,13,9,1,yes
2,31,9,31,7,6,17,8,5,no
4,27,18,26,12,10,20,11,7,yes
5,35,8,35,7,9,20,15,4,yes
5,30,14,23,8,6,20,11,4,no
6,24,9,29,6,3,21,7,2,no
7,25,18,35,9,4,23,6,4,yes
3,25,6,28,3,4,14,18,3,no
4,21,18,28,2,10,23,8,3,yes
4,30,17,43,5,6,21,11,5,no
6,29,27,26,8,14,23,10,4,yes
4,26,24,20,4,2,18,9,4,yes
3,40,8,32,1,0,23,12,2,no
3,19,13,33,6,16,33,11,6,yes
2,36,12,25,5,14,42,21,5,no
3,16,8,25,10,13,27,6,6,no
7,30,6,32,2,6,15,10,4,yes
1,23,8,19,3,20,15,13,3,no
4,23,13,25,5,16,18,11,4,yes
6,19,22,29,7,2,10,11,4,yes
2,30,7,30,3,6,13,14,2,no
2,21,15,33,7,11,28,12,8,yes
1,23,14,24,3,6,22,16,4,no
1,27,4,24,0,3,20,6,3,no
3,29,6,22,0,3,23,13,2,yes
1,24,17,25,7,4,25,14,3,no
2,34,16,37,3,11,40,8,2,yes
2,27,15,24,9,1,30,6,4,no
5,31,18,28,8,8,21,6,2,yes
4,24,13,22,4,12,31,12,2,no
4,28,20,28,3,13,17,16,3,no
2,25,11,20,7,8,15,9,5,no
3,33,9,26,5,8,23,13,3,yes
6,13,13,20,10,14,17,9,5,yes
1,35,4,36,12,18,18,20,3,no
3,28,12,20,3,9,29,17,2,no
4,22,12,23,3,7,20,14,1,yes
4,24,18,21,9,17,20,13,4,yes
3,31,18,40,6,17,32,12,3,no
2,30,18,27,4,8,25,8,6,yes
1,34,9,36,5,18,26,15,3,no
1,27,10,26,8,10,25,9,4,no
5,26,15,30,10,21,16,16,4,yes
4,28,9,33,3,11,12,14,4,no
6,22,18,33,7,11,20,9,6,yes
0,31,5,27,2,5,9,12,6,no
3,23,13,26,9,8,12,4,5,yes
1,26,16,25,6,13,31,10,5,no
1,30,5,32,5,12,31,12,3,no
7,16,10,23,7,9,11,20,1,yes
4,33,13,21,7,9,21,16,3,no
4,35,12,28,8,2,24,6,4,yes
1,36,6,29,12,7,25,8,3,no
6,20,9,34,9,4,23,11,6,yes
5,17,11,27,3,13,24,7,3,no
1,31,4,25,7,21,36,17,2,no
4,16,22,26,10,17,28,6,4,yes
2,28,16,20,1,2,16,9,3,no
5,17,12,27,5,6,17,9,4,yes
1,31,15,27,2,7,17,10,4,yes
1,28,8,27,5,15,12,11,5,no
3,29,13,32,3,3,27,17,2,no
4,29,10,23,2,5,26,9,4,yes
2,20,16,26,11,14,27,11,3,no
2,29,16,31,10,9,25,15,5,no
2,28,14,17,7,6,25,10,3,yes
0,30,19,27,11,12,25,4,1,no
2,22,12,42,6,3,21,17,2,no
3,19,22,26,6,9,19,7,1,yes
4,31,18,29,6,7,10,9,6,yes
1,23,19,26,5,9,14,10,5,no
3,32,17,28,4,14,23,18,4,yes
1,27,11,26,5,13,17,6,6,no
1,31,8,24,7,9,31,11,2,no
3,16,12,24,6,13,21,12,4,yes
4,80,38,70,14,22,54,30,2,no
6,64,22,62,22,24,38,20,4,yes
1,29,9,28,6,7,12,7,3,no
6,26,18,38,8,13,14,5,2,yes
1,31,8,23,6,1,28,7,1,no
2,20,10,19,15,6,35,10,3,yes
6,24,15,27,6,6,24,12,5,yes
1,32,11,28,1,5,20,13,6,no
3,19,13,21,5,7,28,11,1,yes
2,40,6,27,4,8,27,14,1,no
2,25,12,24,4,12,15,3,2,no
3,26,10,30,9,18,17,14,2,yes
3,27,7,26,7,8,22,6,1,no
3,34,6,32,7,4,19,8,1,yes
1,26,19,18,3,12,11,10,2,yes
1,32,13,28,5,15,24,18,4,no
3,28,17,26,4,4,24,5,6,no
9,29,8,32,7,9,10,11,8,yes
4,19,11,31,15,2,17,10,2,no
5,26,20,21,3,5,27,10,3,yes
3,29,6,21,0,3,20,14,4,no
3,23,16,24,3,5,26,7,2,no
2,29,9,28,7,15,21,16,4,yes
2,33,17,13,7,15,29,7,4,no
4,20,18,27,5,18,19,10,4,yes
2,33,9,24,5,13,19,6,4,no
6,24,14,24,4,9,5,10,1,yes
0,23,9,19,7,5,9,12,2,no
3,30,14,23,3,6,29,2,1,no
3,21,18,31,4,12,22,8,1,no
3,23,19,22,3,5,15,10,1,no
3,30,9,34,5,11,16,13,2,no
2,19,11,20,2,9,39,9,5,no
5,24,11,30,6,5,44,11,5,yes
6,37,11,26,10,11,37,10,2,yes
5,21,14,29,7,17,32,4,3,no
2,24,14,24,3,6,12,8,4,no
3,20,16,28,5,5,15,19,4,yes
3,29,14,29,2,15,26,14,3,yes
0,38,12,24,3,18,44,15,4,no
1,41,10,25,4,9,22,15,2,no
5,21,13,23,2,12,19,12,2,yes
3,23,10,32,12,3,21,2,5,yes
1,33,8,24,4,5,12,8,4,no
0,37,8,30,6,6,8,15,5,no
2,9,16,23,5,8,12,11,5,yes
5,27,17,39,4,13,19,14,5,yes
3,34,11,34,9,13,39,9,3,no
2,35,19,31,4,5,28,14,6,no
4,16,12,32,8,9,14,13,6,yes
1,27,25,20,11,3,39,11,2,yes
0,21,12,16,13,5,26,11,3,no
2,29,5,29,3,5,23,23,7,no
6,25,9,19,0,5,15,13,3,yes
1,29,18,31,6,5,23,19,11,yes
0,21,12,26,16,9,31,15,8,no
4,29,14,23,2,3,21,12,3,yes
3,30,12,35,3,5,16,10,1,no
2,28,12,40,2,14,27,17,1,no
4,38,13,23,8,11,36,13,2,yes
2,23,20,21,5,7,9,13,4,no
4,27,14,23,7,13,19,16,2,yes
6,22,12,29,4,5,25,7,7,yes
1,33,8,27,9,9,36,14,7,no
2,29,18,18,8,11,28,4,3,no
2,28,8,32,11,12,27,3,2,yes
4,26,12,31,6,5,13,9,2,yes
2,21,14,22,6,11,19,14,4,no
2,23,4,17,2,12,46,12,1,yes
1,21,21,18,5,13,16,14,0,no
2,27,23,24,4,16,17,11,1,yes
1,30,11,24,9,12,21,14,1,no
1,18,19,29,5,7,20,11,1,no
3,43,12,35,10,11,19,13,3,yes
3,17,19,31,5,12,17,13,3,no
3,26,12,30,9,21,13,18,3,no
4,29,6,31,6,6,18,13,2,yes
4,31,20,28,5,12,40,16,2,no
4,20,16,21,2,1,24,14,3,yes
2,40,16,32,2,9,22,12,2,no
5,29,12,29,9,7,20,8,5,yes
1,34,14,28,13,7,17,9,2,no
3,28,8,23,4,2,30,8,2,no
6,32,17,37,9,9,26,7,4,yes
0,30,19,29,10,4,33,11,3,no
1,23,16,23,14,3,34,12,1,yes
1,24,13,23,12,9,19,9,2,yes
0,40,12,27,14,14,22,11,3,no
3,26,14,28,2,6,17,13,2,yes
1,20,12,24,3,6,15,11,2,no
2,18,9,19,1,6,10,9,2,yes
2,26,11,25,1,8,11,17,3,no
5,24,9,31,9,6,25,13,3,yes
5,31,16,30,10,17,20,15,3,no
6,18,15,27,10,2,17,6,3,yes
5,40,14,27,9,4,37,14,3,no
3,23,13,22,3,2,20,9,7,yes
3,30,16,36,5,3,15,16,5,no
3,17,16,25,5,5,18,8,5,no
3,34,9,27,1,7,17,9,6,no
0,24,8,24,6,5,16,13,4,no
1,18,15,23,4,3,30,8,2,yes
2,26,13,27,5,7,15,17,2,no
3,26,16,33,10,9,18,9,1,yes
3,21,19,24,2,1,12,9,2,yes
0,20,11,22,6,10,22,14,2,no
3,33,10,35,8,8,19,10,3,yes
2,33,14,33,9,14,12,15,6,no
3,37,10,29,5,8,28,9,2,no
7,27,11,40,10,7,21,14,3,yes
6,15,9,29,0,0,15,8,6,yes
4,27,7,35,2,1,26,17,6,no
3,39,10,29,4,5,26,8,3,yes
1,26,10,29,5,2,31,9,5,no
3,18,11,34,2,16,21,14,2,no
3,26,10,35,4,12,20,12,2,no
3,22,22,26,2,2,10,9,3,yes
2,27,21,27,13,2,17,14,4,no
0,28,12,27,3,0,36,11,3,no
4,25,12,33,2,4,15,13,3,yes
2,24,9,15,5,10,16,7,4,yes
0,29,9,32,4,7,26,13,4,no
1,27,5,26,6,8,30,13,3,no
2,26,14,28,7,18,13,7,3,yes
5,28,13,31,9,12,14,8,2,yes
1,35,8,17,5,11,20,21,1,no
2,33,13,26,3,9,21,10,6,no
3,27,23,32,6,20,26,9,6,yes
3,23,13,22,8,9,24,6,4,yes
2,25,16,34,6,11,21,8,6,no
2,27,27,32,6,10,20,6,5,no
2,18,16,26,4,10,21,11,5,no
1,31,14,26,9,0,34,6,7,no
4,33,15,28,18,11,24,10,5,yes
0,32,6,30,3,6,23,13,0,no
3,19,15,22,6,8,37,11,1,yes
2,29,17,20,1,18,30,10,3,no
2,33,4,27,5,9,26,7,1,yes
3,34,8,25,3,14,40,18,3,no
7,24,14,29,9,18,10,6,2,yes
2,17,15,27,7,12,21,21,4,yes
0,28,14,19,6,13,26,14,5,no
2,26,10,22,0,5,18,11,3,no
2,16,4,23,7,2,31,5,3,no
3,24,12,24,5,11,23,11,3,yes
1,16,11,25,6,9,19,14,6,no
3,26,14,28,3,17,12,12,4,no
5,33,7,29,13,10,24,20,4,yes
7,32,5,28,6,1,21,4,4,yes
2,30,9,37,1,10,12,12,2,no
2,23,16,17,9,17,19,10,3,yes
1,20,8,20,12,26,12,17,2,no
2,29,18,25,2,6,19,10,4,yes
0,29,6,22,6,8,24,16,4,no
3,26,18,28,3,3,19,12,3,yes
2,25,3,21,8,8,13,8,1,no
4,20,12,32,6,2,12,10,4,yes
1,26,13,24,9,5,19,15,5,no
1,25,17,23,4,11,36,13,1,yes
1,35,14,35,10,30,24,16,1,no
2,33,16,32,8,6,53,8,1,no
3,15,18,21,19,10,30,7,1,yes
4,41,6,39,6,1,24,17,2,yes
2,21,16,25,8,7,13,9,5,no
5,22,17,26,13,6,17,8,4,yes
4,28,13,29,8,12,17,9,1,no
5,22,12,30,6,6,17,5,2,yes
3,30,10,28,5,18,44,7,5,no
1,43,11,39,12,15,32,14,6,no
7,17,14,28,11,21,37,11,6,yes
3,30,13,32,2,6,23,12,3,no
3,22,11,35,8,15,22,11,2,no
2,27,11,38,9,9,23,13,5,no
3,36,14,39,8,7,15,16,5,yes
4,19,20,27,2,6,26,5,4,yes
2,22,10,15,3,8,32,14,3,no
5,24,12,37,5,10,13,9,4,yes
1,26,10,24,4,11,26,18,3,no
3,16,8,26,2,6,31,18,3,no
7,28,16,28,7,5,23,18,3,yes
3,22,23,27,8,8,14,9,4,yes
1,28,7,36,8,6,31,19,3,no
1,38,9,30,0,4,9,12,2,no
2,25,17,36,1,3,13,12,3,yes
2,30,10,27,6,10,25,9,5,no
2,31,15,33,8,15,27,10,4,yes
3,27,19,25,4,5,25,5,5,yes
3,31,10,33,8,9,17,15,4,no
4,33,13,29,5,4,18,13,2,yes
1,41,10,29,6,10,20,9,2,no
0,25,6,27,3,0,21,7,1,no
3,25,13,15,2,2,31,4,2,yes
3,28,10,19,10,20,20,10,1,yes
0,31,11,28,2,11,39,5,2,no
3,30,16,34,4,9,24,11,7,yes
0,34,6,22,7,17,15,25,5,no
3,25,17,19,6,3,14,6,2,yes
0,34,11,24,8,9,12,6,4,no
3,25,11,34,4,10,25,13,9,no
4,21,14,30,6,10,24,9,9,yes
4,36,32,58,20,16,20,30,8,yes
2,56,14,72,18,46,32,22,2,no
2,34,13,34,8,4,15,13,2,yes
2,20,16,28,10,9,29,12,2,no
3,23,15,34,6,3,38,8,4,yes
0,43,8,33,9,3,42,9,5,no
5,28,9,33,0,12,14,8,6,no
5,20,17,27,5,14,13,6,5,no
2,31,15,34,2,5,33,10,1,yes
0,24,15,29,2,11,16,9,4,no
4,29,14,31,5,5,32,16,4,no
4,33,12,28,7,4,30,16,4,no
4,25,18,27,8,3,29,16,2,yes
3,30,15,37,8,9,19,14,4,no
3,24,18,20,5,10,21,13,8,no
4,35,10,35,7,5,25,15,5,yes
2,18,8,22,3,12,23,13,4,yes
1,35,10,32,3,14,29,8,1,no
1,20,15,19,9,12,31,9,5,no
1,37,11,28,13,16,15,16,3,yes
3,28,16,29,1,5,32,15,3,no
3,24,17,38,9,6,27,12,3,no
2,34,16,26,5,6,24,11,3,no
7,30,8,23,4,13,26,6,2,yes
2,26,17,22,10,5,21,18,3,no
5,30,6,35,8,6,24,14,4,yes
1,31,7,36,2,0,12,13,6,no
3,19,15,29,1,1,17,7,6,yes
2,37,7,34,5,10,33,5,1,no
3,32,11,27,5,8,30,15,2,yes
2,25,14,15,6,3,14,9,2,yes
0,26,13,30,2,8,26,14,1,no
2,37,13,24,0,2,13,13,4,no
5,27,9,33,4,9,15,12,4,yes
1,29,12,28,6,11,27,12,0,no
6,25,18,25,12,19,23,12,0,yes
3,18,12,21,3,13,19,15,5,no
6,24,8,31,6,8,15,18,3,yes
3,31,21,29,8,2,17,7,4,yes
0,32,16,22,6,4,17,16,5,no
3,26,12,34,5,4,23,22,4,yes
2,16,11,24,6,8,26,10,5,no
3,36,7,38,4,9,12,8,3,yes
0,23,12,23,6,7,13,14,3,no
2,31,12,31,2,11,28,18,5,no
6,28,14,32,6,4,32,18,4,yes
1,27,10,31,3,4,14,7,3,no
3,27,18,24,8,7,10,21,3,yes
5,26,15,25,8,16,13,10,2,yes
1,23,6,37,6,7,26,17,3,no
2,24,15,35,9,5,18,11,3,no
2,17,18,27,11,7,18,8,5,yes
5,19,13,30,9,2,15,10,3,yes
2,22,11,29,6,13,8,10,2,no
3,25,19,25,2,6,23,16,1,yes
3,22,15,28,3,6,29,11,5,no
0,20,6,23,0,2,22,7,4,no
5,16,12,19,2,0,22,5,8,yes
3,27,7,37,7,5,18,7,4,no
3,28,7,33,7,9,24,10,3,no
5,27,20,30,7,7,33,7,1,yes
3,33,7,21,8,13,34,14,1,no
1,29,17,27,6,11,15,5,4,no
2,31,9,28,5,9,11,8,3,yes
6,32,11,38,3,10,15,12,7,yes
3,31,18,36,11,14,23,11,6,no
1,40,6,32,1,7,26,18,3,no
1,17,19,35,2,12,15,10,2,yes
4,25,12,27,9,11,21,5,0,yes
0,30,5,25,9,14,41,16,1,no
3,24,14,27,2,2,20,10,2,no
3,33,18,22,3,3,18,7,4,yes
6,35,5,30,5,5,19,10,2,yes
2,23,15,23,2,5,33,14,3,no
2,21,13,25,5,14,19,14,2,yes
2,22,23,32,6,10,31,14,3,no
7,24,13,41,8,7,24,5,7,yes
6,34,12,20,10,8,19,15,3,no
3,35,10,25,5,4,13,10,3,yes
