Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
0,21,7,27,6,6,8,7,4,no
2,20,12,17,6,4,12,14,4,yes
4,23,16,14,2,9,26,8,3,yes
0,27,10,22,2,12,24,6,1,no
2,22,6,9,5,4,15,11,2,no
4,15,13,24,3,8,15,13,3,yes
1,12,12,18,3,3,19,6,0,no
0,25,17,12,2,1,22,11,2,yes
1,25,6,29,0,1,9,10,4,yes
3,21,11,17,1,6,12,7,5,no
1,9,13,12,3,0,23,3,4,no
3,10,6,20,4,4,19,10,1,yes
1,17,6,17,4,11,21,6,2,no
2,20,8,24,7,15,20,3,2,yes
3,12,2,19,3,6,34,3,4,no
3,16,7,29,4,3,29,6,3,no
0,17,10,15,1,4,15,13,3,no
0,10,11,21,7,8,20,6,3,yes
4,22,13,21,1,5,23,6,1,yes
0,15,7,22,1,8,16,12,1,no
1,18,5,15,1,1,9,4,1,yes
1,24,9,25,2,8,10,5,1,no
3,14,5,26,2,2,5,6,2,no
4,21,2,23,1,0,10,6,3,yes
1,13,6,9,2,5,9,7,3,yes
1,21,12,17,0,3,11,7,4,no
1,15,9,11,4,11,22,6,2,no
2,30,3,26,7,6,18,11,3,yes
1,18,7,15,4,4,8,8,5,no
3,21,6,19,4,11,8,8,3,yes
2,22,6,18,1,2,25,5,5,yes
0,19,9,21,2,4,13,7,3,no
2,25,7,30,6,4,12,6,4,no
1,14,11,17,3,4,12,14,4,yes
0,25,3,19,4,1,14,15,2,no
0,21,9,20,3,4,21,5,5,yes
4,16,12,22,4,6,13,6,3,yes
2,27,8,16,4,12,20,10,2,no
0,24,5,21,1,2,15,7,2,no
1,19,9,23,5,7,23,7,3,yes
4,17,7,26,4,1,16,3,2,yes
1,19,12,17,1,2,24,8,1,no
3,21,5,24,4,10,17,9,2,no
3,16,5,20,7,12,20,6,3,yes
4,14,11,19,1,1,28,2,3,no
4,11,11,25,2,4,25,6,2,yes
1,15,14,12,2,7,9,8,1,no
2,15,7,20,3,7,8,8,1,yes
3,18,5,20,3,2,11,12,3,yes
0,21,7,22,3,5,11,8,3,no
2,15,5,20,3,9,16,6,4,yes
3,29,13,26,7,5,16,11,4,no
3,16,9,21,0,4,8,5,2,yes
0,17,5,19,2,11,11,6,5,no
1,19,6,12,1,1,9,4,3,no
1,19,5,20,1,0,9,11,5,no
1,11,12,15,2,6,12,7,2,yes
0,20,5,22,1,5,17,3,2,no
3,16,11,24,3,3,30,10,5,no
3,17,6,15,3,2,22,11,1,no
1,12,8,22,5,3,19,5,3,no
3,18,12,18,4,4,21,6,2,yes
2,25,8,21,3,11,13,7,2,yes
2,17,12,28,6,9,15,11,3,no
2,9,8,14,6,5,15,8,2,no
0,18,8,21,6,4,17,9,4,no
1,18,9,16,0,9,16,4,1,no
2,22,16,27,1,9,14,4,1,yes
1,20,6,14,7,9,10,5,2,yes
2,23,4,26,3,12,16,17,3,no
2,22,5,17,7,6,21,9,1,yes
1,15,12,21,5,5,16,9,0,no
4,22,5,21,3,1,14,15,1,yes
0,19,16,11,2,14,36,5,5,no
6,24,4,22,3,2,14,5,6,yes
2,8,10,21,3,8,16,9,6,no
2,20,11,21,0,4,12,9,5,no
2,17,10,20,2,5,9,9,3,yes
3,18,7,26,2,2,14,14,1,no
3,18,8,19,4,4,18,4,2,no
3,18,6,12,4,2,28,7,2,no
2,16,7,23,4,6,18,5,3,no
0,22,5,20,4,7,17,4,2,no
2,15,12,12,6,12,16,2,4,yes
1,20,10,14,1,2,24,7,1,no
2,19,7,18,6,10,16,5,2,yes
1,19,10,25,1,0,6,9,3,no
2,18,17,20,2,3,6,13,4,yes
0,24,9,27,6,5,6,11,5,no
5,15,7,21,1,12,18,6,4,yes
1,19,15,21,3,4,16,10,3,no
3,18,10,16,4,6,19,5,2,yes
1,15,7,25,7,8,13,8,4,yes
1,26,13,19,4,5,15,7,3,no
1,11,7,24,4,5,13,9,2,no
3,13,12,17,8,4,22,7,1,yes
1,13,11,24,1,3,16,7,4,no
2,12,7,23,4,11,20,9,4,yes
2,22,6,25,2,3,17,4,2,no
3,14,7,17,3,3,19,9,2,yes
2,13,2,20,0,3,6,12,1,no
3,18,14,19,1,1,15,1,4,yes
3,14,7,13,5,7,27,7,2,no
2,16,10,18,6,5,16,3,3,yes
2,16,10,21,3,1,14,10,5,yes
0,13,12,22,5,7,25,9,4,no
0,16,8,25,5,3,11,7,2,no
2,18,3,19,9,5,7,9,1,yes
2,33,8,23,2,1,7,8,2,no
2,16,11,23,1,5,15,3,4,no
2,15,7,23,6,4,21,7,0,no
1,14,11,20,6,7,25,6,1,yes
1,16,7,16,8,8,21,6,2,no
3,20,12,12,5,6,20,4,3,yes
5,23,7,20,3,8,13,10,2,yes
1,17,9,22,6,9,27,4,4,no
2,26,7,17,3,2,17,8,1,yes
1,21,15,20,1,7,12,8,2,no
2,22,11,18,4,6,2,7,2,yes
1,19,2,17,6,10,8,10,3,no
3,21,7,27,2,1,13,9,3,yes
2,16,13,19,7,2,10,9,4,no
1,6,15,20,0,4,17,8,3,no
2,15,14,17,2,5,16,13,3,yes
0,19,9,14,2,4,28,13,2,yes
0,11,10,12,2,5,15,5,2,no
0,23,14,17,3,3,12,10,2,no
2,12,17,15,1,7,24,6,3,yes
1,23,9,18,5,8,17,11,1,no
4,17,10,25,3,5,22,6,3,yes
0,23,3,15,5,10,14,7,3,no
2,24,6,26,5,5,16,6,5,yes
2,13,8,13,4,0,13,3,4,no
3,19,3,28,4,2,12,13,1,yes
2,20,7,22,7,3,8,5,1,yes
2,16,2,22,9,10,5,6,4,no
2,23,13,16,1,1,14,8,1,no
2,24,8,18,0,5,12,14,3,yes
2,20,5,22,2,6,21,16,3,yes
2,17,11,23,9,13,16,14,3,no
2,14,7,17,2,5,9,11,3,no
2,7,8,18,2,5,18,3,2,no
2,13,12,22,8,6,6,7,2,no
1,24,7,24,4,6,11,9,2,yes
3,12,11,15,6,3,14,5,4,no
2,18,1,20,5,5,14,6,2,yes
6,24,14,34,12,14,18,14,4,yes
4,34,12,46,12,10,20,20,4,no
1,15,10,15,3,6,6,6,2,yes
0,19,5,19,8,9,13,3,2,no
1,11,12,19,6,7,16,8,4,no
1,16,8,19,5,5,12,6,2,yes
2,13,10,26,7,2,10,5,3,no
7,22,4,21,4,2,10,6,1,yes
1,13,10,16,4,3,17,3,2,yes
0,24,8,16,2,5,14,11,1,no
4,13,11,20,5,2,17,7,3,no
2,26,10,21,5,5,16,15,4,no
0,15,10,7,2,2,6,7,3,no
0,19,10,16,6,6,13,6,3,no
1,29,8,23,4,3,18,4,3,no
4,23,7,21,1,5,12,9,3,yes
1,10,9,9,4,9,21,8,1,no
3,13,5,21,5,9,15,2,3,yes
2,22,10,18,3,2,9,8,4,yes
1,8,6,17,3,7,10,2,3,no
1,7,13,22,5,4,7,9,3,yes
1,23,6,10,3,4,12,6,1,no
3,16,11,20,0,5,11,4,2,no
5,17,12,18,4,1,8,13,2,yes
0,21,9,17,6,8,19,8,2,no
0,22,11,16,12,12,19,10,2,yes
1,23,5,23,9,6,13,8,2,no
1,24,8,10,3,6,22,11,2,no
0,16,13,17,4,5,23,8,3,no
4,15,9,20,0,13,11,1,1,yes
2,13,10,13,3,15,13,9,5,yes
1,18,9,20,6,15,10,9,1,no
1,29,8,16,5,4,25,7,3,no
3,16,13,15,4,5,15,10,2,yes
2,19,6,23,3,5,7,9,3,no
4,18,11,13,5,3,7,6,6,yes
1,11,6,18,1,7,5,4,2,no
3,16,10,21,6,12,10,7,5,yes
0,13,15,18,4,1,13,11,3,no
0,18,9,23,3,4,11,17,3,yes
1,8,12,15,3,9,14,4,3,no
1,23,4,21,5,9,20,18,1,yes
1,12,13,22,7,4,13,5,1,no
1,19,11,20,17,2,19,14,2,yes
2,13,11,9,1,4,16,3,3,yes
1,22,7,21,1,7,11,9,2,no
1,16,8,16,3,4,11,9,3,no
1,20,10,22,10,1,12,4,4,no
3,16,5,21,2,9,18,7,5,yes
4,22,7,17,4,12,13,9,4,no
2,14,9,11,2,8,24,11,1,no
2,8,10,15,3,5,14,6,3,yes
1,33,8,17,6,4,9,11,1,no
3,14,16,16,6,6,27,8,2,yes
0,8,11,25,1,9,30,6,4,no
4,16,6,26,2,4,20,12,4,yes
1,16,8,18,0,0,12,1,7,no
4,19,5,21,1,2,16,6,5,yes
2,19,4,17,3,6,15,8,4,yes
2,19,5,26,4,8,12,10,3,no
1,20,14,25,3,12,16,3,6,yes
0,27,5,20,2,6,11,13,7,no
3,20,10,21,4,6,13,5,2,yes
1,17,9,20,8,11,6,14,3,no
3,16,13,17,3,7,12,5,3,no
3,21,5,24,6,9,14,8,1,yes
3,23,3,17,3,3,4,7,1,yes
1,15,14,24,6,1,15,4,3,no
4,19,8,19,3,12,17,6,3,yes
1,18,6,17,4,13,22,5,2,no
3,22,7,14,7,2,4,10,3,yes
2,22,5,26,6,9,12,13,1,no
1,21,6,19,1,9,11,8,3,no
3,15,5,20,2,3,11,9,5,yes
1,11,9,18,5,2,23,6,4,no
2,25,3,23,7,5,11,8,3,no
2,22,7,20,1,3,9,12,4,yes
1,21,4,20,1,1,7,8,5,no
1,20,9,15,6,6,30,5,3,no
1,22,8,16,3,6,21,5,2,yes
3,23,11,23,1,7,16,9,5,no
8,18,9,28,3,3,13,8,3,yes
2,13,3,21,2,0,4,11,2,no
2,19,10,19,1,3,11,6,2,yes
2,11,12,22,3,9,20,8,2,yes
1,16,16,17,4,10,22,9,2,no
1,16,7,25,4,6,14,11,3,no
1,14,13,8,5,4,18,8,6,yes
1,16,7,18,3,0,17,6,4,yes
3,17,10,19,5,7,14,12,3,no
0,23,5,23,0,1,16,7,4,no
4,15,15,16,3,1,15,7,3,yes
1,18,7,23,5,8,18,5,3,no
6,19,7,16,2,11,17,4,2,yes
1,12,4,11,2,8,9,9,3,no
2,12,9,8,7,7,12,4,1,no
2,15,5,22,7,1,18,7,3,yes
1,17,10,19,6,6,22,7,3,no
1,18,7,13,5,3,10,5,1,no
1,10,9,17,3,4,13,15,2,yes
1,25,5,21,4,3,14,9,2,yes
1,22,9,18,6,9,16,4,2,no
5,22,11,21,4,2,3,9,3,yes
1,13,6,17,6,6,10,6,2,no
2,17,9,20,5,7,28,4,2,no
2,22,14,25,3,6,17,5,0,no
2,18,14,18,0,2,12,4,3,no
3,20,12,19,1,2,12,5,2,yes
1,25,6,22,5,6,19,3,4,no
4,22,7,22,5,12,13,8,2,yes
1,13,7,21,3,5,12,7,1,no
3,20,15,16,4,7,12,9,3,yes
1,12,14,27,6,7,24,9,2,no
4,16,16,17,4,16,13,4,3,yes
1,19,12,20,10,3,16,9,3,no
2,21,11,24,4,6,6,8,4,yes
1,20,10,16,6,2,19,10,1,yes
1,18,10,18,5,8,22,9,1,no
1,13,7,17,0,1,11,6,3,no
5,14,7,17,2,4,12,6,4,yes
2,31,5,21,2,1,16,12,1,yes
1,10,9,18,3,11,18,2,1,no
4,31,9,18,7,7,11,8,0,yes
0,13,9,16,10,5,21,8,3,no
1,10,6,17,1,3,22,7,2,no
3,29,7,17,0,9,12,8,0,yes
1,21,6,21,7,5,14,4,3,no
2,21,10,22,8,8,13,8,4,yes
3,21,6,24,2,5,11,8,4,yes
5,19,7,18,6,5,11,10,3,no
0,19,7,16,4,0,19,2,1,no
6,15,16,24,8,3,17,2,3,yes
2,19,5,19,3,1,12,12,2,no
3,14,10,17,1,8,17,8,1,yes
3,19,11,29,2,3,16,5,5,no
3,19,19,15,6,10,13,8,2,yes
3,22,13,11,2,1,16,5,3,yes
0,25,6,23,1,0,17,7,2,no
3,14,8,21,4,14,28,11,3,yes
1,19,9,19,3,8,32,15,2,no
2,12,5,12,7,9,24,4,2,no
5,18,4,26,1,6,12,5,1,yes
1,17,8,13,2,15,9,4,2,no
3,18,8,18,2,8,14,9,3,yes
3,13,16,19,4,1,8,11,3,yes
1,19,4,20,1,4,9,10,2,no
0,13,10,25,6,8,18,7,7,yes
0,11,13,12,1,3,12,11,4,no
1,23,3,18,0,2,18,3,3,no
2,21,4,12,0,2,15,8,2,yes
1,13,14,17,2,1,20,9,3,no
2,27,9,28,0,7,24,6,1,yes
0,22,9,19,3,1,21,4,2,no
5,19,15,21,4,3,15,3,1,yes
1,19,8,13,2,8,27,8,1,no
3,18,14,19,3,5,11,7,3,no
2,22,7,14,2,3,10,4,3,no
1,20,7,18,5,8,16,6,3,yes
2,10,9,11,7,9,14,9,2,yes
1,22,3,27,10,13,13,13,1,no
2,21,6,18,3,6,16,12,1,no
2,17,6,17,2,4,17,9,1,yes
4,20,9,16,5,14,14,10,2,yes
1,18,14,29,3,12,21,5,2,no
1,25,12,17,2,4,13,7,4,yes
1,20,7,25,2,15,21,9,2,no
0,17,8,19,4,4,20,5,3,no
3,20,5,14,7,19,13,11,1,yes
2,20,6,24,3,7,11,6,1,no
3,16,11,23,5,6,19,6,4,yes
0,14,5,18,1,3,7,6,5,no
1,21,9,16,7,5,7,4,3,yes
1,21,11,15,5,11,22,7,5,no
1,20,4,19,2,9,20,6,3,no
4,10,5,18,7,6,7,17,1,yes
4,26,9,17,6,8,15,10,2,no
2,22,9,19,6,2,19,6,1,yes
0,24,3,17,10,5,18,5,1,no
4,15,5,21,9,2,15,6,3,yes
3,9,10,21,2,6,19,6,2,no
1,21,2,17,7,16,29,12,1,no
4,13,13,21,8,15,23,6,2,yes
1,21,10,13,1,1,13,4,2,no
3,13,8,18,5,4,16,5,2,yes
1,20,10,19,2,5,9,4,3,yes
0,22,5,20,4,11,11,8,4,no
3,19,11,26,2,2,22,11,2,no
3,20,5,20,2,4,17,5,2,yes
1,11,9,19,7,10,18,5,3,no
2,22,11,22,7,6,16,10,5,no
0,21,6,12,5,3,19,8,2,yes
0,19,12,18,9,7,20,4,0,no
2,15,9,26,5,2,12,9,2,no
2,10,16,21,6,6,16,6,1,yes
2,25,10,25,5,6,7,7,4,yes
0,12,13,16,4,7,10,5,5,no
1,24,11,19,4,10,17,13,4,yes
1,18,7,17,3,8,9,3,6,no
1,26,5,20,6,4,22,7,1,no
1,6,6,16,4,9,18,8,3,yes
2,60,28,46,6,20,42,16,2,no
6,42,10,44,14,14,26,14,4,yes
1,14,6,19,3,5,9,4,2,no
5,21,11,23,6,7,9,3,1,yes
1,18,7,17,4,1,17,4,1,no
2,17,5,16,12,5,24,5,1,yes
3,18,8,18,2,4,17,7,5,yes
1,20,8,20,1,3,17,8,4,no
3,12,10,14,2,2,21,9,1,yes
1,25,5,20,2,5,21,8,0,no
2,17,9,16,4,10,11,3,1,no
2,16,7,22,6,11,8,9,2,yes
3,20,4,20,4,6,13,5,1,no
1,17,3,19,5,4,10,3,1,yes
1,16,9,13,2,10,8,5,2,yes
1,22,9,20,3,8,16,14,4,no
3,18,9,20,3,4,13,2,4,no
6,22,6,21,6,7,10,8,5,yes
1,14,7,20,10,2,13,8,2,no
4,15,14,11,2,3,22,6,2,yes
2,19,6,14,0,3,14,10,4,no
2,14,7,14,2,4,17,5,1,no
1,24,5,19,5,9,13,12,1,yes
1,19,11,9,5,11,16,6,2,no
1,11,14,16,3,11,16,9,4,yes
1,21,6,21,5,10,12,4,4,no
4,20,8,17,3,6,5,7,0,yes
0,9,8,12,5,2,7,7,1,no
2,22,11,14,2,4,20,1,1,no
2,14,13,24,3,8,12,6,1,no
2,17,11,14,2,2,11,7,1,no
1,24,6,22,1,7,11,10,0,no
1,14,10,14,2,6,29,5,3,no
4,15,8,23,5,4,33,9,4,yes
2,24,7,16,8,7,28,8,2,yes
3,16,9,20,4,12,22,3,2,no
2,17,8,16,2,4,7,7,2,no
2,13,10,23,4,3,14,13,2,yes
2,20,10,14,1,5,17,12,0,yes
0,24,9,20,2,13,33,9,1,no
0,27,7,16,3,6,12,10,2,no
3,12,9,21,1,8,13,9,2,yes
2,12,4,22,8,3,15,2,4,yes
1,23,7,20,2,3,12,7,3,no
0,24,7,24,4,5,6,10,4,no
2,6,10,19,5,7,9,9,5,yes
3,20,12,26,2,6,12,5,5,yes
3,24,9,26,5,9,27,6,2,no
0,23,13,22,4,2,21,10,4,no
3,12,9,18,5,6,12,12,1,yes
0,21,18,11,8,2,27,10,2,yes
0,11,7,11,9,4,18,7,2,no
2,15,4,22,3,4,22,19,4,no
3,16,6,11,0,2,10,10,3,yes
1,23,8,22,5,4,15,13,9,yes
0,16,8,18,11,8,23,11,7,no
3,19,10,14,1,2,18,4,3,yes
2,19,5,27,1,4,11,6,1,no
2,14,7,24,2,9,23,9,0,no
2,28,9,14,5,5,29,10,1,yes
2,17,13,14,3,6,7,6,3,no
2,18,7,19,4,12,18,12,0,yes
4,17,8,20,3,5,17,6,4,yes
0,25,6,20,4,6,25,10,3,no
2,17,11,14,5,8,18,1,3,no
1,25,6,24,5,5,20,3,2,yes
3,21,8,21,4,2,8,6,2,yes
0,10,9,15,5,7,16,7,3,no
0,13,2,12,2,8,39,7,1,yes
1,15,12,14,5,8,7,10,0,no
1,19,11,16,4,11,13,10,1,yes
1,18,7,18,4,8,15,12,1,no
1,11,13,19,3,5,11,5,1,no
1,34,11,26,7,10,13,6,3,yes
2,13,11,19,3,9,11,7,2,no
1,18,9,22,6,17,8,9,2,no
3,17,4,20,4,4,10,8,2,yes
2,28,13,22,3,6,27,9,2,no
2,11,10,16,2,1,15,10,2,yes
1,30,11,23,2,7,13,7,1,no
4,19,8,23,5,7,17,8,3,yes
1,22,9,18,8,5,14,6,2,no
3,20,6,14,3,0,18,6,2,no
4,17,13,27,5,7,19,6,4,yes
0,20,15,23,7,4,28,5,3,no
1,17,8,18,9,3,22,8,1,yes
0,19,6,19,7,8,17,7,0,yes
0,22,7,16,13,10,14,9,3,no
3,14,8,16,1,5,16,11,2,yes
1,20,10,15,2,1,10,8,1,no
2,15,5,15,1,4,7,6,1,yes
1,18,11,18,1,6,9,11,3,no
2,17,6,20,6,3,18,8,3,yes
5,19,13,20,5,14,11,11,2,no
5,12,11,19,2,2,12,4,3,yes
4,32,7,21,8,1,27,11,3,no
3,17,7,19,2,2,18,5,5,yes
2,15,11,27,4,2,11,10,2,no
3,10,9,20,5,5,18,3,4,no
0,21,6,15,0,6,12,6,4,no
0,21,5,18,5,3,13,10,2,no
1,14,13,18,4,2,24,6,2,yes
1,18,11,17,4,5,11,8,1,no
3,20,10,23,7,7,16,9,0,yes
2,13,14,15,0,0,7,4,1,yes
0,12,6,15,4,10,16,9,2,no
1,24,6,25,5,6,14,6,3,yes
1,24,9,25,6,7,5,10,5,no
3,25,7,22,4,6,23,4,1,no
5,20,7,33,5,4,15,11,2,yes
5,12,5,17,0,0,12,5,3,yes
4,16,5,29,2,0,16,8,3,no
2,31,8,20,2,4,19,4,2,yes
0,18,7,24,4,1,22,7,4,no
2,13,8,21,0,10,12,8,2,no
3,19,10,22,2,8,15,6,2,no
2,15,14,19,1,2,8,5,2,yes
1,18,17,19,11,2,10,6,4,no
0,18,8,18,3,0,24,8,2,no
2,20,5,24,1,2,13,9,3,yes
1,16,3,11,5,4,8,5,3,yes
0,18,7,22,2,3,18,9,4,no
1,21,3,21,5,5,25,10,1,no
1,17,7,17,5,8,8,4,1,yes
4,19,6,20,7,9,10,6,1,yes
1,20,7,15,5,8,12,12,1,no
1,21,10,19,2,6,16,8,4,no
3,16,17,24,5,15,17,3,4,yes
3,15,8,18,5,6,16,3,3,yes
1,14,11,23,4,8,15,2,4,no
1,22,15,28,4,9,13,5,5,no
1,12,11,15,3,7,16,9,5,no
0,25,14,16,6,0,25,4,4,no
2,24,10,17,13,8,15,6,3,yes
0,19,3,20,3,5,14,6,0,no
2,16,10,15,4,7,29,8,1,yes
2,20,12,15,0,14,20,7,2,no
1,19,4,15,4,7,15,7,1,yes
2,19,7,16,2,11,29,5,3,no
6,18,7,21,5,10,8,5,2,yes
1,12,13,20,3,10,16,14,1,yes
0,18,10,15,2,6,18,9,3,no
2,21,7,15,0,4,13,8,2,no
2,10,4,20,4,2,22,4,2,no
2,14,8,16,4,8,18,6,3,yes
1,8,7,17,5,7,11,11,4,no
2,17,10,15,1,9,9,6,1,no
2,20,4,22,8,3,16,15,2,yes
5,20,4,20,4,1,17,3,2,yes
1,18,6,27,1,6,9,9,1,no
2,18,8,13,6,10,12,7,2,yes
1,15,8,13,9,20,9,12,2,no
1,22,10,20,1,5,13,8,2,yes
0,20,6,15,3,4,14,8,2,no
3,20,14,17,3,3,10,9,2,yes
0,14,2,15,7,8,10,6,1,no
3,16,6,21,5,2,11,5,2,yes
1,18,9,15,5,4,16,11,3,no
0,18,13,12,4,6,21,11,1,yes
1,25,12,24,7,22,19,10,1,no
1,25,11,21,6,6,37,5,1,no
1,11,8,15,14,7,19,6,0,yes
2,33,4,33,4,0,18,13,2,yes
2,14,11,12,5,5,6,7,4,no
4,16,9,18,9,6,10,6,2,yes
4,20,8,20,4,9,17,6,0,no
4,17,5,18,5,5,9,3,1,yes
2,24,8,19,5,13,30,5,3,no
1,32,7,30,8,9,20,10,5,no
6,12,8,22,6,15,29,10,5,yes
2,24,10,21,1,4,18,6,2,no
1,15,7,22,7,11,18,10,1,no
1,15,7,22,6,6,19,8,5,no
2,28,10,29,4,4,14,11,3,yes
1,13,14,18,2,5,16,3,3,yes
1,17,7,12,2,7,22,10,1,no
3,17,11,28,3,9,11,9,3,yes
1,14,6,13,2,9,21,13,3,no
2,12,6,17,2,3,22,8,3,no
6,17,13,23,3,5,13,15,1,yes
1,14,12,18,5,6,6,4,3,yes
0,17,6,24,5,4,21,7,2,no
1,22,5,22,0,1,5,7,2,no
2,16,8,27,0,2,10,10,2,yes
1,22,5,16,5,7,16,4,5,no
1,19,11,27,4,11,20,9,3,yes
1,17,14,17,2,4,22,4,2,yes
2,24,8,22,6,9,12,8,1,no
1,24,7,19,4,3,11,13,1,yes
0,21,8,17,6,6,19,4,2,no
0,16,4,20,2,0,19,2,1,no
2,21,5,8,1,2,25,4,1,yes
2,22,6,12,7,11,12,5,1,yes
0,17,10,23,0,8,30,2,2,no
2,24,13,23,2,6,14,7,5,yes
0,26,5,17,3,10,13,16,4,no
3,19,15,13,5,2,13,5,0,yes
0,19,8,16,5,6,8,3,2,no
3,19,7,29,4,7,20,8,8,no
3,18,10,19,1,6,14,5,9,yes
0,26,16,36,12,10,12,18,6,yes
0,40,10,52,14,34,30,18,2,no
2,28,10,25,6,4,5,13,2,yes
2,13,7,23,8,6,26,8,2,no
1,19,8,23,3,3,32,7,3,yes
0,31,7,22,7,3,31,6,3,no
4,24,7,27,0,8,9,5,4,no
3,14,13,22,3,5,12,3,2,no
0,19,8,23,1,5,29,5,1,yes
0,13,9,19,1,7,14,7,2,no
3,18,14,24,2,3,25,10,4,no
3,30,7,16,5,2,20,10,3,no
1,18,15,21,5,2,25,13,2,yes
3,17,12,24,6,7,16,9,2,no
2,17,10,16,5,9,12,9,6,no
4,25,8,26,4,4,15,11,4,yes
2,12,3,17,3,10,17,10,3,yes
0,20,7,21,2,7,21,5,1,no
0,18,7,17,7,6,24,3,3,no
0,26,9,20,11,12,9,8,2,yes
3,17,9,23,1,1,25,12,2,no
0,16,14,24,8,4,20,11,2,no
2,26,12,16,2,3,14,7,1,no
2,17,5,16,3,9,20,4,1,yes
0,22,14,18,6,2,16,15,1,no
1,25,5,25,5,5,17,10,4,yes
1,24,6,20,2,0,7,10,5,no
1,13,10,21,0,1,11,6,4,yes
2,26,4,23,4,7,19,4,1,no
0,20,9,19,4,8,18,8,2,yes
0,15,7,10,5,2,12,7,1,yes
0,11,9,16,1,5,20,12,0,no
1,24,9,19,0,1,8,9,2,no
2,19,8,22,3,6,10,7,3,yes
1,14,7,17,4,11,13,8,0,no
4,19,13,17,7,16,14,4,0,yes
3,12,6,14,1,11,15,11,2,no
3,16,8,22,2,6,11,11,1,yes
1,20,15,22,5,2,10,3,3,yes
0,28,14,16,4,1,11,13,3,no
1,19,5,21,3,2,15,17,3,yes
0,10,9,20,5,5,18,5,4,no
3,23,2,28,2,5,8,5,2,yes
0,14,9,17,4,7,9,10,2,no
1,21,11,18,2,7,20,13,4,no
4,20,10,26,4,3,27,14,4,yes
0,15,7,20,3,2,6,6,0,no
3,19,11,14,4,7,9,15,1,yes
3,14,12,16,7,12,6,8,1,yes
0,16,4,23,5,7,21,15,2,no
2,20,13,23,8,5,13,6,1,no
1,10,13,19,11,4,13,6,5,yes
3,15,8,22,5,2,6,8,2,yes
2,11,10,18,4,12,6,6,1,no
2,15,15,16,1,6,19,7,1,yes
3,16,12,22,2,3,22,9,4,no
0,14,4,19,0,1,15,4,3,no
4,11,9,11,1,0,16,4,5,yes
1,16,5,22,5,3,11,3,3,no
0,20,3,19,4,4,13,7,1,no
3,18,13,19,5,4,23,5,0,yes
1,22,6,10,6,9,25,7,1,no
1,17,12,19,4,6,12,2,2,no
2,23,7,20,3,9,10,5,2,yes
6,27,6,29,2,10,13,11,4,yes
2,18,14,27,8,8,17,9,5,no
1,26,4,28,1,7,19,10,3,no
1,15,11,27,1,9,10,10,2,yes
3,19,9,19,8,8,14,5,0,yes
0,21,5,15,5,10,31,12,1,no
2,19,10,21,1,2,13,7,2,no
3,24,14,16,2,3,13,2,2,yes
2,25,3,15,2,5,11,7,2,yes
1,14,11,15,1,4,23,11,2,no
2,12,11,16,4,11,13,9,0,yes
1,10,18,25,4,10,25,9,1,no
4,18,6,33,7,5,19,2,6,yes
4,28,10,12,5,7,15,6,1,no
3,31,6,19,3,2,7,9,2,yes
