Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,won
3,24,16,34,5,5,21,15,4,yes
0,31,7,26,4,2,21,18,3,no
1,26,13,32,4,5,26,9,6,yes
4,24,15,28,7,10,21,8,6,yes
3,46,10,28,5,19,25,13,2,no
0,39,7,28,4,5,18,9,2,no
2,27,16,32,7,12,37,11,3,yes
5,26,10,39,5,1,21,6,4,yes
2,25,16,23,2,2,27,11,1,no
4,30,14,36,8,14,26,10,4,no
4,23,12,26,9,15,25,12,3,yes
4,21,15,22,2,4,51,4,3,no
4,22,15,37,2,4,36,10,2,yes
2,22,17,14,2,9,14,11,1,no
2,20,10,23,3,11,10,11,2,yes
3,24,8,29,5,5,17,16,4,yes
2,34,10,31,3,9,12,11,3,no
2,23,8,24,4,11,24,8,5,yes
3,37,16,31,11,8,25,15,5,no
3,21,14,27,2,4,11,9,3,yes
2,22,10,24,2,12,18,7,6,no
1,35,8,19,2,1,12,6,4,no
1,22,12,25,2,1,13,11,7,no
2,20,17,21,4,6,25,8,2,yes
1,24,6,28,2,9,20,7,3,no
5,22,14,30,3,3,38,14,6,no
5,23,12,23,4,4,32,13,1,no
2,21,13,25,8,6,23,11,6,no
5,22,14,27,5,5,23,9,4,yes
3,29,13,30,3,13,19,10,2,yes
2,21,19,36,6,11,19,19,4,no
4,17,12,23,9,8,18,12,3,no
4,35,8,33,7,5,24,12,5,no
1,28,14,21,0,11,23,6,3,no
4,31,21,37,1,11,20,11,1,yes
3,30,11,24,10,10,15,10,3,yes
3,29,10,40,7,15,18,19,4,no
2,33,11,22,8,8,28,11,5,yes
2,18,13,26,6,6,19,13,2,no
4,24,10,26,6,5,14,17,8,yes
1,27,17,22,4,17,51,6,11,no
6,34,5,32,8,2,17,9,6,yes
3,14,18,29,3,9,24,10,8,no
2,22,15,29,0,5,14,18,5,no
3,23,19,24,3,7,15,12,4,yes
3,22,11,32,2,2,19,19,1,no
3,24,10,23,5,4,24,7,3,no
3,28,10,16,7,3,38,8,2,no
3,23,8,31,9,8,27,8,4,no
1,30,9,28,9,12,30,5,4,no
4,20,17,20,9,15,24,5,5,yes
2,28,17,21,2,8,34,8,2,no
3,25,15,26,9,17,25,8,2,yes
1,27,12,34,4,2,7,9,4,no
2,25,24,27,3,3,8,13,4,yes
0,34,14,39,6,6,11,16,8,no
7,21,13,30,2,15,21,8,5,yes
2,28,21,27,4,6,24,15,5,no
4,21,13,20,7,7,22,8,3,yes
2,28,10,35,7,11,19,11,5,yes
2,35,19,29,6,8,19,10,5,no
1,16,10,32,6,6,24,11,4,no
6,18,14,27,9,4,26,11,2,yes
2,19,14,32,4,6,21,11,5,no
4,22,9,34,7,16,25,14,5,yes
2,30,8,30,2,3,24,7,2,no
4,22,9,28,5,4,23,12,3,yes
2,21,3,26,1,4,9,16,2,no
3,26,17,32,1,1,17,4,5,yes
3,18,13,25,5,9,29,8,4,no
6,30,13,24,6,5,20,10,3,yes
5,24,12,24,4,2,20,10,6,yes
2,22,17,37,8,11,31,12,6,no
0,26,9,35,5,5,16,12,2,no
2,22,6,23,11,7,10,13,2,yes
3,38,14,32,2,1,11,11,3,no
3,24,16,32,2,6,15,7,6,no
2,24,14,28,7,4,32,14,0,no
2,16,12,26,9,9,33,12,2,yes
2,23,11,20,10,10,33,7,2,no
6,29,14,20,8,12,26,5,5,yes
5,29,12,28,5,16,17,17,3,yes
3,26,14,30,7,14,34,5,5,no
3,33,13,26,4,5,20,10,2,yes
3,35,18,27,2,11,15,13,3,no
3,29,15,25,9,9,9,10,4,yes
2,27,2,22,6,12,13,15,4,no
3,30,10,36,3,2,15,11,6,yes
3,24,16,28,8,4,12,16,5,no
2,13,26,31,3,8,23,12,4,no
3,18,16,30,3,6,18,17,4,yes
0,26,15,26,2,5,32,21,2,yes
0,16,16,16,4,5,27,10,2,no
1,32,16,23,5,9,21,14,3,no
2,12,21,19,6,8,31,11,4,yes
1,32,11,22,6,9,21,15,4,no
6,28,14,41,3,8,28,12,7,yes
2,27,6,20,5,14,25,14,3,no
2,29,9,40,7,7,23,9,6,yes
2,23,8,17,5,1,24,6,4,no
3,21,5,37,8,3,17,15,2,yes
4,26,10,31,8,6,9,11,1,yes
2,22,4,27,10,12,10,10,5,no
2,31,21,22,2,3,17,9,2,no
2,34,14,24,0,8,14,14,3,yes
3,28,13,27,3,8,29,19,3,yes
2,31,14,35,13,20,22,17,4,no
2,22,8,22,2,6,15,20,4,no
3,14,11,26,2,8,23,4,3,no
2,17,16,27,10,6,9,7,4,no
2,35,9,32,4,9,12,13,2,yes
3,22,11,22,8,6,17,9,5,no
5,27,5,30,6,9,19,8,2,yes
8,34,20,48,16,18,22,16,8,yes
6,44,18,62,20,20,34,32,4,no
2,19,14,26,5,7,8,9,3,yes
1,27,10,25,10,12,15,7,2,no
1,20,14,23,6,8,18,9,4,no
1,19,12,26,6,8,22,8,3,yes
3,21,14,36,8,6,14,6,5,no
7,35,5,30,6,3,12,8,3,yes
1,23,13,28,4,3,23,5,3,yes
0,31,11,25,5,6,22,20,1,no
4,16,14,32,6,4,26,8,7,no
4,36,12,30,5,8,20,20,6,no
1,23,13,13,3,8,9,7,4,no
1,37,16,23,10,8,17,14,4,no
1,39,13,29,4,4,25,9,3,no
5,30,11,28,2,9,16,16,4,yes
1,13,9,14,8,14,26,16,2,no
4,16,9,27,10,9,20,5,3,yes
2,36,12,25,4,3,15,11,5,yes
2,21,13,28,3,11,15,2,4,no
3,14,16,34,7,6,14,10,4,yes
1,31,9,14,6,6,14,8,2,no
3,27,12,28,3,5,19,10,2,no
5,17,17,25,4,1,14,13,3,yes
0,32,15,27,8,10,26,15,4,no
0,32,13,25,14,18,24,18,3,yes
2,30,6,28,9,6,18,11,5,no
2,28,13,24,5,8,24,16,3,no
0,23,17,28,5,9,24,13,5,no
4,17,17,27,0,15,18,3,5,yes
4,23,14,23,7,20,23,11,7,yes
3,23,10,26,7,22,17,13,4,no
1,34,10,19,7,5,35,12,5,no
4,20,19,24,8,7,21,16,5,yes
3,30,7,27,4,5,8,10,6,no
5,23,22,21,7,4,10,8,8,yes
3,19,7,28,1,9,8,8,3,no
6,20,20,28,8,15,14,7,7,yes
0,21,18,25,4,1,15,15,3,no
2,35,15,31,6,4,12,20,4,yes
2,14,17,22,4,10,17,6,6,no
3,31,12,30,5,11,26,22,3,yes
1,15,16,30,9,5,23,6,3,no
4,29,18,27,19,3,24,19,2,yes
2,25,20,20,1,7,21,6,3,yes
1,29,11,26,2,11,14,9,2,no
3,29,10,22,5,7,17,12,4,no
3,24,10,35,11,1,16,7,5,no
4,31,9,29,4,11,22,9,5,yes
4,29,11,23,4,17,24,10,4,no
2,25,11,19,4,9,31,13,1,no
2,12,13,21,4,10,21,10,4,yes
2,37,10,26,8,9,15,18,1,no
3,17,25,21,11,9,38,10,4,yes
1,10,14,30,3,10,36,13,5,no
4,22,12,35,4,5,25,17,6,yes
2,22,11,19,0,0,17,2,10,no
4,29,9,34,3,2,20,10,8,yes
2,22,7,26,4,9,19,12,4,yes
2,24,11,31,6,9,14,13,3,no
1,30,22,30,6,14,23,5,7,yes
0,37,9,28,4,14,17,16,8,no
4,34,12,31,6,7,13,7,3,yes
1,23,12,27,8,15,10,17,5,no
3,24,16,24,7,8,17,7,3,no
3,26,10,35,9,10,19,13,2,yes
5,28,4,30,5,3,5,11,2,yes
1,19,18,33,6,2,21,9,5,no
6,24,10,24,5,15,25,9,4,yes
1,22,9,21,4,16,25,12,3,no
4,32,8,24,9,3,9,14,4,yes
3,30,9,33,9,10,14,15,3,no
3,29,10,23,4,10,18,12,3,no
3,22,7,27,3,6,14,15,6,yes
3,21,11,28,6,6,30,9,5,no
3,33,7,35,10,6,15,9,4,no
3,27,8,27,3,5,16,14,4,yes
1,31,9,25,1,2,11,8,5,no
1,32,14,23,9,11,39,6,3,no
3,33,14,20,7,12,27,5,3,yes
5,33,12,27,1,9,19,13,5,no
8,22,14,38,6,7,14,11,5,yes
3,22,8,31,2,0,8,13,3,no
3,29,14,32,3,5,13,10,4,yes
4,17,16,26,4,12,25,8,2,yes
1,24,23,32,5,16,30,12,2,no
1,23,12,33,4,7,25,14,5,no
2,21,19,13,7,7,24,9,7,yes
4,28,8,26,7,2,27,11,5,yes
3,22,19,25,9,11,17,14,5,no
2,28,10,27,0,3,19,8,4,no
4,23,15,22,6,2,18,11,3,yes
2,27,9,28,7,11,27,8,3,no
6,33,13,26,3,18,25,10,3,yes
3,22,11,18,2,10,11,17,4,no
2,23,11,16,10,9,17,8,2,no
3,21,10,35,10,5,23,9,5,yes
1,24,15,23,8,7,26,8,7,no
2,28,9,21,6,6,14,12,2,no
3,20,11,26,3,5,21,16,3,yes
1,32,8,27,7,3,22,9,2,yes
1,32,11,25,6,10,25,6,2,no
5,24,14,27,4,4,10,11,3,yes
3,19,7,22,8,11,12,9,2,no
3,29,15,32,8,10,32,6,2,no
3,27,23,28,5,9,24,6,1,no
3,27,19,26,0,3,15,6,4,no
4,25,16,32,1,3,13,7,3,yes
2,35,13,32,5,12,26,6,4,no
4,28,10,35,5,15,20,11,3,yes
2,24,10,28,4,7,15,11,2,no
3,25,22,20,8,14,16,12,4,yes
1,23,19,32,9,11,30,13,2,no
4,21,20,27,8,20,21,7,5,yes
1,26,21,25,11,3,23,10,4,no
2,29,13,34,5,8,17,10,4,yes
2,29,13,22,11,4,25,12,2,yes
3,22,14,27,7,10,25,12,3,no
1,15,11,26,0,1,15,9,4,no
5,22,9,22,3,4,17,11,4,yes
2,40,8,30,2,2,20,16,2,yes
1,18,11,23,4,13,21,3,2,no
6,37,13,23,8,7,13,11,1,yes
0,17,12,24,14,5,27,10,4,no
2,16,8,21,1,6,26,11,4,no
5,40,10,27,3,10,13,9,1,yes
2,31,8,30,7,6,17,7,4,no
3,26,18,26,12,10,20,11,5,yes
4,33,8,33,6,9,18,14,4,yes
5,28,13,23,8,6,20,11,4,no
5,24,9,29,6,3,21,7,2,no
7,25,17,34,9,4,23,6,4,yes
3,23,6,27,3,3,14,17,3,no
4,21,14,28,2,10,22,8,2,yes
4,29,17,41,4,6,20,10,5,no
5,29,26,26,8,13,21,10,4,yes
4,26,24,19,3,1,17,9,4,yes
1,38,8,30,1,0,23,12,2,no
3,19,13,31,4,16,33,11,6,yes
1,34,11,24,5,14,42,20,4,no
3,15,8,24,10,12,26,6,5,no
7,30,5,31,2,6,15,10,4,yes
1,22,8,18,3,20,15,12,3,no
3,23,13,25,5,15,17,11,4,yes
6,19,22,29,7,2,10,11,4,yes
2,30,7,30,3,6,13,14,2,no
2,21,15,31,7,10,27,12,8,yes
1,20,14,22,3,6,22,13,4,no
1,27,4,24,0,3,20,6,3,no
2,28,6,20,0,3,23,13,2,yes
1,23,17,24,6,4,25,14,3,no
2,34,16,37,1,11,40,8,1,yes
2,25,15,23,8,1,29,6,4,no
5,31,18,28,7,8,21,6,2,yes
4,22,13,21,3,12,31,12,2,no
4,28,20,28,3,13,17,15,3,no
2,24,11,18,7,8,15,9,4,no
3,33,9,26,5,8,23,13,3,yes
5,13,13,19,10,13,16,9,5,yes
1,33,4,35,12,17,18,19,3,no
3,28,12,20,3,9,28,17,2,no
4,22,10,23,3,7,20,13,1,yes
4,24,15,21,9,17,19,13,4,yes
3,30,17,39,6,17,31,10,3,no
2,28,18,23,4,8,25,8,5,yes
1,33,9,35,4,18,26,15,3,no
1,26,9,26,8,9,25,9,4,no
5,25,15,27,10,21,16,15,4,yes
4,24,9,32,3,11,12,13,4,no
6,22,17,33,7,11,20,9,6,yes
0,30,5,26,2,5,9,10,6,no
3,23,13,26,9,8,12,4,5,yes
1,26,16,25,6,13,30,10,5,no
1,29,5,31,5,12,30,10,3,no
6,16,9,22,7,9,11,20,1,yes
4,31,13,20,7,9,21,14,3,no
4,34,11,27,8,2,24,6,4,yes
1,35,6,29,12,7,25,8,3,no
6,20,8,33,9,3,23,11,5,yes
4,16,10,25,3,13,24,7,3,no
1,30,4,22,7,20,35,17,2,no
4,14,22,26,10,17,28,6,3,yes
2,27,16,20,1,2,16,9,3,no
5,17,12,27,5,5,17,9,4,yes
1,30,14,26,2,7,17,9,4,yes
1,28,8,27,5,15,12,11,5,no
3,28,13,30,3,3,25,16,2,no
4,28,9,23,2,5,26,9,4,yes
2,19,16,25,10,12,26,11,3,no
2,27,14,30,10,8,23,14,5,no
2,28,10,17,7,6,25,10,2,yes
0,29,18,26,11,12,25,4,1,no
2,22,12,40,6,3,21,16,2,no
3,19,19,26,6,9,19,7,1,yes
2,31,16,28,5,7,10,9,6,yes
1,20,18,24,4,8,14,8,5,no
2,32,16,28,4,14,23,16,4,yes
1,27,11,24,5,13,17,6,6,no
1,31,7,24,7,9,31,11,2,no
3,16,9,24,5,12,21,11,4,yes
2,76,38,60,14,20,54,28,2,no
6,64,22,62,22,24,34,20,4,yes
1,28,9,26,5,7,12,6,3,no
6,26,18,34,8,13,14,5,2,yes
1,28,8,21,6,1,26,6,1,no
2,20,9,19,15,6,34,9,3,yes
6,24,13,27,5,6,23,11,5,yes
1,30,11,28,1,4,20,12,6,no
3,19,13,20,5,5,28,10,1,yes
2,35,5,26,4,8,27,14,1,no
2,24,12,24,4,12,15,3,2,no
2,26,10,28,8,17,17,14,2,yes
3,27,7,26,7,8,21,6,1,no
2,31,6,29,7,4,18,8,1,yes
1,26,17,18,3,12,11,10,2,yes
1,30,13,26,5,15,23,17,4,no
3,27,16,26,4,4,20,5,6,no
9,29,8,32,7,8,10,11,8,yes
4,18,11,30,14,2,17,10,2,no
5,26,18,21,3,5,27,10,3,yes
2,25,6,19,0,3,19,12,4,no
3,22,16,24,3,5,26,7,2,no
2,29,9,28,7,14,19,16,4,yes
2,33,17,13,6,15,28,6,4,no
3,20,18,25,5,18,19,9,4,yes
2,32,9,24,5,13,19,5,4,no
6,24,14,22,4,9,5,10,1,yes
0,20,9,19,7,5,9,11,2,no
2,28,14,21,3,5,28,2,1,no
3,21,18,30,4,12,21,8,1,no
3,21,19,21,3,4,15,10,1,no
1,30,9,33,5,11,15,13,2,no
2,19,11,19,2,8,38,9,5,no
4,23,11,27,6,5,43,11,5,yes
5,37,9,24,9,11,36,9,2,yes
5,20,14,29,7,16,32,4,3,no
2,23,13,23,3,6,12,8,4,no
2,20,15,27,5,5,15,17,4,yes
3,29,13,26,2,13,25,14,2,yes
0,36,12,23,3,18,44,13,4,no
1,39,10,24,4,8,19,14,2,no
5,21,13,22,2,12,18,12,2,yes
3,23,9,31,12,3,21,2,5,yes
1,32,8,24,4,5,12,7,4,no
0,36,7,30,6,6,8,15,5,no
2,9,14,22,5,8,12,11,5,yes
4,27,15,38,4,12,19,14,5,yes
3,34,11,33,8,13,37,9,3,no
2,31,19,29,4,5,27,14,4,no
3,16,11,28,8,9,13,13,3,yes
1,26,24,18,10,3,38,11,2,yes
0,20,12,16,13,5,25,10,3,no
2,24,5,29,3,5,23,21,7,no
6,25,9,18,0,5,15,13,3,yes
1,29,18,30,6,5,22,17,10,yes
0,19,12,26,16,9,30,15,8,no
4,29,13,23,2,3,21,11,3,yes
2,28,12,32,3,4,16,9,1,no
2,24,12,37,2,12,27,16,1,no
4,38,13,22,8,9,35,13,2,yes
2,22,20,20,5,7,9,13,4,no
4,27,13,23,6,12,19,16,2,yes
6,21,12,28,3,5,25,7,7,yes
1,33,8,27,7,8,36,14,7,no
2,27,17,16,7,10,27,4,3,no
2,28,8,31,11,11,27,3,2,yes
4,25,10,30,6,5,13,9,2,yes
1,19,14,21,6,11,18,14,4,no
2,23,4,17,2,12,46,12,1,yes
1,21,19,18,5,12,16,14,0,no
1,27,22,23,4,16,17,11,1,yes
1,29,10,23,9,11,20,13,1,no
1,17,19,25,5,7,20,9,1,no
2,43,11,34,9,11,19,12,3,yes
3,17,19,30,4,12,17,13,2,no
2,26,12,29,9,20,13,17,3,no
4,28,5,29,6,6,17,12,2,yes
4,31,20,27,5,11,39,14,2,no
3,20,15,20,2,1,23,14,3,yes
2,36,15,30,2,9,22,11,2,no
5,29,12,28,9,7,20,8,5,yes
1,32,13,28,13,7,17,8,2,no
3,28,8,21,4,1,29,8,2,no
4,30,17,37,8,9,26,7,4,yes
0,29,18,29,9,4,33,11,3,no
1,23,14,22,13,3,34,11,1,yes
1,24,13,22,12,8,19,9,2,yes
0,32,12,25,14,14,22,10,3,no
3,26,13,28,2,6,17,12,2,yes
1,20,12,23,3,5,15,11,2,no
2,18,7,19,1,6,10,8,2,yes
2,26,11,24,1,8,11,17,3,no
5,23,9,30,9,6,25,13,3,yes
5,29,16,26,10,17,19,13,3,no
6,18,15,25,10,2,15,6,3,yes
5,37,14,27,9,4,37,13,3,no
3,22,12,21,3,2,20,9,7,yes
2,28,16,34,5,3,14,16,4,no
3,17,16,25,5,5,18,8,5,no
2,33,9,25,1,7,17,8,6,no
0,23,8,23,6,4,16,13,4,no
1,18,13,23,4,3,30,8,2,yes
2,26,13,25,5,7,15,15,2,no
3,26,15,31,10,9,18,9,1,yes
2,21,19,22,2,1,12,8,2,yes
0,20,8,21,6,10,21,13,2,no
3,33,9,34,7,8,19,10,3,yes
2,31,13,32,9,14,12,14,6,no
3,37,10,29,5,8,26,9,2,no
7,26,10,40,10,7,21,14,3,yes
6,15,8,28,0,0,15,8,6,yes
4,26,7,35,2,0,25,15,6,no
3,39,10,27,4,5,26,8,2,yes
1,23,9,28,5,2,31,8,5,no
3,18,11,34,2,16,19,14,2,no
3,24,10,34,4,12,20,11,2,no
2,21,20,25,2,2,10,8,3,yes
2,25,20,26,13,2,16,14,4,no
0,26,12,26,3,0,36,9,3,no
3,25,12,31,2,4,15,13,3,yes
1,23,9,15,5,10,16,7,4,yes
0,29,8,30,4,6,24,13,4,no
1,26,5,26,6,8,29,11,3,no
2,26,12,27,7,16,13,7,3,yes
5,28,11,30,9,12,13,8,2,yes
1,32,8,17,5,11,20,21,1,no
2,30,13,26,3,9,20,10,6,no
3,27,23,32,6,19,24,8,6,yes
3,23,12,22,8,9,23,6,4,yes
1,23,16,32,6,11,21,8,6,no
2,26,26,32,6,10,19,6,5,no
1,18,16,24,4,9,21,11,5,no
1,31,14,26,8,0,33,6,6,no
4,33,15,27,18,11,24,10,4,yes
0,31,5,29,3,6,23,13,0,no
3,19,15,18,5,8,37,11,1,yes
2,28,17,20,1,18,29,10,3,no
1,32,4,25,5,9,25,7,1,yes
3,34,8,24,3,13,39,13,3,no
7,23,14,29,9,17,10,6,2,yes
1,17,15,26,6,12,21,20,4,yes
0,28,13,19,6,13,26,14,5,no
2,26,10,22,0,5,18,11,3,no
2,14,4,23,7,2,30,5,3,no
3,24,11,24,5,10,23,11,3,yes
1,15,11,23,6,8,19,13,6,no
2,23,14,25,3,17,12,11,4,no
5,33,6,28,13,8,24,20,3,yes
7,32,5,28,6,1,21,4,4,yes
2,28,9,36,1,10,12,12,2,no
2,23,16,17,9,16,19,10,3,yes
1,18,8,19,12,26,11,16,2,no
1,29,16,24,2,6,19,10,2,yes
0,28,6,20,6,8,23,15,2,no
3,26,17,27,3,3,19,11,3,yes
2,24,3,21,8,8,12,8,1,no
4,20,11,32,6,2,12,10,4,yes
1,25,13,22,8,5,19,15,4,no
1,23,17,23,4,11,34,12,1,yes
1,34,14,34,10,30,23,16,1,no
2,32,15,32,7,6,51,8,1,no
3,15,17,21,18,10,29,7,1,yes
4,41,6,38,6,1,24,15,2,yes
2,21,16,24,8,7,9,9,5,no
5,22,17,26,13,6,17,8,4,yes
4,26,13,27,8,12,17,7,1,no
5,21,10,28,6,6,17,4,2,yes
2,29,10,24,5,16,44,7,4,no
1,43,10,39,11,14,30,14,6,no
7,16,12,27,11,21,37,11,6,yes
3,30,13,31,1,6,22,11,3,no
2,22,11,30,8,15,21,11,2,no
2,26,10,36,9,9,23,13,5,no
3,35,13,38,7,7,15,15,5,yes
3,19,20,26,2,6,25,5,4,yes
2,22,10,15,3,8,31,14,3,no
5,24,12,36,5,10,13,9,4,yes
1,24,10,22,4,11,26,18,3,no
3,16,8,26,2,6,31,16,3,no
7,28,15,28,7,5,22,18,3,yes
2,22,21,27,7,7,14,9,4,yes
1,26,7,35,7,6,31,19,3,no
1,37,9,30,0,3,9,11,2,no
2,25,16,35,1,2,13,12,3,yes
2,28,10,26,6,10,24,9,5,no
2,30,15,32,8,15,26,9,4,yes
3,27,18,24,4,5,25,5,5,yes
2,29,10,31,8,9,17,13,4,no
3,33,12,28,5,4,18,13,2,yes
0,38,9,28,6,9,20,8,2,no
0,25,6,25,3,0,21,7,1,no
2,25,12,15,2,2,31,4,2,yes
2,28,9,17,10,20,20,9,1,yes
0,30,11,27,2,10,39,5,2,no
3,29,15,33,4,8,24,10,7,yes
0,34,6,21,7,15,14,25,5,no
3,25,16,17,6,3,14,5,1,yes
0,33,11,23,8,8,11,6,3,no
3,24,10,34,4,10,25,13,9,no
4,21,12,29,5,9,22,8,9,yes
4,36,28,58,20,14,20,28,8,yes
0,56,14,70,16,42,32,22,2,no
2,33,13,33,8,4,14,13,2,yes
2,19,16,27,10,9,29,10,2,no
3,22,15,33,5,3,36,8,4,yes
0,41,8,33,9,3,40,8,5,no
5,27,9,33,0,12,14,8,6,no
5,18,16,27,5,14,13,6,5,no
2,31,14,33,2,5,33,10,1,yes
0,21,15,28,1,11,16,9,4,no
4,26,14,29,5,5,31,14,4,no
4,32,11,25,7,4,30,16,4,no
4,25,18,27,8,3,28,16,2,yes
3,29,15,37,8,9,19,14,4,no
3,24,18,19,5,10,21,13,7,no
4,35,9,35,7,5,24,14,5,yes
2,18,7,21,3,12,23,12,4,yes
0,32,10,31,3,14,29,8,1,no
1,19,13,18,9,12,31,9,5,no
0,36,11,27,13,16,14,15,3,yes
3,25,16,29,1,5,31,15,3,no
3,24,17,37,9,6,27,12,3,no
2,34,14,25,4,6,24,11,3,no
7,30,7,23,4,13,26,6,2,yes
2,25,17,21,10,4,21,18,3,no
3,30,6,34,8,6,23,14,4,yes
1,31,7,33,2,0,11,12,6,no
2,19,13,29,0,1,17,7,6,yes
2,35,7,34,5,10,32,5,1,no
3,32,9,26,5,8,29,15,2,yes
1,22,14,15,6,3,14,9,2,yes
0,25,13,29,2,8,26,14,1,no
2,36,12,24,0,2,13,13,4,no
5,26,9,32,4,8,15,12,4,yes
1,29,11,28,5,11,26,12,0,no
6,23,18,25,12,19,21,11,0,yes
3,16,12,20,2,13,19,12,5,no
5,24,8,31,5,8,15,17,3,yes
2,30,19,28,8,2,16,7,4,yes
0,31,16,21,6,4,17,16,5,no
3,25,9,32,5,4,23,22,4,yes
0,15,11,24,6,8,26,10,5,no
3,36,7,36,4,9,12,8,2,yes
0,22,12,22,6,7,13,12,3,no
2,30,12,31,2,11,25,17,5,no
6,28,14,30,6,4,32,16,4,yes
1,24,10,28,3,4,13,7,3,no
3,27,14,24,7,7,10,20,3,yes
5,21,15,24,8,16,13,10,2,yes
1,22,6,34,6,7,26,17,2,no
2,24,15,35,8,5,18,11,3,no
2,17,17,25,11,7,18,8,5,yes
4,19,12,29,8,2,15,10,3,yes
2,21,11,28,6,13,8,10,2,no
3,25,18,24,2,6,22,16,1,yes
3,21,15,27,3,6,29,11,5,no
0,18,6,23,0,2,22,6,4,no
5,16,12,19,2,0,22,5,8,yes
3,26,7,35,6,5,16,7,4,no
2,28,7,31,7,9,23,9,3,no
5,27,18,27,7,7,31,7,1,yes
2,32,7,21,8,13,32,12,1,no
1,28,17,26,6,10,15,5,4,no
2,31,8,26,5,9,11,7,3,yes
6,32,11,34,3,10,15,12,6,yes
3,29,18,36,11,14,23,11,5,no
1,40,6,32,1,7,24,18,3,no
1,17,18,35,2,12,15,10,2,yes
4,25,12,25,9,11,21,5,0,yes
0,30,5,24,9,14,41,16,1,no
3,24,14,26,2,2,20,10,2,no
3,32,17,21,3,3,18,7,4,yes
5,35,5,30,5,5,18,10,2,yes
2,21,15,22,2,5,31,14,3,no
2,21,13,23,5,13,19,14,2,yes
2,22,20,32,6,10,30,14,3,no
7,22,12,39,8,7,24,5,6,yes
6,32,12,19,9,8,19,13,2,no
3,34,10,24,4,4,13,10,3,yes
