,shots,blocked_shots,penalty_minutes,power_play_percentage,power_play_goals,power_play_chances,faceoff_percent,takeaways,giveaways,hits,ice_tilt,time_stamp,period,period_time,rfc_prediction
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-0.0,20210613_192002,1,00:00,no
1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-0.0,20210613_192203,1,00:08,no
